"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","DataIdentificazioneUnivoca","IdentificazioneSoggetto"
-9223372036088387584,-9223372036844417024,28,"PD","C4",11,5,1,2021,"2021-01-05",-9223372036844416000
-9223372036088483840,-9223372036844421120,14,"SO","C4",11,15,1,2021,"2021-01-15",-9223372036844420096
-9223372036088794112,-9223372036844438528,17,"BS","C4",11,12,1,2021,"2021-01-12",-9223372036844439552
-9223372036088851456,-9223372036844441600,97,"LC","C4",11,3,1,2021,"2021-01-03",-9223372036844441600
-9223372036089082880,-9223372036844455936,22,"TN","C4",11,8,1,2021,"2021-01-08",-9223372036844455936
-9223372036089473024,-9223372036844480512,30,"UD","C4",11,12,1,2021,"2021-01-12",-9223372036844480512
-9223372030007086080,-9223372036832289792,21,"BZ","C4",11,20,2,2021,"2021-02-20",-9223372036832289792
-9223372031459979264,-9223372036830745600,21,"BZ","C4",11,26,2,2021,"2021-02-26",-9223372036830745600
-9223372033126343680,-9223372036832317440,57,"RI","C4",11,16,2,2021,"2021-02-16",-9223372036832316416
-9223372033763539968,-9223372036832293888,21,"BZ","C4",11,18,2,2021,"2021-02-18",-9223372036832293888
-9223372034201842688,-9223372036834877440,25,"BL","C4",11,15,2,2021,"2021-02-15",-9223372036834876416
-9223372034210068480,-9223372036832189440,25,"BL","C4",11,16,2,2021,"2021-02-16",-9223372036832188416
-9223372034326174720,-9223372036832303104,14,"SO","C4",11,23,2,2021,"2021-02-23",-9223372036832304128
-9223372035445852160,-9223372036832320512,21,"BZ","C4",11,16,2,2021,"2021-02-16",-9223372036832319488
-9223372035800556544,-9223372036835032064,21,"BZ","C4",11,27,2,2021,"2021-02-27",-9223372036835032064
-9223372036022044672,-9223372036841595904,14,"SO","C4",11,15,2,2021,"2021-02-15",-9223372036841595904
-9223372036080333824,-9223372036844093440,21,"BZ","C4",11,26,2,2021,"2021-02-26",-9223372036844092416
-9223372036081557504,-9223372036844141568,103,"VB","C4",11,9,2,2021,"2021-02-09",-9223372036844141568
-9223372036082684928,-9223372036844183552,21,"BZ","C4",11,21,2,2021,"2021-02-21",-9223372036844183552
-9223372036083264512,-9223372036844205056,21,"BZ","C4",11,10,2,2021,"2021-02-10",-9223372036844204032
-9223372036083719168,-9223372036844222464,21,"BZ","C4",11,8,2,2021,"2021-02-08",-9223372036844222464
-9223372036084435968,-9223372036844252160,22,"TN","C4",11,25,2,2021,"2021-02-25",-9223372036844252160
-9223372036084977664,-9223372036844275712,17,"BS","C4",11,2,2,2021,"2021-02-02",-9223372036844275712
-9223372036085022720,-9223372036844277760,21,"BZ","C4",11,10,2,2021,"2021-02-10",-9223372036844277760
-9223372036085652480,-9223372036844304384,22,"TN","C4",11,24,2,2021,"2021-02-24",-9223372036844304384
-9223372036086007808,-9223372036844318720,22,"TN","C4",11,26,2,2021,"2021-02-26",-9223372036844319744
-9223372036086035456,-9223372036844319744,22,"TN","C4",11,20,2,2021,"2021-02-20",-9223372036844319744
-9223372036086293504,-9223372036844331008,17,"BS","C4",11,6,2,2021,"2021-02-06",-9223372036844332032
-9223372036086596608,-9223372036844343296,22,"TN","C4",11,1,2,2021,"2021-02-01",-9223372036844344320
-9223372036086690816,-9223372036844346368,22,"TN","C4",11,4,2,2021,"2021-02-04",-9223372036844346368
-9223372036086905856,-9223372036844355584,1,"TO","C4",11,9,2,2021,"2021-02-09",-9223372036844355584
-9223372036087108608,-9223372036844363776,1,"TO","C4",11,6,2,2021,"2021-02-06",-9223372036844363776
-9223372036087795712,-9223372036844392448,25,"BL","C4",11,5,2,2021,"2021-02-05",-9223372036844392448
-9223372030079187968,-9223372036836447232,21,"BZ","C4",11,27,3,2021,"2021-03-27",-9223372036836448256
-9223372031196929024,-9223372036832272384,21,"BZ","C4",11,1,3,2021,"2021-03-01",-9223372036832272384
-9223372031849167872,-9223372036832265216,14,"SO","C4",11,15,3,2021,"2021-03-15",-9223372036832264192
-9223372032653175808,-9223372036832150528,21,"BZ","C4",11,23,3,2021,"2021-03-23",-9223372036832151552
-9223372035229867008,-9223372036832211968,54,"PG","C4",11,15,3,2021,"2021-03-15",-9223372036832211968
-9223372035241775104,-9223372036832257024,21,"BZ","C4",11,13,3,2021,"2021-03-13",-9223372036832256000
-9223372035831357440,-9223372036834965504,21,"BZ","C4",11,28,3,2021,"2021-03-28",-9223372036834965504
-9223372035926002688,-9223372036836489216,21,"BZ","C4",11,7,3,2021,"2021-03-07",-9223372036836488192
-9223372036080066560,-9223372036844083200,21,"BZ","C4",11,28,3,2021,"2021-03-28",-9223372036844084224
-9223372036080535552,-9223372036844101632,21,"BZ","C4",11,26,3,2021,"2021-03-26",-9223372036844101632
-9223372036081007616,-9223372036844120064,22,"TN","C4",11,30,3,2021,"2021-03-30",-9223372036844120064
-9223372036081158144,-9223372036844125184,21,"BZ","C4",11,23,3,2021,"2021-03-23",-9223372036844124160
-9223372036081419264,-9223372036844136448,22,"TN","C4",11,31,3,2021,"2021-03-31",-9223372036844136448
-9223372036081695744,-9223372036844146688,93,"PN","C4",11,5,3,2021,"2021-03-05",-9223372036844147712
-9223372036083086336,-9223372036844198912,22,"TN","C4",11,7,3,2021,"2021-03-07",-9223372036844199936
-9223372036084087808,-9223372036844237824,25,"BL","C4",11,14,3,2021,"2021-03-14",-9223372036844237824
-9223372036084228096,-9223372036844242944,22,"TN","C4",11,14,3,2021,"2021-03-14",-9223372036844243968
-9223372036084467712,-9223372036844253184,96,"BI","C4",11,16,3,2021,"2021-03-16",-9223372036844252160
-9223372036085006336,-9223372036844276736,22,"TN","C4",11,1,3,2021,"2021-03-01",-9223372036844275712
-9223372030365329408,-9223372036831817728,21,"BZ","C4",11,28,4,2021,"2021-04-28",-9223372036831817728
-9223372032017814528,-9223372036831990784,14,"SO","C4",11,30,4,2021,"2021-04-30",-9223372036831991808
-9223372034232781824,-9223372036831993856,21,"BZ","C4",11,14,4,2021,"2021-04-14",-9223372036831993856
-9223372034266049536,-9223372036832049152,67,"TE","C4",11,29,4,2021,"2021-04-29",-9223372036832048128
-9223372035099255808,-9223372036832235520,6,"AL","C4",11,1,4,2021,"2021-04-01",-9223372036832235520
-9223372035229867008,-9223372036832055296,54,"PG","C4",11,18,4,2021,"2021-04-18",-9223372036832056320
-9223372035259468800,-9223372036832078848,21,"BZ","C4",11,18,4,2021,"2021-04-18",-9223372036832079872
-9223372035445232640,-9223372036831819776,22,"TN","C4",11,16,4,2021,"2021-04-16",-9223372036831819776
-9223372035922805760,-9223372036836361216,21,"BZ","C4",11,17,4,2021,"2021-04-17",-9223372036836360192
-9223372035929163776,-9223372036836654080,21,"BZ","C4",11,28,4,2021,"2021-04-28",-9223372036836654080
-9223372036020084736,-9223372036841493504,21,"BZ","C4",11,29,4,2021,"2021-04-29",-9223372036841493504
-9223372036033637376,-9223372036842233856,21,"BZ","C4",11,9,4,2021,"2021-04-09",-9223372036842233856
-9223372036048414720,-9223372036843048960,21,"BZ","C4",11,23,4,2021,"2021-04-23",-9223372036843047936
-9223372036078021632,-9223372036844026880,22,"TN","C4",11,8,4,2021,"2021-04-08",-9223372036844027904
-9223372036078777344,-9223372036844030976,21,"BZ","C4",11,14,4,2021,"2021-04-14",-9223372036844032000
-9223372036080372736,-9223372036844094464,22,"TN","C4",11,24,4,2021,"2021-04-24",-9223372036844094464
-9223372036080620544,-9223372036844104704,22,"TN","C4",11,26,4,2021,"2021-04-26",-9223372036844103680
-9223372036082208768,-9223372036844166144,22,"TN","C4",11,11,4,2021,"2021-04-11",-9223372036844166144
-9223372036082300928,-9223372036844169216,24,"VI","C4",11,5,4,2021,"2021-04-05",-9223372036844168192
-9223372036082863104,-9223372036844190720,26,"TV","C4",11,11,4,2021,"2021-04-11",-9223372036844191744
-9223372030372643840,-9223372036831905792,21,"BZ","C4",11,9,5,2021,"2021-05-09",-9223372036831905792
-9223372030841572352,-9223372036831944704,25,"BL","C4",11,13,5,2021,"2021-05-13",-9223372036831943680
-9223372033201951744,-9223372036831862784,21,"BZ","C4",11,20,5,2021,"2021-05-20",-9223372036831863808
-9223372033268978688,-9223372036831888384,12,"VA","C4",11,24,5,2021,"2021-05-24",-9223372036831888384
-9223372034049999872,-9223372036831823872,21,"BZ","C4",11,2,5,2021,"2021-05-02",-9223372036831823872
-9223372034238638080,-9223372036831977472,17,"BS","C4",11,6,5,2021,"2021-05-06",-9223372036831976448
-9223372034326188032,-9223372036831898624,14,"SO","C4",11,3,5,2021,"2021-05-03",-9223372036831899648
-9223372035222661120,-9223372036831601664,21,"BZ","C4",11,10,5,2021,"2021-05-10",-9223372036831601664
-9223372035903014912,-9223372036836192256,21,"BZ","C4",11,14,5,2021,"2021-05-14",-9223372036836192256
-9223372035911345152,-9223372036836265984,17,"BS","C4",11,28,5,2021,"2021-05-28",-9223372036836265984
-9223372035933080576,-9223372036836750336,21,"BZ","C4",11,5,5,2021,"2021-05-05",-9223372036836750336
-9223372035970480128,-9223372036838756352,21,"BZ","C4",11,30,5,2021,"2021-05-30",-9223372036838756352
-9223372036035123200,-9223372036842312704,17,"BS","C4",11,22,5,2021,"2021-05-22",-9223372036842311680
-9223372036066751488,-9223372036843952128,22,"TN","C4",11,21,5,2021,"2021-05-21",-9223372036843952128
-9223372036071282688,-9223372036844001280,22,"TN","C4",11,28,5,2021,"2021-05-28",-9223372036844000256
-9223372036074902528,-9223372036844013568,22,"TN","C4",11,28,5,2021,"2021-05-28",-9223372036844013568
-9223372036079814656,-9223372036844072960,22,"TN","C4",11,16,5,2021,"2021-05-16",-9223372036844071936
-9223372036079856640,-9223372036844075008,22,"TN","C4",11,1,5,2021,"2021-05-01",-9223372036844076032
-9223372036079991808,-9223372036844080128,22,"TN","C4",11,1,5,2021,"2021-05-01",-9223372036844080128
-9223372036080038912,-9223372036844082176,22,"TN","C4",11,8,5,2021,"2021-05-08",-9223372036844082176
-9223372036080131072,-9223372036844085248,22,"TN","C4",11,11,5,2021,"2021-05-11",-9223372036844084224
-9223372036080717824,-9223372036844108800,22,"TN","C4",11,1,5,2021,"2021-05-01",-9223372036844107776
-9223372029515305984,-9223372036831631360,21,"BZ","C4",11,23,6,2021,"2021-06-23",-9223372036831632384
-9223372030726790144,-9223372036831722496,21,"BZ","C4",11,13,6,2021,"2021-06-13",-9223372036831722496
-9223372033132463104,-9223372036831616000,21,"BZ","C4",11,12,6,2021,"2021-06-12",-9223372036831616000
-9223372033671721984,-9223372036831626240,22,"TN","C4",11,6,6,2021,"2021-06-06",-9223372036831626240
-9223372034157451264,-9223372036831763456,30,"UD","C4",11,15,6,2021,"2021-06-15",-9223372036831764480
-9223372035215549440,-9223372036831534080,13,"CO","C4",11,17,6,2021,"2021-06-17",-9223372036831534080
-9223372035334977536,-9223372036831226880,21,"BZ","C4",11,24,6,2021,"2021-06-24",-9223372036831227904
-9223372035804495872,-9223372036834725888,26,"TV","C4",11,17,6,2021,"2021-06-17",-9223372036834725888
-9223372035881105408,-9223372036835708928,21,"BZ","C4",11,21,6,2021,"2021-06-21",-9223372036835707904
-9223372035883235328,-9223372036835721216,21,"BZ","C4",11,7,6,2021,"2021-06-07",-9223372036835720192
-9223372035891533824,-9223372036835800064,21,"BZ","C4",11,10,6,2021,"2021-06-10",-9223372036835800064
-9223372035904398336,-9223372036848641024,21,"BZ","C4",11,26,6,2021,"2021-06-26",-9223372036848640000
-9223372035916049408,-9223372036836302848,21,"BZ","C4",11,5,6,2021,"2021-06-05",-9223372036836303872
-9223372035921352704,-9223372036836352000,36,"MO","C4",11,27,6,2021,"2021-06-27",-9223372036836352000
-9223372035922240512,-9223372036836354048,22,"TN","C4",11,24,6,2021,"2021-06-24",-9223372036836354048
-9223372035931645952,-9223372036836744192,21,"BZ","C4",11,17,6,2021,"2021-06-17",-9223372036836744192
-9223372035939355648,-9223372036837071872,1,"TO","C4",11,22,6,2021,"2021-06-22",-9223372036837071872
-9223372035970604032,-9223372036838761472,4,"CN","C4",11,20,6,2021,"2021-06-20",-9223372036838760448
-9223372035990618112,-9223372036839801856,22,"TN","C4",11,23,6,2021,"2021-06-23",-9223372036839801856
-9223372035994468352,-9223372036840024064,97,"LC","C4",11,20,6,2021,"2021-06-20",-9223372036840024064
-9223372036063401984,-9223372036843926528,21,"BZ","C4",11,13,6,2021,"2021-06-13",-9223372036843927552
-9223372036063749120,-9223372036843941888,25,"BL","C4",11,28,6,2021,"2021-06-28",-9223372036843941888
-9223372036065797120,-9223372036843948032,2,"VC","C4",11,6,6,2021,"2021-06-06",-9223372036843948032
-9223372036069743616,-9223372036843996160,25,"BL","C4",11,10,6,2021,"2021-06-10",-9223372036843996160
-9223372032520387584,-9223372036831460352,22,"TN","C4",11,3,7,2021,"2021-07-03",-9223372036831460352
-9223372032985793536,-9223372036831582208,21,"BZ","C4",11,15,7,2021,"2021-07-15",-9223372036831582208
-9223372033126344704,-9223372036831595520,57,"RI","C4",11,12,7,2021,"2021-07-12",-9223372036831595520
-9223372033395183616,-9223372036831400960,21,"BZ","C4",11,19,7,2021,"2021-07-19",-9223372036831399936
-9223372034277580800,-9223372036831620096,37,"BO","C4",11,7,7,2021,"2021-07-07",-9223372036831620096
-9223372035255110656,-9223372036831533056,14,"SO","C4",11,23,7,2021,"2021-07-23",-9223372036831532032
-9223372035810140160,-9223372036834770944,21,"BZ","C4",11,9,7,2021,"2021-07-09",-9223372036834771968
-9223372035840095232,-9223372036835042304,21,"BZ","C4",11,22,7,2021,"2021-07-22",-9223372036835042304
-9223372035841675264,-9223372036835051520,21,"BZ","C4",11,8,7,2021,"2021-07-08",-9223372036835051520
-9223372035847281664,-9223372036835110912,21,"BZ","C4",11,21,7,2021,"2021-07-21",-9223372036835111936
-9223372035848209408,-9223372036835115008,24,"VI","C4",11,29,7,2021,"2021-07-29",-9223372036835116032
-9223372035881147392,-9223372036835709952,21,"BZ","C4",11,4,7,2021,"2021-07-04",-9223372036835709952
-9223372035881476096,-9223372036835710976,17,"BS","C4",11,18,7,2021,"2021-07-18",-9223372036835712000
-9223372035883616256,-9223372036835722240,21,"BZ","C4",11,20,7,2021,"2021-07-20",-9223372036835722240
-9223372035888880640,-9223372036835764224,21,"BZ","C4",11,17,7,2021,"2021-07-17",-9223372036835764224
-9223372035903937536,-9223372036836196352,22,"TN","C4",11,18,7,2021,"2021-07-18",-9223372036836196352
-9223372035914757120,-9223372036836292608,22,"TN","C4",11,2,7,2021,"2021-07-02",-9223372036836291584
-9223372035915226112,-9223372036836294656,25,"BL","C4",11,10,7,2021,"2021-07-10",-9223372036836295680
-9223372035915783168,-9223372036836300800,96,"BI","C4",11,6,7,2021,"2021-07-06",-9223372036836299776
-9223372035920617472,-9223372036837096448,30,"UD","C4",11,16,7,2021,"2021-07-16",-9223372036837096448
-9223372033038189568,-9223372036831369216,21,"BZ","C4",11,14,8,2021,"2021-08-14",-9223372036831368192
-9223372034282784768,-9223372036831406080,21,"BZ","C4",11,12,8,2021,"2021-08-12",-9223372036831406080
-9223372034458228736,-9223372036831336448,22,"TN","C4",11,31,8,2021,"2021-08-31",-9223372036831336448
-9223372034962914304,-9223372036831315968,21,"BZ","C4",11,17,8,2021,"2021-08-17",-9223372036831315968
-9223372035215549440,-9223372036831397888,13,"CO","C4",11,17,8,2021,"2021-08-17",-9223372036831397888
-9223372035267745792,-9223372036831475712,4,"CN","C4",11,5,8,2021,"2021-08-05",-9223372036831475712
-9223372035287944192,-9223372036834722816,21,"BZ","C4",11,20,8,2021,"2021-08-20",-9223372036834723840
-9223372035334543360,-9223372036831271936,21,"BZ","C4",11,21,8,2021,"2021-08-21",-9223372036831271936
-9223372035476845568,-9223372036831854592,21,"BZ","C4",11,6,8,2021,"2021-08-06",-9223372036831855616
-9223372035775590400,-9223372036834447360,21,"BZ","C4",11,29,8,2021,"2021-08-29",-9223372036834448384
-9223372035776703488,-9223372036834450432,21,"BZ","C4",11,31,8,2021,"2021-08-31",-9223372036834450432
-9223372035801784320,-9223372036834703360,21,"BZ","C4",11,23,8,2021,"2021-08-23",-9223372036834704384
-9223372035815444480,-9223372036834821120,21,"BZ","C4",11,18,8,2021,"2021-08-18",-9223372036834820096
-9223372035816913920,-9223372036834834432,22,"TN","C4",11,20,8,2021,"2021-08-20",-9223372036834834432
-9223372035826613248,-9223372036835134464,21,"BZ","C4",11,29,8,2021,"2021-08-29",-9223372036835134464
-9223372035828827136,-9223372036834940928,21,"BZ","C4",11,8,8,2021,"2021-08-08",-9223372036834939904
-9223372035831148544,-9223372036834963456,22,"TN","C4",11,28,8,2021,"2021-08-28",-9223372036834964480
-9223372035833041920,-9223372036834972672,21,"BZ","C4",11,18,8,2021,"2021-08-18",-9223372036834971648
-9223372035834117120,-9223372036834981888,21,"BZ","C4",11,18,8,2021,"2021-08-18",-9223372036834981888
-9223372035834603520,-9223372036834984960,21,"BZ","C4",11,22,8,2021,"2021-08-22",-9223372036834983936
-9223372035837361152,-9223372036835013632,22,"TN","C4",11,14,8,2021,"2021-08-14",-9223372036835013632
-9223372035839190016,-9223372036848616448,21,"BZ","C4",11,24,8,2021,"2021-08-24",-9223372036848616448
-9223372035844910080,-9223372036835087360,21,"BZ","C4",11,7,8,2021,"2021-08-07",-9223372036835088384
-9223372035846070272,-9223372036835096576,22,"TN","C4",11,30,8,2021,"2021-08-30",-9223372036835095552
-9223372035851599872,-9223372036835153920,22,"TN","C4",11,18,8,2021,"2021-08-18",-9223372036835153920
-9223372034266057728,-9223372036831151104,67,"TE","C4",11,29,9,2021,"2021-09-29",-9223372036831152128
-9223372034451768320,-9223372036831214592,17,"BS","C4",11,1,9,2021,"2021-09-01",-9223372036831215616
-9223372035095827456,-9223372036831249408,21,"BZ","C4",11,8,9,2021,"2021-09-08",-9223372036831248384
-9223372035425016832,-9223372036831118336,21,"BZ","C4",11,21,9,2021,"2021-09-21",-9223372036831118336
-9223372035426939904,-9223372036831181824,21,"BZ","C4",11,7,9,2021,"2021-09-07",-9223372036831181824
-9223372035510780928,-9223372036832428032,21,"BZ","C4",11,26,9,2021,"2021-09-26",-9223372036832428032
-9223372035514463232,-9223372036834756608,21,"BZ","C4",11,11,9,2021,"2021-09-11",-9223372036834755584
-9223372035641398272,-9223372036833433600,97,"LC","C4",11,30,9,2021,"2021-09-30",-9223372036833433600
-9223372035655769088,-9223372036833517568,21,"BZ","C4",11,12,9,2021,"2021-09-12",-9223372036833517568
-9223372035759197184,-9223372036834251776,21,"BZ","C4",11,18,9,2021,"2021-09-18",-9223372036834251776
-9223372035775269888,-9223372036834442240,21,"BZ","C4",11,10,9,2021,"2021-09-10",-9223372036834442240
-9223372035776726016,-9223372036834451456,21,"BZ","C4",11,10,9,2021,"2021-09-10",-9223372036834452480
-9223372035784140800,-9223372036834477056,13,"CO","C4",11,19,9,2021,"2021-09-19",-9223372036834476032
-9223372035805059072,-9223372036834733056,22,"TN","C4",11,26,9,2021,"2021-09-26",-9223372036834732032
-9223372035808580608,-9223372036834763776,22,"TN","C4",11,19,9,2021,"2021-09-19",-9223372036834763776
-9223372035811121152,-9223372036834777088,21,"BZ","C4",11,1,9,2021,"2021-09-01",-9223372036834776064
-9223372035811553280,-9223372036834801664,21,"BZ","C4",11,17,9,2021,"2021-09-17",-9223372036834801664
-9223372035812900864,-9223372036834798592,22,"TN","C4",11,28,9,2021,"2021-09-28",-9223372036834799616
-9223372035818809344,-9223372036834843648,16,"BG","C4",11,7,9,2021,"2021-09-07",-9223372036834843648
