"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","CodiceAziendaNascita","DestinazioneSoggetto","PesoAllaNascita","NumeroCapezzoli","date_formatted"
-9223372036103770112,-9223372036845386752,22,"TN","C4",11,20,2,2020,-9223372036849256448,"Vita",350,NA,2020-02-20
-9223372036101678080,-9223372036845252608,21,"BZ","C4",11,21,2,2020,-9223372036849263616,"Macello",NA,NA,2020-02-21
-9223372036079425536,-9223372036844057600,21,"BZ","C4",11,22,2,2020,-9223372036849259520,"Macello",NA,NA,2020-02-22
-9223372036102644736,-9223372036845312000,21,"BZ","C4",11,22,2,2020,-9223372036849258496,"Vita",NA,NA,2020-02-22
-9223372036102858752,-9223372036845325312,14,"SO","C4",11,22,2,2020,-9223372036850262016,"Macello",NA,NA,2020-02-22
-9223372036101721088,-9223372036845255680,22,"TN","C4",11,23,2,2020,-9223372036849256448,"Vita",350,NA,2020-02-23
-9223372036102331392,-9223372036845292544,22,"TN","C4",11,24,2,2020,-9223372036849256448,"Vita",NA,NA,2020-02-24
-9223372036103705600,-9223372036845382656,14,"SO","C4",11,26,2,2020,-9223372036849187840,"Macello",400,NA,2020-02-26
-9223372036101371904,-9223372036845233152,21,"BZ","C4",11,27,2,2020,-9223372036849259520,"Macello",NA,NA,2020-02-27
-9223372033266847744,-9223372036833196032,21,"BZ","C4",11,28,2,2020,-9223372036835038208,"Vita",NA,NA,2020-02-28
-9223372036101380096,-9223372036845234176,21,"BZ","C4",11,28,2,2020,-9223372036849259520,"Macello",NA,NA,2020-02-28
-9223372036102678528,-9223372036845313024,21,"BZ","C4",11,28,2,2020,-9223372036849259520,"Macello",NA,NA,2020-02-28
-9223372036103306240,-9223372036845355008,21,"BZ","C4",11,28,2,2020,-9223372036849263616,"Vita",NA,NA,2020-02-28
-9223372036100467712,-9223372036845175808,14,"SO","C4",11,29,2,2020,-9223372036849185792,"Vita",NA,NA,2020-02-29
-9223372036101139456,-9223372036845218816,93,"PN","C4",11,29,2,2020,-9223372036849185792,"Vita",350,NA,2020-02-29
-9223372036101341184,-9223372036845231104,21,"BZ","C4",11,1,3,2020,-9223372036849261568,"Vita",NA,NA,2020-03-01
-9223372036102944768,-9223372036845330432,13,"CO","C4",11,1,3,2020,-9223372036850280448,"Macello",300,NA,2020-03-01
-9223372036103684096,-9223372036845381632,22,"TN","C4",11,1,3,2020,-9223372036849256448,"Vita",NA,NA,2020-03-01
-9223372036103863296,-9223372036845391872,22,"TN","C4",11,1,3,2020,-9223372036849256448,"Vita",NA,NA,2020-03-01
-9223372036099063808,-9223372036845087744,21,"BZ","C4",11,2,3,2020,-9223372036849259520,"Vita",NA,NA,2020-03-02
-9223372036101563392,-9223372036845245440,2,"VC","C4",11,2,3,2020,-9223372036850171904,"Macello",400,NA,2020-03-02
-9223372036102047744,-9223372036845275136,21,"BZ","C4",11,3,3,2020,-9223372036849263616,"Macello",NA,NA,2020-03-03
-9223372036104096768,-9223372036845407232,30,"UD","C4",11,3,3,2020,-9223372036850345984,"Vita",300,NA,2020-03-03
-9223372036098165760,-9223372036845031424,21,"BZ","C4",11,4,3,2020,-9223372036849263616,"Vita",NA,NA,2020-03-04
-9223372036098581504,-9223372036845057024,21,"BZ","C4",11,4,3,2020,-9223372036849258496,"Vita",NA,NA,2020-03-04
-9223372035260826624,-9223372036833154048,21,"BZ","C4",11,5,3,2020,-9223372036849175552,"Vita",NA,NA,2020-03-05
-9223372036091839488,-9223372036844628992,21,"BZ","C4",11,5,3,2020,-9223372036847364096,"Vita",NA,NA,2020-03-05
-9223372036099179520,-9223372036845094912,21,"BZ","C4",11,5,3,2020,-9223372036849263616,"Vita",NA,NA,2020-03-05
-9223372036101000192,-9223372036845210624,23,"VR","C4",11,6,3,2020,-9223372036849170432,"Vita",NA,NA,2020-03-06
-9223372036101051392,-9223372036845213696,21,"BZ","C4",11,6,3,2020,-9223372036849261568,"Vita",NA,NA,2020-03-06
-9223372034238541824,-9223372036832983040,21,"BZ","C4",11,9,3,2020,-9223372036849172480,"Vita",NA,NA,2020-03-09
-9223372036103901184,-9223372036845394944,25,"BL","C4",11,9,3,2020,-9223372036849422336,"Vita",300,NA,2020-03-09
-9223372036101517312,-9223372036845242368,16,"BG","C4",11,10,3,2020,-9223372036850314240,"Vita",300,NA,2020-03-10
-9223372036103450624,-9223372036845364224,14,"SO","C4",11,10,3,2020,-9223372036849187840,"Vita",410,NA,2020-03-10
-9223372036103793664,-9223372036845387776,17,"BS","C4",11,10,3,2020,-9223372036849267712,"Vita",NA,NA,2020-03-10
-9223372036103070720,-9223372036845338624,22,"TN","C4",11,11,3,2020,-9223372036849256448,"Vita",NA,NA,2020-03-11
-9223372036101344256,-9223372036845232128,22,"TN","C4",11,12,3,2020,-9223372036849256448,"Macello",300,NA,2020-03-12
-9223372036100740096,-9223372036845193216,21,"BZ","C4",11,13,3,2020,-9223372036849259520,"Vita",NA,NA,2020-03-13
-9223372036100749312,-9223372036845194240,21,"BZ","C4",11,13,3,2020,-9223372036849263616,"Macello",NA,NA,2020-03-13
-9223372036101459968,-9223372036845239296,17,"BS","C4",11,13,3,2020,-9223372036850291712,"Macello",450,NA,2020-03-13
-9223372036097566720,-9223372036844992512,21,"BZ","C4",11,14,3,2020,-9223372036849259520,"Macello",NA,NA,2020-03-14
-9223372036102134784,-9223372036845280256,30,"UD","C4",11,15,3,2020,-9223372036850568192,"Vita",350,NA,2020-03-15
-9223372036098518016,-9223372036845052928,23,"VR","C4",11,16,3,2020,-9223372036849170432,"Vita",NA,NA,2020-03-16
-9223372036101703680,-9223372036845254656,30,"UD","C4",11,16,3,2020,-9223372036850345984,"Macello",250,NA,2020-03-16
-9223372036103190528,-9223372036845346816,25,"BL","C4",11,16,3,2020,-9223372036850350080,"Vita",400,NA,2020-03-16
-9223372036097168384,-9223372036844967936,21,"BZ","C4",11,17,3,2020,-9223372036849259520,"Macello",NA,NA,2020-03-17
-9223372036102385664,-9223372036845295616,24,"VI","C4",11,17,3,2020,-9223372036850264064,"Vita",NA,NA,2020-03-17
-9223372036103598080,-9223372036845374464,26,"TV","C4",11,18,3,2020,-9223372036849170432,"Macello",400,NA,2020-03-18
-9223372033766633472,-9223372036833076224,21,"BZ","C4",11,20,3,2020,-9223372036834570240,"Vita",NA,NA,2020-03-20
-9223372036099953664,-9223372036845144064,21,"BZ","C4",11,21,3,2020,-9223372036849261568,"Vita",NA,NA,2020-03-21
-9223372036103050240,-9223372036845337600,25,"BL","C4",11,21,3,2020,-9223372036850576384,"Macello",350,NA,2020-03-21
-9223372036101018624,-9223372036845211648,22,"TN","C4",11,22,3,2020,-9223372036849256448,"Vita",NA,NA,2020-03-22
-9223372036102845440,-9223372036845324288,22,"TN","C4",11,23,3,2020,-9223372036849256448,"Vita",NA,NA,2020-03-23
-9223372032653212672,-9223372036833131520,21,"BZ","C4",11,25,3,2020,-9223372036847364096,"Vita",NA,NA,2020-03-25
-9223372036091900928,-9223372036844633088,21,"BZ","C4",11,29,3,2020,-9223372036849259520,"Vita",NA,NA,2020-03-29
-9223372036101791744,-9223372036845259776,22,"TN","C4",11,29,3,2020,-9223372036849256448,"Vita",580,NA,2020-03-29
-9223372036100348928,-9223372036845168640,21,"BZ","C4",11,31,3,2020,-9223372036849259520,"Macello",NA,NA,2020-03-31
-9223372036101410816,-9223372036845236224,21,"BZ","C4",11,31,3,2020,-9223372036849263616,"Macello",NA,NA,2020-03-31
-9223372036101270528,-9223372036845227008,22,"TN","C4",11,2,4,2020,-9223372036849256448,"Vita",NA,NA,2020-04-02
-9223372036092381184,-9223372036844663808,22,"TN","C4",11,3,4,2020,-9223372036849256448,"Vita",NA,NA,2020-04-03
-9223372036099546112,-9223372036845117440,21,"BZ","C4",11,4,4,2020,-9223372036849263616,"Macello",NA,NA,2020-04-04
-9223372036102298624,-9223372036845290496,36,"MO","C4",11,4,4,2020,-9223372036849909760,"Vita",360,NA,2020-04-04
-9223372036102720512,-9223372036845316096,16,"BG","C4",11,4,4,2020,-9223372036850528256,"Vita",NA,NA,2020-04-04
-9223372036079721472,-9223372036844068864,22,"TN","C4",11,6,4,2020,-9223372036849177600,"Vita",NA,NA,2020-04-06
-9223372036103036928,-9223372036845336576,25,"BL","C4",11,6,4,2020,-9223372036849422336,"Vita",300,NA,2020-04-06
-9223372034248771584,-9223372036833089536,21,"BZ","C4",11,8,4,2020,-9223372036847339520,"Macello",NA,NA,2020-04-08
-9223372036087304192,-9223372036844371968,21,"BZ","C4",11,8,4,2020,-9223372036849261568,"Macello",NA,NA,2020-04-08
-9223372036098058240,-9223372036845024256,21,"BZ","C4",11,8,4,2020,-9223372036849259520,"Macello",NA,NA,2020-04-08
-9223372034845077504,-9223372036832950272,23,"VR","C4",11,10,4,2020,-9223372036849183744,"Vita",360,NA,2020-04-10
-9223372036099401728,-9223372036845109248,21,"BZ","C4",11,10,4,2020,-9223372036849263616,"Vita",NA,NA,2020-04-10
-9223372035800526848,-9223372036834697216,21,"BZ","C4",11,11,4,2020,-9223372036849187840,"Vita",NA,NA,2020-04-11
-9223372036096946176,-9223372036844954624,21,"BZ","C4",11,13,4,2020,-9223372036849263616,"Macello",NA,NA,2020-04-13
-9223372036102775808,-9223372036845319168,22,"TN","C4",11,13,4,2020,-9223372036849256448,"Vita",NA,NA,2020-04-13
-9223372032653212672,-9223372036833075200,21,"BZ","C4",11,14,4,2020,-9223372036847364096,"Vita",NA,NA,2020-04-14
-9223372036082403328,-9223372036844173312,14,"SO","C4",11,14,4,2020,-9223372036849334272,"Vita",420,NA,2020-04-14
-9223372035799386112,-9223372036834684928,21,"BZ","C4",11,16,4,2020,-9223372036847370240,"Vita",NA,NA,2020-04-16
-9223372036099804160,-9223372036845134848,21,"BZ","C4",11,17,4,2020,-9223372036849259520,"Vita",NA,NA,2020-04-17
-9223372036100099072,-9223372036845153280,21,"BZ","C4",11,17,4,2020,-9223372036849261568,"Vita",NA,NA,2020-04-17
-9223372036100538368,-9223372036845180928,22,"TN","C4",11,18,4,2020,-9223372036849175552,"Macello",NA,NA,2020-04-18
-9223372036101839872,-9223372036845262848,22,"TN","C4",11,19,4,2020,-9223372036849256448,"Vita",NA,NA,2020-04-19
-9223372032017788928,-9223372036833073152,14,"SO","C4",11,20,4,2020,-9223372036849334272,"Macello",420,NA,2020-04-20
-9223372036100566016,-9223372036845181952,21,"BZ","C4",11,20,4,2020,-9223372036849261568,"Macello",NA,NA,2020-04-20
-9223372036101476352,-9223372036845240320,22,"TN","C4",11,21,4,2020,-9223372036849256448,"Vita",300,NA,2020-04-21
-9223372036086754304,-9223372036844349440,21,"BZ","C4",11,23,4,2020,-9223372036849189888,"Macello",NA,NA,2020-04-23
-9223372036101928960,-9223372036845267968,10,"GE","C4",11,23,4,2020,-9223372036850452480,"Vita",NA,NA,2020-04-23
-9223372036095339520,-9223372036844851200,17,"BS","C4",11,24,4,2020,-9223372036849458176,"Macello",NA,NA,2020-04-24
-9223372036100703232,-9223372036845191168,36,"MO","C4",11,24,4,2020,-9223372036849909760,"Vita",370,NA,2020-04-24
-9223372036101125120,-9223372036845217792,22,"TN","C4",11,24,4,2020,-9223372036849256448,"Vita",580,NA,2020-04-24
-9223372036099514368,-9223372036845116416,21,"BZ","C4",11,25,4,2020,-9223372036849263616,"Macello",NA,NA,2020-04-25
-9223372036100279296,-9223372036845163520,21,"BZ","C4",11,25,4,2020,-9223372036849261568,"Vita",NA,NA,2020-04-25
-9223372036101099520,-9223372036845216768,25,"BL","C4",11,25,4,2020,-9223372036849410048,"Vita",300,NA,2020-04-25
-9223372036100188160,-9223372036845158400,93,"PN","C4",11,26,4,2020,-9223372036849691648,"Vita",350,NA,2020-04-26
-9223372036100404224,-9223372036845171712,97,"LC","C4",11,26,4,2020,-9223372036850555904,"Vita",300,NA,2020-04-26
-9223372036098742272,-9223372036845067264,21,"BZ","C4",11,27,4,2020,-9223372036847832064,"Vita",NA,NA,2020-04-27
-9223372033266679808,-9223372036837602304,21,"BZ","C4",11,28,4,2020,-9223372036834595840,"Vita",NA,NA,2020-04-28
-9223372033266576384,-9223372036833024000,21,"BZ","C4",11,29,4,2020,-9223372036834595840,"Vita",NA,NA,2020-04-29
-9223372036098541568,-9223372036845054976,30,"UD","C4",11,30,4,2020,-9223372036850356224,"Vita",400,NA,2020-04-30
-9223372036100584448,-9223372036845182976,21,"BZ","C4",11,30,4,2020,-9223372036849263616,"Macello",NA,NA,2020-04-30
-9223372032444418048,-9223372036833058816,21,"BZ","C4",11,1,5,2020,-9223372036834467840,"Vita",NA,NA,2020-05-01
-9223372036099551232,-9223372036845118464,21,"BZ","C4",11,1,5,2020,-9223372036849261568,"Vita",NA,NA,2020-05-01
-9223372036100937728,-9223372036845205504,22,"TN","C4",11,1,5,2020,-9223372036849256448,"Vita",NA,NA,2020-05-01
-9223372036099252224,-9223372036845099008,21,"BZ","C4",11,2,5,2020,-9223372036849261568,"Macello",NA,NA,2020-05-02
-9223372036100131840,-9223372036845155328,21,"BZ","C4",11,2,5,2020,-9223372036849259520,"Vita",NA,NA,2020-05-02
-9223372036100140032,-9223372036845156352,21,"BZ","C4",11,2,5,2020,-9223372036849261568,"Macello",NA,NA,2020-05-02
-9223372035909626880,-9223372036836249600,14,"SO","C4",11,3,5,2020,-9223372036849334272,"Macello",380,NA,2020-05-03
-9223372036101259264,-9223372036845225984,67,"TE","C4",11,3,5,2020,-9223372036849626112,"Macello",420,NA,2020-05-03
-9223372032653182976,-9223372036832993280,21,"BZ","C4",11,4,5,2020,-9223372036847364096,"Vita",NA,NA,2020-05-04
-9223372036100810752,-9223372036845198336,22,"TN","C4",11,4,5,2020,-9223372036849256448,"Vita",450,NA,2020-05-04
-9223372030523342848,-9223372036832975872,21,"BZ","C4",11,5,5,2020,-9223372036846680064,"Vita",NA,NA,2020-05-05
-9223372036101635072,-9223372036845249536,30,"UD","C4",11,5,5,2020,-9223372036850251776,"Vita",200,NA,2020-05-05
-9223372036100590592,-9223372036845184000,21,"BZ","C4",11,7,5,2020,-9223372036849263616,"Macello",NA,NA,2020-05-07
-9223372032017800192,-9223372036833032192,14,"SO","C4",11,8,5,2020,-9223372036849334272,"Vita",420,NA,2020-05-08
-9223372036098937856,-9223372036845079552,21,"BZ","C4",11,8,5,2020,-9223372036849259520,"Vita",NA,NA,2020-05-08
-9223372036099906560,-9223372036845140992,22,"TN","C4",11,8,5,2020,-9223372036849256448,"Vita",NA,NA,2020-05-08
-9223372036092312576,-9223372036844659712,21,"BZ","C4",11,9,5,2020,-9223372036847364096,"Macello",NA,NA,2020-05-09
-9223372036099575808,-9223372036845119488,22,"TN","C4",11,9,5,2020,-9223372036849256448,"Vita",520,NA,2020-05-09
-9223372036100851712,-9223372036845200384,22,"TN","C4",11,11,5,2020,-9223372036849256448,"Vita",NA,NA,2020-05-11
-9223372036100229120,-9223372036845160448,16,"BG","C4",11,12,5,2020,-9223372036850492416,"Vita",400,NA,2020-05-12
-9223372036099984384,-9223372036845146112,17,"BS","C4",11,14,5,2020,-9223372036850291712,"Vita",350,NA,2020-05-14
-9223372036098640896,-9223372036845061120,21,"BZ","C4",11,15,5,2020,-9223372036849259520,"Vita",NA,NA,2020-05-15
-9223372036089425920,-9223372036844477440,21,"BZ","C4",11,16,5,2020,-9223372036849261568,"Vita",NA,NA,2020-05-16
-9223372036097878016,-9223372036845012992,21,"BZ","C4",11,17,5,2020,-9223372036849258496,"Vita",NA,NA,2020-05-17
-9223372030275631104,-9223372036832279552,21,"BZ","C4",11,18,5,2020,-9223372036847391744,"Macello",NA,NA,2020-05-18
-9223372036086734848,-9223372036844348416,22,"TN","C4",11,18,5,2020,-9223372036849256448,"Vita",NA,NA,2020-05-18
-9223372036097193984,-9223372036844969984,21,"BZ","C4",11,18,5,2020,-9223372036849263616,"Vita",NA,NA,2020-05-18
-9223372036099582976,-9223372036845120512,22,"TN","C4",11,18,5,2020,-9223372036849256448,"Vita",520,NA,2020-05-18
-9223372036100071424,-9223372036845151232,22,"TN","C4",11,18,5,2020,-9223372036849256448,"Vita",350,NA,2020-05-18
-9223372036100978688,-9223372036845208576,22,"TN","C4",11,18,5,2020,-9223372036849256448,"Vita",NA,NA,2020-05-18
-9223372036094884864,-9223372036844821504,21,"BZ","C4",11,20,5,2020,-9223372036849261568,"Vita",NA,NA,2020-05-20
-9223372036098065408,-9223372036845025280,21,"BZ","C4",11,20,5,2020,-9223372036847819776,"Vita",NA,NA,2020-05-20
-9223372036100385792,-9223372036845170688,10,"GE","C4",11,20,5,2020,-9223372036850532352,"Vita",450,NA,2020-05-20
-9223372036098876416,-9223372036845075456,21,"BZ","C4",11,21,5,2020,-9223372036849259520,"Macello",NA,NA,2020-05-21
-9223372036098946048,-9223372036845080576,21,"BZ","C4",11,22,5,2020,-9223372036849263616,"Macello",NA,NA,2020-05-22
-9223372036100335616,-9223372036845167616,16,"BG","C4",11,22,5,2020,-9223372036850528256,"Vita",300,NA,2020-05-22
-9223372036092605440,-9223372036844677120,4,"CN","C4",11,24,5,2020,-9223372036850411520,"Vita",350,NA,2020-05-24
-9223372036093485056,-9223372036844733440,67,"TE","C4",11,24,5,2020,-9223372036849626112,"Macello",380,NA,2020-05-24
-9223372036095923200,-9223372036844889088,14,"SO","C4",11,24,5,2020,-9223372036849185792,"Macello",400,NA,2020-05-24
-9223372032017788928,-9223372036834114560,14,"SO","C4",11,25,5,2020,-9223372036849334272,"Macello",410,NA,2020-05-25
-9223372032734256128,-9223372036832994304,21,"BZ","C4",11,25,5,2020,-9223372036849183744,"Vita",NA,NA,2020-05-25
-9223372036098613248,-9223372036845059072,93,"PN","C4",11,26,5,2020,-9223372036849691648,"Vita",350,NA,2020-05-26
-9223372036099462144,-9223372036845112320,25,"BL","C4",11,27,5,2020,-9223372036849966080,"Vita",350,NA,2020-05-27
-9223372036097409024,-9223372036844983296,21,"BZ","C4",11,28,5,2020,-9223372036849261568,"Vita",NA,NA,2020-05-28
-9223372036095497216,-9223372036844861440,21,"BZ","C4",11,30,5,2020,-9223372036849261568,"Vita",NA,NA,2020-05-30
-9223372036099279872,-9223372036845101056,25,"BL","C4",11,30,5,2020,-9223372036849884160,"Macello",400,NA,2020-05-30
-9223372036097255424,-9223372036844974080,21,"BZ","C4",11,4,6,2020,-9223372036847376384,"Macello",NA,NA,2020-06-04
-9223372036097570816,-9223372036844993536,21,"BZ","C4",11,4,6,2020,-9223372036849261568,"Vita",NA,NA,2020-06-04
-9223372036094532608,-9223372036844800000,97,"LC","C4",11,6,6,2020,-9223372036850555904,"Macello",350,NA,2020-06-06
-9223372036098347008,-9223372036845042688,21,"BZ","C4",11,8,6,2020,-9223372036849263616,"Macello",NA,NA,2020-06-08
-9223372035214416896,-9223372036832636928,21,"BZ","C4",11,9,6,2020,-9223372036847452160,"Macello",NA,NA,2020-06-09
-9223372036098043904,-9223372036845023232,21,"BZ","C4",11,9,6,2020,-9223372036849259520,"Vita",NA,NA,2020-06-09
-9223372036098338816,-9223372036845041664,21,"BZ","C4",11,11,6,2020,-9223372036849259520,"Macello",NA,NA,2020-06-11
-9223372036097756160,-9223372036845004800,21,"BZ","C4",11,12,6,2020,-9223372036849263616,"Vita",NA,NA,2020-06-12
-9223372036092638208,-9223372036844679168,22,"TN","C4",11,13,6,2020,-9223372036849177600,"Macello",NA,NA,2020-06-13
-9223372036098106368,-9223372036845027328,24,"VI","C4",11,18,6,2020,-9223372036850184192,"Vita",NA,NA,2020-06-18
-9223372031518267392,-9223372036832946176,21,"BZ","C4",11,19,6,2020,-9223372036846680064,"Vita",NA,NA,2020-06-19
-9223372036092106752,-9223372036844646400,93,"PN","C4",11,20,6,2020,-9223372036849172480,"Vita",400,NA,2020-06-20
-9223372036093102080,-9223372036844708864,16,"BG","C4",11,20,6,2020,-9223372036850039808,"Vita",NA,NA,2020-06-20
-9223372036096018432,-9223372036844895232,21,"BZ","C4",11,20,6,2020,-9223372036849263616,"Macello",NA,NA,2020-06-20
-9223372036097190912,-9223372036844968960,21,"BZ","C4",11,20,6,2020,-9223372036849261568,"Vita",NA,NA,2020-06-20
-9223372036095255552,-9223372036844846080,21,"BZ","C4",11,21,6,2020,-9223372036849261568,"Vita",NA,NA,2020-06-21
-9223372036098844672,-9223372036845073408,16,"BG","C4",11,21,6,2020,-9223372036850528256,"Vita",300,NA,2020-06-21
-9223372036099079168,-9223372036845088768,22,"TN","C4",11,23,6,2020,-9223372036849256448,"Vita",NA,NA,2020-06-23
-9223372036097758208,-9223372036845005824,21,"BZ","C4",11,24,6,2020,-9223372036849263616,"Macello",NA,NA,2020-06-24
-9223372036098726912,-9223372036845066240,16,"BG","C4",11,25,6,2020,-9223372036850528256,"Vita",300,NA,2020-06-25
-9223372036099050496,-9223372036845086720,22,"TN","C4",11,25,6,2020,-9223372036849256448,"Vita",NA,NA,2020-06-25
-9223372036096832512,-9223372036844946432,35,"RE","C4",11,26,6,2020,-9223372036850152448,"Vita",NA,NA,2020-06-26
-9223372036097435648,-9223372036844984320,21,"BZ","C4",11,27,6,2020,-9223372036849259520,"Macello",NA,NA,2020-06-27
-9223372036097728512,-9223372036845003776,21,"BZ","C4",11,27,6,2020,-9223372036849263616,"Vita",NA,NA,2020-06-27
-9223372036098627584,-9223372036845060096,21,"BZ","C4",11,28,6,2020,-9223372036849263616,"Macello",NA,NA,2020-06-28
-9223372031403793408,-9223372036832928768,22,"TN","C4",11,29,6,2020,-9223372036849177600,"Vita",NA,NA,2020-06-29
-9223372036097443840,-9223372036844985344,21,"BZ","C4",11,29,6,2020,-9223372036849263616,"Macello",NA,NA,2020-06-29
-9223372036096146432,-9223372036844903424,21,"BZ","C4",11,30,6,2020,-9223372036849261568,"Vita",NA,NA,2020-06-30
-9223372036082331648,-9223372036844170240,22,"TN","C4",11,1,7,2020,-9223372036849177600,"Vita",300,NA,2020-07-01
-9223372036094225408,-9223372036844780544,21,"BZ","C4",11,1,7,2020,-9223372036849258496,"Vita",NA,NA,2020-07-01
-9223372036098755584,-9223372036845068288,17,"BS","C4",11,1,7,2020,-9223372036850612224,"Vita",350,NA,2020-07-01
-9223372036098981888,-9223372036845082624,22,"TN","C4",11,1,7,2020,-9223372036849256448,"Vita",NA,NA,2020-07-01
