idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataDiagnosiGravidanza,EsitoDiagnosiGravidanza
-9223372036216431465,-9223372036848645690,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA
-9223372036216431816,-9223372036848627359,21,BZ,C4,11,12,1,2018,2018-01-12,NEGATIVA
-9223372036216431821,-9223372036848627327,21,BZ,C4,11,28,1,2018,2018-01-28,POSITIVA
-9223372036216431822,-9223372036848658828,21,BZ,C4,11,28,1,2018,2018-01-28,POSITIVA
-9223372036216431832,-9223372036848633103,21,BZ,C4,11,21,1,2018,2018-01-21,NEGATIVA
-9223372036216431834,-9223372036848636192,21,BZ,C4,11,21,1,2018,2018-01-21,POSITIVA
-9223372036216431893,-9223372036848625462,21,BZ,C4,11,23,1,2018,2018-01-23,POSITIVA
-9223372036216431895,-9223372036848651161,21,BZ,C4,11,3,1,2018,2018-01-03,POSITIVA
-9223372036216431901,-9223372036848643345,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA
-9223372036216432283,-9223372036848656347,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA
-9223372036216432370,-9223372036848630174,21,BZ,C4,11,10,1,2018,2018-01-10,NEGATIVA
-9223372036216432371,-9223372036849125611,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA
-9223372036216432378,-9223372036848662002,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA
-9223372036216433247,-9223372036848626870,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA
-9223372036216433274,-9223372036848654408,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA
-9223372036216433716,-9223372036848649852,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA
-9223372036216444226,-9223372036848635986,21,BZ,C4,11,9,1,2018,2018-01-09,POSITIVA
-9223372036216444229,-9223372036848642059,21,BZ,C4,11,9,1,2018,2018-01-09,POSITIVA
-9223372036216444658,-9223372036848633697,21,BZ,C4,11,8,1,2018,2018-01-08,POSITIVA
-9223372036216453204,-9223372036848622360,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216453206,-9223372036848662245,21,BZ,C4,11,2,1,2018,2018-01-02,POSITIVA
-9223372036216453649,-9223372036848620238,21,BZ,C4,11,17,1,2018,2018-01-17,POSITIVA
-9223372036216453690,-9223372036848641647,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA
-9223372036216454091,-9223372036848644158,21,BZ,C4,11,27,1,2018,2018-01-27,RIVEDIBILE
-9223372036216454097,-9223372036848659964,21,BZ,C4,11,29,1,2018,2018-01-29,POSITIVA
-9223372036216454563,-9223372036848648324,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA
-9223372036216454586,-9223372036848650025,21,BZ,C4,11,11,1,2018,2018-01-11,POSITIVA
-9223372036216454986,-9223372036848640918,21,BZ,C4,11,12,1,2018,2018-01-12,RIVEDIBILE
-9223372036216455029,-9223372036848651482,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216455933,-9223372036848630501,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216455946,-9223372036848635236,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216456260,-9223372036848651005,21,BZ,C4,11,11,1,2018,2018-01-11,NEGATIVA
-9223372036216456262,-9223372036848625472,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA
-9223372036216456263,-9223372036848630250,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA
-9223372036216456264,-9223372036848645647,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA
-9223372036216456267,-9223372036848635418,21,BZ,C4,11,27,1,2018,2018-01-27,NEGATIVA
-9223372036216456282,-9223372036848655035,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA
-9223372036216456288,-9223372036848623335,21,BZ,C4,11,7,1,2018,2018-01-07,POSITIVA
-9223372036216456290,-9223372036849123011,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA
-9223372036216456291,-9223372036848629651,21,BZ,C4,11,3,1,2018,2018-01-03,POSITIVA
-9223372036216456292,-9223372036848648542,21,BZ,C4,11,3,1,2018,2018-01-03,POSITIVA
-9223372036216456307,-9223372036848644593,21,BZ,C4,11,31,1,2018,2018-01-31,POSITIVA
-9223372036216456309,-9223372036848642047,21,BZ,C4,11,27,1,2018,2018-01-27,POSITIVA
-9223372036216456321,-9223372036848648354,21,BZ,C4,11,22,1,2018,2018-01-22,POSITIVA
-9223372036216456325,-9223372036848620448,21,BZ,C4,11,5,1,2018,2018-01-05,POSITIVA
-9223372036216456331,-9223372036848634626,21,BZ,C4,11,22,1,2018,2018-01-22,POSITIVA
-9223372036216456707,-9223372036848657376,21,BZ,C4,11,22,1,2018,2018-01-22,NEGATIVA
-9223372036216456721,-9223372036848631134,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216456732,-9223372036848658268,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216456739,-9223372036848659041,21,BZ,C4,11,27,1,2018,2018-01-27,NEGATIVA
-9223372036216456753,-9223372036849157182,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216456756,-9223372036848623971,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA
-9223372036216456772,-9223372036848625848,21,BZ,C4,11,28,1,2018,2018-01-28,NEGATIVA
-9223372036216457198,-9223372036848625535,21,BZ,C4,11,23,1,2018,2018-01-23,POSITIVA
-9223372036216457639,-9223372036848633081,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216457647,-9223372036848622462,21,BZ,C4,11,24,1,2018,2018-01-24,POSITIVA
-9223372036216457668,-9223372036848647156,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA
-9223372036216458068,-9223372036848631149,21,BZ,C4,11,1,1,2018,2018-01-01,POSITIVA
-9223372036216458069,-9223372036848637768,21,BZ,C4,11,1,1,2018,2018-01-01,POSITIVA
-9223372036216458514,-9223372036848660671,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA
-9223372036216458572,-9223372036849141583,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA
-9223372036216458706,-9223372036848635439,17,BS,C4,11,31,1,2018,2018-01-31,POSITIVA
-9223372036216463158,-9223372036848638706,21,BZ,C4,11,9,1,2018,2018-01-09,POSITIVA
-9223372036216469770,-9223372036848659139,21,BZ,C4,11,17,1,2018,2018-01-17,NEGATIVA
-9223372036216469797,-9223372036848662495,21,BZ,C4,11,27,1,2018,2018-01-27,NEGATIVA
-9223372036216469977,-9223372036848632002,21,BZ,C4,11,17,1,2018,2018-01-17,POSITIVA
-9223372036216470112,-9223372036848658835,21,BZ,C4,11,9,1,2018,2018-01-09,POSITIVA
-9223372036216470167,-9223372036848652186,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216470381,-9223372036848658184,21,BZ,C4,11,27,1,2018,2018-01-27,RIVEDIBILE
-9223372036216470838,-9223372036848651118,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216471434,-9223372036848646214,21,BZ,C4,11,2,1,2018,2018-01-02,NEGATIVA
-9223372036216471771,-9223372036848646419,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA
-9223372036216472434,-9223372036848635248,21,BZ,C4,11,17,1,2018,2018-01-17,POSITIVA
-9223372036216472448,-9223372036848640646,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA
-9223372036216472449,-9223372036848655986,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA
-9223372036216472656,-9223372036848642968,21,BZ,C4,11,8,1,2018,2018-01-08,POSITIVA
-9223372036216472657,-9223372036848659533,21,BZ,C4,11,8,1,2018,2018-01-08,POSITIVA
-9223372036216472658,-9223372036849108131,21,BZ,C4,11,8,1,2018,2018-01-08,POSITIVA
-9223372036216473284,-9223372036849115800,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216473303,-9223372036848662531,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216473306,-9223372036848657786,21,BZ,C4,11,17,1,2018,2018-01-17,POSITIVA
-9223372036216473307,-9223372036848660247,21,BZ,C4,11,17,1,2018,2018-01-17,POSITIVA
-9223372036216473328,-9223372036848627119,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216473329,-9223372036848644962,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA
-9223372036216473336,-9223372036842213441,21,BZ,C4,11,13,1,2018,2018-01-13,NEGATIVA
-9223372036216473338,-9223372036848627154,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA
-9223372036216473527,-9223372036848607257,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA
-9223372036216473573,-9223372036848653973,21,BZ,C4,11,19,1,2018,2018-01-19,NEGATIVA
-9223372036216473574,-9223372036848661913,21,BZ,C4,11,19,1,2018,2018-01-19,POSITIVA
-9223372036216473580,-9223372036848623268,21,BZ,C4,11,27,1,2018,2018-01-27,POSITIVA
-9223372036216473750,-9223372036848632832,21,BZ,C4,11,11,1,2018,2018-01-11,POSITIVA
-9223372036216473754,-9223372036848627511,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA
-9223372036216473757,-9223372036848630993,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA
-9223372036216473782,-9223372036848625931,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA
-9223372036216473964,-9223372036848620254,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA
-9223372036216474429,-9223372036848627135,21,BZ,C4,11,19,1,2018,2018-01-19,POSITIVA
-9223372036216474431,-9223372036848640250,21,BZ,C4,11,19,1,2018,2018-01-19,RIVEDIBILE
-9223372036216474446,-9223372036848627124,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA
-9223372036216474448,-9223372036848633110,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA
-9223372036216474456,-9223372036849131692,21,BZ,C4,11,13,1,2018,2018-01-13,NEGATIVA
-9223372036216474466,-9223372036848655992,21,BZ,C4,11,2,1,2018,2018-01-02,POSITIVA
-9223372036216474468,-9223372036848626043,21,BZ,C4,11,2,1,2018,2018-01-02,POSITIVA
-9223372036216474481,-9223372036848626070,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA
-9223372036216474807,-9223372036848622489,21,BZ,C4,11,23,1,2018,2018-01-23,POSITIVA
-9223372036216474817,-9223372036848633457,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216474925,-9223372036848651698,21,BZ,C4,11,2,1,2018,2018-01-02,POSITIVA
-9223372036216475328,-9223372036848632301,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA
-9223372036216475343,-9223372036848635243,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA
-9223372036216475349,-9223372036848635225,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216475350,-9223372036848651174,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216475351,-9223372036849143305,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216475352,-9223372036848630233,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216475353,-9223372036848636542,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216475355,-9223372036849109183,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216475696,-9223372036848632318,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA
-9223372036216475754,-9223372036848653731,21,BZ,C4,11,18,1,2018,2018-01-18,NEGATIVA
-9223372036216475762,-9223372036848625484,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA
-9223372036216475765,-9223372036848657742,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA
-9223372036216475769,-9223372036848654587,21,BZ,C4,11,7,1,2018,2018-01-07,POSITIVA
-9223372036216475774,-9223372036848652750,21,BZ,C4,11,20,1,2018,2018-01-20,NEGATIVA
-9223372036216475775,-9223372036848660825,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA
-9223372036216475790,-9223372036848636663,21,BZ,C4,11,31,1,2018,2018-01-31,POSITIVA
-9223372036216475793,-9223372036848635201,21,BZ,C4,11,27,1,2018,2018-01-27,POSITIVA
-9223372036216475812,-9223372036848648380,21,BZ,C4,11,28,1,2018,2018-01-28,POSITIVA
-9223372036216475818,-9223372036848620478,21,BZ,C4,11,22,1,2018,2018-01-22,POSITIVA
-9223372036216475819,-9223372036848638734,21,BZ,C4,11,22,1,2018,2018-01-22,POSITIVA
-9223372036216475899,-9223372036848642711,21,BZ,C4,11,27,1,2018,2018-01-27,NEGATIVA
-9223372036216475901,-9223372036848646142,21,BZ,C4,11,27,1,2018,2018-01-27,POSITIVA
-9223372036216476061,-9223372036848640288,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA
-9223372036216476063,-9223372036849144840,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA
-9223372036216476070,-9223372036848640274,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216476072,-9223372036848629465,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216476073,-9223372036848648372,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216476074,-9223372036848662500,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216476075,-9223372036849104526,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216476086,-9223372036848638737,21,BZ,C4,11,11,1,2018,2018-01-11,POSITIVA
-9223372036216476087,-9223372036848645620,21,BZ,C4,11,11,1,2018,2018-01-11,POSITIVA
-9223372036216476089,-9223372036848630251,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA
-9223372036216476092,-9223372036848635435,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA
-9223372036216476093,-9223372036848638727,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA
-9223372036216476110,-9223372036849128742,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA
-9223372036216476121,-9223372036848649789,21,BZ,C4,11,17,1,2018,2018-01-17,POSITIVA
-9223372036216476129,-9223372036848660843,21,BZ,C4,11,27,1,2018,2018-01-27,NEGATIVA
-9223372036216476291,-9223372036848653025,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA
-9223372036216476292,-9223372036848653026,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA
-9223372036216476307,-9223372036848660321,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA
-9223372036216476345,-9223372036848641668,21,BZ,C4,11,7,1,2018,2018-01-07,POSITIVA
-9223372036216476513,-9223372036848629637,21,BZ,C4,11,14,1,2018,2018-01-14,POSITIVA
-9223372036216476527,-9223372036848620452,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA
-9223372036216476529,-9223372036848623403,21,BZ,C4,11,22,1,2018,2018-01-22,POSITIVA
-9223372036216476530,-9223372036848626501,21,BZ,C4,11,6,1,2018,2018-01-06,POSITIVA
-9223372036216476531,-9223372036848629618,21,BZ,C4,11,6,1,2018,2018-01-06,POSITIVA
-9223372036216476555,-9223372036848656137,21,BZ,C4,11,11,1,2018,2018-01-11,POSITIVA
-9223372036216476573,-9223372036848623952,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA
-9223372036216476575,-9223372036848651024,21,BZ,C4,11,27,1,2018,2018-01-27,POSITIVA
-9223372036216476592,-9223372036848641385,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216476629,-9223372036848662205,21,BZ,C4,11,3,1,2018,2018-01-03,NEGATIVA
-9223372036216476773,-9223372036848643349,21,BZ,C4,11,26,1,2018,2018-01-26,NEGATIVA
-9223372036216477087,-9223372036848643368,21,BZ,C4,11,23,1,2018,2018-01-23,NEGATIVA
-9223372036216477088,-9223372036848656760,21,BZ,C4,11,23,1,2018,2018-01-23,POSITIVA
-9223372036216477098,-9223372036848634883,21,BZ,C4,11,24,1,2018,2018-01-24,POSITIVA
-9223372036216477514,-9223372036848623368,21,BZ,C4,11,23,1,2018,2018-01-23,POSITIVA
-9223372036216477694,-9223372036848621697,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA
-9223372036216477950,-9223372036848659582,21,BZ,C4,11,1,1,2018,2018-01-01,NEGATIVA
-9223372036216478214,-9223372036848636514,21,BZ,C4,11,12,1,2018,2018-01-12,NEGATIVA
-9223372036216478219,-9223372036848647752,21,BZ,C4,11,11,1,2018,2018-01-11,NEGATIVA
-9223372036216478319,-9223372036848656801,21,BZ,C4,11,29,1,2018,2018-01-29,POSITIVA
-9223372036216478392,-9223372036848656282,21,BZ,C4,11,31,1,2018,2018-01-31,NEGATIVA
-9223372036216478678,-9223372036848662450,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA
-9223372036216478778,-9223372036848632460,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216478856,-9223372036848637796,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA
-9223372036216478877,-9223372036848627318,21,BZ,C4,11,19,1,2018,2018-01-19,POSITIVA
-9223372036216478880,-9223372036848657399,21,BZ,C4,11,19,1,2018,2018-01-19,NEGATIVA
-9223372036216479209,-9223372036848622160,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA
-9223372036216479227,-9223372036848647890,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA
-9223372036216479262,-9223372036848647167,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216479263,-9223372036848655407,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216479265,-9223372036848647897,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA
-9223372036216479292,-9223372036848620858,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA
-9223372036216479687,-9223372036848661935,21,BZ,C4,11,23,1,2018,2018-01-23,NEGATIVA
-9223372036216479718,-9223372036848654134,21,BZ,C4,11,19,1,2018,2018-01-19,POSITIVA
-9223372036216479728,-9223372036848633109,21,BZ,C4,11,13,1,2018,2018-01-13,NEGATIVA
-9223372036216479988,-9223372036849152081,21,BZ,C4,11,12,1,2018,2018-01-12,NEGATIVA
-9223372036216480165,-9223372036848654015,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA
-9223372036216480173,-9223372036848622736,21,BZ,C4,11,7,1,2018,2018-01-07,POSITIVA
-9223372036216480181,-9223372036848622625,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216480557,-9223372036848647496,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA
-9223372036216481465,-9223372036848642811,21,BZ,C4,11,29,1,2018,2018-01-29,POSITIVA
-9223372036216481468,-9223372036848649178,21,BZ,C4,11,29,1,2018,2018-01-29,POSITIVA
-9223372036216481470,-9223372036848626506,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA
-9223372036216481472,-9223372036848635234,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA
-9223372036216481474,-9223372036848645215,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA
-9223372036216481479,-9223372036848623713,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216481481,-9223372036848623735,21,BZ,C4,11,16,1,2018,2018-01-16,NEGATIVA
-9223372036216481482,-9223372036848629495,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216481483,-9223372036848636676,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA
-9223372036216481497,-9223372036848630237,21,BZ,C4,11,11,1,2018,2018-01-11,POSITIVA
-9223372036216481501,-9223372036848662007,21,BZ,C4,11,9,1,2018,2018-01-09,NEGATIVA
-9223372036216481506,-9223372036848625460,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA
-9223372036216481527,-9223372036848641450,21,BZ,C4,11,7,1,2018,2018-01-07,POSITIVA
-9223372036216481852,-9223372036848653790,21,BZ,C4,11,22,1,2018,2018-01-22,NEGATIVA
-9223372036216481879,-9223372036848642041,21,BZ,C4,11,11,1,2018,2018-01-11,POSITIVA
-9223372036216481888,-9223372036848660846,21,BZ,C4,11,13,1,2018,2018-01-13,NEGATIVA
-9223372036216481889,-9223372036848635214,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA
-9223372036216482290,-9223372036848642240,21,BZ,C4,11,23,1,2018,2018-01-23,NEGATIVA
-9223372036216482294,-9223372036848651013,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA
-9223372036216482804,-9223372036848638187,21,BZ,C4,11,24,1,2018,2018-01-24,NEGATIVA
-9223372036216484108,-9223372036848647741,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA
-9223372036216484109,-9223372036848647757,21,BZ,C4,11,18,1,2018,2018-01-18,NEGATIVA
-9223372036216484124,-9223372036848662064,21,BZ,C4,11,21,1,2018,2018-01-21,POSITIVA
-9223372036216522489,-9223372036848902665,17,BS,C4,11,29,1,2018,2018-01-29,POSITIVA
-9223372036216555666,-9223372036849690352,93,PN,C4,11,8,1,2018,2018-01-08,POSITIVA
-9223372036216799127,-9223372036849090042,25,BL,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216856352,-9223372036849057039,1,TO,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216856354,-9223372036850034714,1,TO,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216877961,-9223372036849062413,1,TO,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216878008,-9223372036849082334,1,TO,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216878010,-9223372036850028468,1,TO,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216880117,-9223372036849057040,1,TO,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216880120,-9223372036849082316,1,TO,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036216880783,-9223372036850034565,1,TO,C4,11,30,1,2018,2018-01-30,POSITIVA
-9223372036217029286,-9223372036848662488,24,VI,C4,11,3,1,2018,2018-01-03,RIVEDIBILE
-9223372036217054963,-9223372036848573635,24,VI,C4,11,3,1,2018,2018-01-03,POSITIVA
-9223372036217142178,-9223372036848557728,24,VI,C4,11,28,1,2018,2018-01-28,POSITIVA
-9223372036217142180,-9223372036850263214,24,VI,C4,11,28,1,2018,2018-01-28,POSITIVA
-9223372036217143726,-9223372036850263184,24,VI,C4,11,28,1,2018,2018-01-28,POSITIVA
-9223372036217244306,-9223372036850346291,30,UD,C4,11,1,1,2018,2018-01-01,POSITIVA
-9223372036217246249,-9223372036850346209,30,UD,C4,11,1,1,2018,2018-01-01,POSITIVA
-9223372036217249212,-9223372036848528043,30,UD,C4,11,1,1,2018,2018-01-01,POSITIVA
-9223372036217267647,-9223372036850391113,24,VI,C4,11,23,1,2018,2018-01-23,POSITIVA
-9223372036217286418,-9223372036849675936,24,VI,C4,11,23,1,2018,2018-01-23,POSITIVA
-9223372036217286421,-9223372036850382618,24,VI,C4,11,23,1,2018,2018-01-23,POSITIVA
-9223372036217289673,-9223372036848570508,24,VI,C4,11,23,1,2018,2018-01-23,POSITIVA
-9223372036217289674,-9223372036849427855,24,VI,C4,11,23,1,2018,2018-01-23,POSITIVA
-9223372036217516856,-9223372036848553913,25,BL,C4,11,14,1,2018,2018-01-14,POSITIVA
-9223372036217516928,-9223372036848553914,25,BL,C4,11,14,1,2018,2018-01-14,POSITIVA
-9223372036217518010,-9223372036848655117,25,BL,C4,11,28,1,2018,2018-01-28,POSITIVA
-9223372036217518011,-9223372036850577363,25,BL,C4,11,14,1,2018,2018-01-14,POSITIVA
-9223372036217522716,-9223372036850577497,25,BL,C4,11,14,1,2018,2018-01-14,POSITIVA
-9223372036217564308,-9223372036849415873,17,BS,C4,11,29,1,2018,2018-01-29,POSITIVA
-9223372036217568532,-9223372036849694907,17,BS,C4,11,18,1,2018,2018-01-18,POSITIVA
-9223372033225167388,-9223372036847520063,24,VI,C4,11,1,2,2018,2018-02-01,POSITIVA
-9223372036216417154,-9223372036848639301,21,BZ,C4,11,14,2,2018,2018-02-14,POSITIVA
-9223372036216417157,-9223372036848654179,21,BZ,C4,11,14,2,2018,2018-02-14,POSITIVA
-9223372036216419001,-9223372036848646022,21,BZ,C4,11,14,2,2018,2018-02-14,POSITIVA
-9223372036216419005,-9223372036848653133,21,BZ,C4,11,14,2,2018,2018-02-14,POSITIVA
-9223372036216419007,-9223372036848657405,21,BZ,C4,11,14,2,2018,2018-02-14,POSITIVA
-9223372036216419008,-9223372036848657684,21,BZ,C4,11,14,2,2018,2018-02-14,RIVEDIBILE
-9223372036216419051,-9223372036848624694,21,BZ,C4,11,12,2,2018,2018-02-12,POSITIVA
-9223372036216419053,-9223372036848635010,21,BZ,C4,11,12,2,2018,2018-02-12,POSITIVA
-9223372036216419857,-9223372036848617571,21,BZ,C4,11,16,2,2018,2018-02-16,POSITIVA
-9223372036216423472,-9223372036848636692,21,BZ,C4,11,3,2,2018,2018-02-03,POSITIVA
-9223372036216425236,-9223372036848656619,21,BZ,C4,11,6,2,2018,2018-02-06,POSITIVA
-9223372036216425341,-9223372036848639285,21,BZ,C4,11,19,2,2018,2018-02-19,POSITIVA
-9223372036216425342,-9223372036848639288,21,BZ,C4,11,19,2,2018,2018-02-19,POSITIVA
-9223372036216425343,-9223372036848655511,21,BZ,C4,11,19,2,2018,2018-02-19,POSITIVA
-9223372036216425651,-9223372036848625063,21,BZ,C4,11,12,2,2018,2018-02-12,POSITIVA
-9223372036216425654,-9223372036848649426,21,BZ,C4,11,12,2,2018,2018-02-12,POSITIVA
-9223372036216426034,-9223372036849127214,21,BZ,C4,11,12,2,2018,2018-02-12,POSITIVA
-9223372036216426497,-9223372036848631444,21,BZ,C4,11,3,2,2018,2018-02-03,POSITIVA
-9223372036216426498,-9223372036848649003,21,BZ,C4,11,3,2,2018,2018-02-03,POSITIVA
-9223372036216426501,-9223372036848628620,21,BZ,C4,11,28,2,2018,2018-02-28,NEGATIVA
-9223372036216426533,-9223372036848634441,21,BZ,C4,11,21,2,2018,2018-02-21,POSITIVA
