idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,CodiceAziendaNascita,DestinazioneSoggetto,PesoAllaNascita,NumeroCapezzoli
-9223372032113056106,-9223372036831208467,21,BZ,C4,11,28,5,2017,-9.223372036834542e+18,Vita,,
-9223372035840077822,-9223372036835156071,21,BZ,C4,11,25,5,2017,-9.223372036847363e+18,Vita,,
-9223372036082490625,-9223372036847906819,21,BZ,C4,11,8,5,2017,-9.223372036847341e+18,Vita,,
-9223372036084658462,-9223372036847344951,21,BZ,C4,11,4,5,2017,-9.223372036849186e+18,Vita,,
-9223372036089606075,-9223372036847938421,21,BZ,C4,11,8,5,2017,-9.223372036849263e+18,Vita,,
-9223372036092776289,-9223372036847950566,21,BZ,C4,11,4,5,2017,-9.223372036849262e+18,Vita,,
-9223372036093156829,-9223372036847951918,21,BZ,C4,11,25,5,2017,-9.223372036849262e+18,Vita,,
-9223372036093558031,-9223372036847946235,21,BZ,C4,11,27,5,2017,-9.223372036849262e+18,Vita,,
-9223372036094595570,-9223372036849440193,21,BZ,C4,11,1,5,2017,-9.223372036847372e+18,Vita,,
-9223372036094730469,-9223372036847956589,21,BZ,C4,11,31,5,2017,-9.223372036849262e+18,Vita,,
-9223372036095093741,-9223372036847958144,21,BZ,C4,11,1,5,2017,-9.223372036849261e+18,Vita,,
-9223372036095493381,-9223372036847952772,21,BZ,C4,11,26,5,2017,-9.223372036849261e+18,Vita,,
-9223372036096243619,-9223372036847961638,21,BZ,C4,11,6,5,2017,-9.223372036849263e+18,Vita,,
-9223372036096584521,-9223372036847962855,21,BZ,C4,11,9,5,2017,-9.223372036849262e+18,Vita,,
-9223372036097238793,-9223372036847964263,21,BZ,C4,11,8,5,2017,-9.223372036849262e+18,Vita,,
-9223372036097756209,-9223372036847965795,21,BZ,C4,11,11,5,2017,-9.223372036849263e+18,Vita,,
-9223372036098343123,-9223372036847968200,21,BZ,C4,11,8,5,2017,-9.223372036849261e+18,Vita,,
-9223372036099249697,-9223372036847971559,21,BZ,C4,11,14,5,2017,-9.223372036849262e+18,Vita,,
-9223372036099551256,-9223372036847972719,21,BZ,C4,11,1,5,2017,-9.223372036849262e+18,Vita,,
-9223372036099827024,-9223372036847973880,21,BZ,C4,11,28,5,2017,-9.223372036849262e+18,Vita,,
-9223372036100137712,-9223372036847975125,21,BZ,C4,11,14,5,2017,-9.223372036849262e+18,Vita,,
-9223372036100745271,-9223372036847979857,21,BZ,C4,11,9,5,2017,-9.223372036849263e+18,Vita,,
-9223372036101042340,-9223372036847981626,21,BZ,C4,11,18,5,2017,-9.223372036849262e+18,Vita,,
-9223372036101383387,-9223372036847984696,21,BZ,C4,11,28,5,2017,-9.223372036849262e+18,Vita,,
-9223372036101384274,-9223372036847984701,21,BZ,C4,11,9,5,2017,-9.223372036849262e+18,Vita,,
-9223372036101665421,-9223372036847987679,21,BZ,C4,11,27,5,2017,-9.223372036849262e+18,Vita,,
-9223372036101671657,-9223372036847987719,21,BZ,C4,11,26,5,2017,-9.223372036849262e+18,Vita,,
-9223372036101677595,-9223372036847987786,21,BZ,C4,11,16,5,2017,-9.223372036849263e+18,Vita,,
-9223372036103643062,-9223372036847994838,21,BZ,C4,11,20,5,2017,-9.223372036849262e+18,Vita,,
-9223372036103646322,-9223372036847994860,21,BZ,C4,11,9,5,2017,-9.223372036849263e+18,Vita,,
-9223372036103646653,-9223372036847994862,21,BZ,C4,11,26,5,2017,-9.223372036849263e+18,Vita,,
-9223372036103648676,-9223372036847994871,21,BZ,C4,11,11,5,2017,-9.223372036849263e+18,Vita,,
-9223372036103650701,-9223372036847994884,21,BZ,C4,11,16,5,2017,-9.223372036849264e+18,Vita,,
-9223372036103873810,-9223372036847997032,21,BZ,C4,11,26,5,2017,-9.223372036849261e+18,Vita,,
-9223372036103878618,-9223372036847972740,21,BZ,C4,11,11,5,2017,-9.223372036849263e+18,Vita,,
-9223372036104187289,-9223372036847999795,21,BZ,C4,11,23,5,2017,-9.223372036849263e+18,Vita,,
-9223372036104189872,-9223372036847987823,21,BZ,C4,11,5,5,2017,-9.223372036849263e+18,Vita,,
-9223372036104192713,-9223372036847999726,21,BZ,C4,11,1,5,2017,-9.223372036849261e+18,Vita,,
-9223372036104193808,-9223372036847999732,21,BZ,C4,11,22,5,2017,-9.223372036849262e+18,Vita,,
-9223372036104413281,-9223372036848002161,21,BZ,C4,11,19,5,2017,-9.223372036849263e+18,Vita,,
-9223372036104413592,-9223372036848002164,21,BZ,C4,11,11,5,2017,-9.223372036849263e+18,Vita,,
-9223372036104771381,-9223372036848004520,21,BZ,C4,11,2,5,2017,-9.223372036849263e+18,Vita,,
-9223372036105433720,-9223372036848009819,21,BZ,C4,11,6,5,2017,-9.223372036849262e+18,Vita,,
-9223372036105441716,-9223372036848009691,21,BZ,C4,11,18,5,2017,-9.22337203684926e+18,Vita,,
-9223372036105443610,-9223372036848009894,21,BZ,C4,11,7,5,2017,-9.223372036849263e+18,Vita,,
-9223372036105452111,-9223372036848009927,21,BZ,C4,11,30,5,2017,-9.223372036849264e+18,Vita,,
-9223372036106408950,-9223372036845549275,21,BZ,C4,11,5,5,2017,-9.223372036849264e+18,Vita,,
-9223372036106615067,-9223372036848018103,21,BZ,C4,11,17,5,2017,-9.223372036849263e+18,Vita,,
-9223372036106948869,-9223372036848019566,21,BZ,C4,11,11,5,2017,-9.223372036849261e+18,Vita,,
-9223372036106969359,-9223372036848117618,21,BZ,C4,11,7,5,2017,-9.223372036849262e+18,Vita,,
-9223372036106980671,-9223372036848116209,21,BZ,C4,11,13,5,2017,-9.223372036849263e+18,Vita,,
-9223372036107438714,-9223372036848117740,21,BZ,C4,11,1,5,2017,-9.223372036849262e+18,Vita,,
-9223372036107443370,-9223372036848116152,21,BZ,C4,11,30,5,2017,-9.223372036849263e+18,Vita,,
-9223372036107644797,-9223372036848116578,21,BZ,C4,11,26,5,2017,-9.223372036849262e+18,Vita,,
-9223372036107645918,-9223372036848116985,21,BZ,C4,11,7,5,2017,-9.223372036849262e+18,Vita,,
-9223372036107660468,-9223372036848116208,21,BZ,C4,11,22,5,2017,-9.223372036849264e+18,Vita,,
-9223372036108335122,-9223372036848117952,21,BZ,C4,11,19,5,2017,-9.223372036849263e+18,Vita,,
-9223372036108674052,-9223372036848117951,21,BZ,C4,11,14,5,2017,-9.223372036849263e+18,Vita,,
-9223372036110084306,-9223372036848117956,21,BZ,C4,11,14,5,2017,-9.223372036849263e+18,Vita,,
-9223372036114134969,-9223372036848064308,76,PZ,C4,11,1,5,2017,-9.223372036850386e+18,Vita,250.0,
-9223372036114767107,-9223372036846013648,22,TN,C4,11,30,5,2017,-9.223372036849178e+18,Vita,,
-9223372034282935387,-9223372036833964586,21,BZ,C4,11,29,6,2017,-9.223372036847412e+18,Vita,,
-9223372035840070368,-9223372036835156067,21,BZ,C4,11,26,6,2017,-9.223372036849187e+18,Vita,,
-9223372035983933344,-9223372036839478344,21,BZ,C4,11,17,6,2017,-9.223372036849262e+18,Vita,,
-9223372036084653471,-9223372036847344952,21,BZ,C4,11,6,6,2017,-9.223372036849186e+18,Vita,,
-9223372036086506622,-9223372036847926751,21,BZ,C4,11,19,6,2017,-9.223372036849263e+18,Vita,,
-9223372036087097433,-9223372036844362988,21,BZ,C4,11,29,6,2017,-9.22337203684918e+18,Vita,,
-9223372036088244462,-9223372036847930080,21,BZ,C4,11,6,6,2017,-9.223372036849262e+18,Vita,,
-9223372036091595813,-9223372036847946246,21,BZ,C4,11,14,6,2017,-9.223372036849262e+18,Vita,,
-9223372036092388304,-9223372036847948483,21,BZ,C4,11,25,6,2017,-9.223372036849262e+18,Vita,,
-9223372036094347646,-9223372036847955234,21,BZ,C4,11,9,6,2017,-9.223372036849262e+18,Vita,,
-9223372036094729433,-9223372036847956575,21,BZ,C4,11,20,6,2017,-9.223372036849262e+18,Vita,,
-9223372036096235530,-9223372036847961467,21,BZ,C4,11,17,6,2017,-9.22337203684926e+18,Vita,,
-9223372036096963710,-9223372036847963922,21,BZ,C4,11,28,6,2017,-9.223372036849262e+18,Vita,,
-9223372036097228162,-9223372036847958154,21,BZ,C4,11,19,6,2017,-9.223372036849262e+18,Vita,,
-9223372036097238791,-9223372036847964264,21,BZ,C4,11,10,6,2017,-9.223372036849262e+18,Vita,,
-9223372036097437242,-9223372036847964683,21,BZ,C4,11,5,6,2017,-9.223372036849261e+18,Vita,,
-9223372036098339060,-9223372036847962797,21,BZ,C4,11,12,6,2017,-9.22337203684926e+18,Vita,,
-9223372036098943306,-9223372036847970367,21,BZ,C4,11,1,6,2017,-9.223372036849263e+18,Vita,,
-9223372036101042038,-9223372036847981621,21,BZ,C4,11,28,6,2017,-9.223372036849262e+18,Vita,,
-9223372036101380895,-9223372036847984678,21,BZ,C4,11,23,6,2017,-9.223372036849262e+18,Vita,,
-9223372036101667087,-9223372036847987690,21,BZ,C4,11,7,6,2017,-9.223372036849262e+18,Vita,,
-9223372036101678799,-9223372036847987798,21,BZ,C4,11,25,6,2017,-9.223372036849263e+18,Vita,,
-9223372036101688332,-9223372036847987622,21,BZ,C4,11,21,6,2017,-9.223372036849261e+18,Vita,,
-9223372036103649182,-9223372036847994874,21,BZ,C4,11,17,6,2017,-9.223372036849263e+18,Vita,,
-9223372036103873701,-9223372036847997030,21,BZ,C4,11,24,6,2017,-9.223372036849261e+18,Vita,,
-9223372036103873808,-9223372036847997031,21,BZ,C4,11,27,6,2017,-9.223372036849261e+18,Vita,,
-9223372036104184269,-9223372036847999776,21,BZ,C4,11,21,6,2017,-9.223372036849262e+18,Vita,,
-9223372036104419090,-9223372036848002118,21,BZ,C4,11,25,6,2017,-9.223372036849262e+18,Vita,,
-9223372036104421396,-9223372036848002134,21,BZ,C4,11,4,6,2017,-9.223372036849262e+18,Vita,,
-9223372036104769724,-9223372036848004460,21,BZ,C4,11,19,6,2017,-9.223372036849262e+18,Vita,,
-9223372036105100027,-9223372036847994762,21,BZ,C4,11,9,6,2017,-9.22337203684926e+18,Vita,,
-9223372036105100029,-9223372036848006912,21,BZ,C4,11,9,6,2017,-9.22337203684926e+18,Vita,,
-9223372036105893631,-9223372036848013291,21,BZ,C4,11,15,6,2017,-9.223372036849263e+18,Vita,,
-9223372036106179910,-9223372036848015261,21,BZ,C4,11,17,6,2017,-9.223372036849262e+18,Vita,,
-9223372036106181549,-9223372036848015268,21,BZ,C4,11,27,6,2017,-9.223372036849262e+18,Vita,,
-9223372036106187016,-9223372036848015289,21,BZ,C4,11,11,6,2017,-9.223372036849262e+18,Vita,,
-9223372036106207915,-9223372036848002172,21,BZ,C4,11,12,6,2017,-9.223372036849264e+18,Vita,,
-9223372036106207917,-9223372036847410226,21,BZ,C4,11,12,6,2017,-9.223372036849264e+18,Vita,,
-9223372036106606839,-9223372036848018073,21,BZ,C4,11,13,6,2017,-9.223372036849262e+18,Vita,,
-9223372036107439492,-9223372036848116283,21,BZ,C4,11,23,6,2017,-9.223372036849262e+18,Vita,,
-9223372036108312694,-9223372036848116855,21,BZ,C4,11,25,6,2017,-9.22337203684926e+18,Vita,,
-9223372036108324647,-9223372036848116079,21,BZ,C4,11,25,6,2017,-9.223372036849261e+18,Vita,,
-9223372036108328087,-9223372036848116417,21,BZ,C4,11,30,6,2017,-9.223372036849262e+18,Vita,,
-9223372036108330310,-9223372036848117014,21,BZ,C4,11,25,6,2017,-9.223372036849262e+18,Vita,,
-9223372036108666254,-9223372036848116420,21,BZ,C4,11,3,6,2017,-9.223372036849262e+18,Vita,,
-9223372036109053241,-9223372036848116284,21,BZ,C4,11,28,6,2017,-9.223372036849262e+18,Vita,,
-9223372036109421142,-9223372036848116383,21,BZ,C4,11,7,6,2017,-9.22337203684926e+18,Vita,,
-9223372036109433636,-9223372036848116110,21,BZ,C4,11,14,6,2017,-9.223372036849262e+18,Vita,,
-9223372036118621482,-9223372036846617127,21,BZ,C4,11,22,6,2017,-9.223372036849257e+18,Vita,,
-9223372030275702824,-9223372036832276137,21,BZ,C4,11,15,7,2017,-9.223372036847391e+18,Vita,,
-9223372030523344795,-9223372036843917806,21,BZ,C4,11,3,7,2017,-9.223372036846681e+18,Macello,,
-9223372033230406194,-9223372036834494711,21,BZ,C4,11,15,7,2017,-9.223372036834494e+18,Vita,,
-9223372035260922172,-9223372036836887003,21,BZ,C4,11,16,7,2017,-9.223372036849172e+18,Vita,,
-9223372035840061698,-9223372036835156063,21,BZ,C4,11,1,7,2017,-9.223372036849185e+18,Vita,,
-9223372035840075516,-9223372036835156058,21,BZ,C4,11,10,7,2017,-9.223372036835086e+18,Vita,,
-9223372035840076082,-9223372036835156004,21,BZ,C4,11,7,7,2017,-9.223372036849185e+18,Vita,,
-9223372036082248009,-9223372036847906798,21,BZ,C4,11,14,7,2017,-9.223372036849262e+18,Vita,,
-9223372036087068762,-9223372036847928389,21,BZ,C4,11,22,7,2017,-9.223372036849261e+18,Vita,,
-9223372036088252036,-9223372036847932588,21,BZ,C4,11,24,7,2017,-9.223372036849263e+18,Vita,,
-9223372036089605128,-9223372036847938417,21,BZ,C4,11,28,7,2017,-9.223372036849263e+18,Vita,,
-9223372036090887415,-9223372036847943521,21,BZ,C4,11,9,7,2017,-9.223372036849262e+18,Vita,,
-9223372036091968588,-9223372036847947377,21,BZ,C4,11,11,7,2017,-9.223372036849261e+18,Vita,,
-9223372036092388302,-9223372036847948482,21,BZ,C4,11,18,7,2017,-9.223372036849262e+18,Vita,,
-9223372036092773381,-9223372036847950540,21,BZ,C4,11,11,7,2017,-9.223372036849262e+18,Vita,,
-9223372036092780685,-9223372036847950594,21,BZ,C4,11,6,7,2017,-9.223372036849262e+18,Vita,,
-9223372036093176476,-9223372036847951978,21,BZ,C4,11,25,7,2017,-9.223372036849263e+18,Vita,,
-9223372036094723740,-9223372036847956538,21,BZ,C4,11,21,7,2017,-9.223372036849261e+18,Vita,,
-9223372036094729188,-9223372036847956572,21,BZ,C4,11,23,7,2017,-9.223372036849262e+18,Vita,,
-9223372036095491703,-9223372036847959209,21,BZ,C4,11,13,7,2017,-9.223372036849263e+18,Vita,,
-9223372036095500596,-9223372036847959155,21,BZ,C4,11,29,7,2017,-9.223372036849262e+18,Vita,,
-9223372036095856113,-9223372036847960417,21,BZ,C4,11,27,7,2017,-9.223372036849261e+18,Vita,,
-9223372036095859618,-9223372036847960432,21,BZ,C4,11,21,7,2017,-9.223372036849262e+18,Vita,,
-9223372036096943045,-9223372036847962878,21,BZ,C4,11,25,7,2017,-9.223372036849262e+18,Vita,,
-9223372036097439235,-9223372036847964703,21,BZ,C4,11,26,7,2017,-9.223372036849262e+18,Vita,,
-9223372036097758650,-9223372036847965786,21,BZ,C4,11,12,7,2017,-9.223372036849263e+18,Vita,,
-9223372036098346898,-9223372036847963899,21,BZ,C4,11,30,7,2017,-9.223372036849262e+18,Vita,,
-9223372036099555283,-9223372036847972725,21,BZ,C4,11,27,7,2017,-9.223372036849262e+18,Vita,,
-9223372036099654289,-9223372036845124842,21,BZ,C4,11,11,7,2017,-9.223372036849183e+18,Macello,,
-9223372036099820518,-9223372036847973866,21,BZ,C4,11,18,7,2017,-9.223372036849262e+18,Vita,,
-9223372036101044125,-9223372036847981640,21,BZ,C4,11,25,7,2017,-9.223372036849262e+18,Vita,,
-9223372036101051106,-9223372036847981659,21,BZ,C4,11,14,7,2017,-9.223372036849263e+18,Vita,,
-9223372036101054831,-9223372036847981696,21,BZ,C4,11,22,7,2017,-9.223372036849263e+18,Vita,,
-9223372036101386487,-9223372036847984745,21,BZ,C4,11,5,7,2017,-9.223372036849262e+18,Vita,,
-9223372036101396982,-9223372036847984741,21,BZ,C4,11,2,7,2017,-9.223372036849262e+18,Vita,,
-9223372036101667566,-9223372036847987702,21,BZ,C4,11,26,7,2017,-9.223372036849262e+18,Vita,,
-9223372036101668213,-9223372036847987635,21,BZ,C4,11,17,7,2017,-9.223372036849262e+18,Vita,,
-9223372036101677451,-9223372036847987782,21,BZ,C4,11,5,7,2017,-9.223372036849263e+18,Vita,,
-9223372036101678145,-9223372036847987788,21,BZ,C4,11,12,7,2017,-9.223372036849263e+18,Vita,,
-9223372036101683354,-9223372036847987821,21,BZ,C4,11,17,7,2017,-9.223372036849263e+18,Vita,,
-9223372036103869225,-9223372036847996989,21,BZ,C4,11,18,7,2017,-9.22337203684926e+18,Vita,,
-9223372036103869227,-9223372036847996988,21,BZ,C4,11,14,7,2017,-9.22337203684926e+18,Vita,,
-9223372036104183279,-9223372036847999765,21,BZ,C4,11,15,7,2017,-9.223372036849262e+18,Vita,,
-9223372036104193662,-9223372036847999731,21,BZ,C4,11,27,7,2017,-9.223372036849262e+18,Vita,,
-9223372036104413937,-9223372036848002167,21,BZ,C4,11,2,7,2017,-9.223372036849263e+18,Vita,,
-9223372036104769727,-9223372036848004385,21,BZ,C4,11,10,7,2017,-9.22337203684926e+18,Vita,,
-9223372036104775248,-9223372036848004508,21,BZ,C4,11,10,7,2017,-9.223372036849262e+18,Vita,,
-9223372036105443409,-9223372036848009890,21,BZ,C4,11,2,7,2017,-9.223372036849263e+18,Vita,,
-9223372036106147507,-9223372036846605432,21,BZ,C4,11,16,7,2017,-9.223372036849262e+18,Vita,,
-9223372036106588713,-9223372036848017950,21,BZ,C4,11,12,7,2017,-9.22337203684926e+18,Vita,,
-9223372036107435355,-9223372036848116196,21,BZ,C4,11,6,7,2017,-9.223372036849262e+18,Vita,,
-9223372036107538361,-9223372036846327114,21,BZ,C4,11,29,7,2017,-9.223372036847412e+18,Vita,,
-9223372036109435123,-9223372036848119321,21,BZ,C4,11,3,7,2017,-9.223372036849262e+18,Vita,,
-9223372036114315295,-9223372036845990845,10,GE,C4,11,15,7,2017,-9.223372036849186e+18,Vita,,
-9223372033298912469,-9223372036846945588,21,BZ,C4,11,26,8,2017,-9.22337203684741e+18,Macello,,
-9223372035839683115,-9223372036835156059,21,BZ,C4,11,22,8,2017,-9.223372036849264e+18,Vita,,
-9223372036049475164,-9223372036843106177,21,BZ,C4,11,9,8,2017,-9.223372036847408e+18,Vita,,
-9223372036083211070,-9223372036847913255,21,BZ,C4,11,19,8,2017,-9.223372036849262e+18,Vita,,
-9223372036083215573,-9223372036847883623,21,BZ,C4,11,1,8,2017,-9.223372036849262e+18,Vita,,
-9223372036083757318,-9223372036847915423,21,BZ,C4,11,29,8,2017,-9.223372036849262e+18,Vita,,
-9223372036085400020,-9223372036847922291,21,BZ,C4,11,15,8,2017,-9.223372036849258e+18,Vita,,
-9223372036087077426,-9223372036847913295,21,BZ,C4,11,31,8,2017,-9.223372036849262e+18,Vita,,
-9223372036088738199,-9223372036847934393,21,BZ,C4,11,23,8,2017,-9.223372036849262e+18,Vita,,
-9223372036090450963,-9223372036847941699,21,BZ,C4,11,25,8,2017,-9.223372036849261e+18,Vita,,
-9223372036090888896,-9223372036847943528,21,BZ,C4,11,24,8,2017,-9.223372036849262e+18,Vita,,
-9223372036091236453,-9223372036847945003,21,BZ,C4,11,22,8,2017,-9.223372036849261e+18,Vita,,
-9223372036091245557,-9223372036847945058,21,BZ,C4,11,26,8,2017,-9.223372036849263e+18,Vita,,
-9223372036091590267,-9223372036847946260,21,BZ,C4,11,6,8,2017,-9.223372036849262e+18,Vita,,
-9223372036091978423,-9223372036847947426,21,BZ,C4,11,10,8,2017,-9.223372036849262e+18,Vita,,
-9223372036092377800,-9223372036847948425,21,BZ,C4,11,7,8,2017,-9.223372036849261e+18,Vita,,
-9223372036092386188,-9223372036847948470,21,BZ,C4,11,31,8,2017,-9.223372036849262e+18,Vita,,
-9223372036092391106,-9223372036847948511,21,BZ,C4,11,1,8,2017,-9.223372036849263e+18,Vita,,
-9223372036092785303,-9223372036847950633,21,BZ,C4,11,27,8,2017,-9.223372036849263e+18,Vita,,
-9223372036093553146,-9223372036847952887,21,BZ,C4,11,14,8,2017,-9.223372036849263e+18,Vita,,
-9223372036093554392,-9223372036847952892,21,BZ,C4,11,30,8,2017,-9.223372036849263e+18,Vita,,
-9223372036093565795,-9223372036847952834,21,BZ,C4,11,12,8,2017,-9.223372036849262e+18,Vita,,
-9223372036093567396,-9223372036847952852,21,BZ,C4,11,18,8,2017,-9.223372036849262e+18,Vita,,
-9223372036093965115,-9223372036847953966,21,BZ,C4,11,17,8,2017,-9.22337203684926e+18,Vita,,
-9223372036093972037,-9223372036847954102,21,BZ,C4,11,28,8,2017,-9.223372036849262e+18,Vita,,
-9223372036093972189,-9223372036847954105,21,BZ,C4,11,26,8,2017,-9.223372036849262e+18,Vita,,
-9223372036093982457,-9223372036847954054,21,BZ,C4,11,13,8,2017,-9.223372036849261e+18,Vita,,
-9223372036094347251,-9223372036847955314,21,BZ,C4,11,30,8,2017,-9.223372036849264e+18,Vita,,
-9223372036094352438,-9223372036847955260,21,BZ,C4,11,20,8,2017,-9.223372036849262e+18,Vita,,
-9223372036094731844,-9223372036847956602,21,BZ,C4,11,29,8,2017,-9.223372036849263e+18,Vita,,
-9223372036095487971,-9223372036847959189,21,BZ,C4,11,29,8,2017,-9.223372036849262e+18,Vita,,
-9223372036095487973,-9223372036847959190,21,BZ,C4,11,28,8,2017,-9.223372036849262e+18,Vita,,
-9223372036095857990,-9223372036847960421,21,BZ,C4,11,30,8,2017,-9.223372036849261e+18,Vita,,
-9223372036095857992,-9223372036847960422,21,BZ,C4,11,18,8,2017,-9.223372036849261e+18,Vita,,
-9223372036095859616,-9223372036847960431,21,BZ,C4,11,4,8,2017,-9.223372036849262e+18,Vita,,
-9223372036096231629,-9223372036847961555,21,BZ,C4,11,24,8,2017,-9.223372036849261e+18,Vita,,
-9223372036096235528,-9223372036847961468,21,BZ,C4,11,11,8,2017,-9.22337203684926e+18,Vita,,
-9223372036096598164,-9223372036847962897,21,BZ,C4,11,2,8,2017,-9.223372036849263e+18,Vita,,
-9223372036096958716,-9223372036847963891,21,BZ,C4,11,14,8,2017,-9.223372036849262e+18,Vita,,
-9223372036097757502,-9223372036847965805,21,BZ,C4,11,15,8,2017,-9.223372036849264e+18,Vita,,
-9223372036098345561,-9223372036847962848,21,BZ,C4,11,30,8,2017,-9.223372036849261e+18,Vita,,
-9223372036099246768,-9223372036847971540,21,BZ,C4,11,4,8,2017,-9.223372036849261e+18,Vita,,
-9223372036099249564,-9223372036847971557,21,BZ,C4,11,29,8,2017,-9.223372036849261e+18,Vita,,
-9223372036099545418,-9223372036847972728,21,BZ,C4,11,6,8,2017,-9.223372036849263e+18,Vita,,
-9223372036100735953,-9223372036847979804,21,BZ,C4,11,15,8,2017,-9.223372036849261e+18,Vita,,
-9223372036100745489,-9223372036847979862,21,BZ,C4,11,22,8,2017,-9.223372036849263e+18,Vita,,
-9223372036101051655,-9223372036847981665,21,BZ,C4,11,3,8,2017,-9.223372036849263e+18,Vita,,
-9223372036101392882,-9223372036847984806,21,BZ,C4,11,20,8,2017,-9.223372036849264e+18,Vita,,
-9223372036101667329,-9223372036847987701,21,BZ,C4,11,5,8,2017,-9.223372036849262e+18,Vita,,
-9223372036103644013,-9223372036847994726,21,BZ,C4,11,21,8,2017,-9.22337203684926e+18,Vita,,
-9223372036103646907,-9223372036847994763,21,BZ,C4,11,20,8,2017,-9.22337203684926e+18,Vita,,
-9223372036103878079,-9223372036847997067,21,BZ,C4,11,11,8,2017,-9.223372036849262e+18,Vita,,
-9223372036103878584,-9223372036847997075,21,BZ,C4,11,23,8,2017,-9.223372036849262e+18,Vita,,
-9223372036104181486,-9223372036847999742,21,BZ,C4,11,8,8,2017,-9.223372036849262e+18,Vita,,
-9223372036104185437,-9223372036847999780,21,BZ,C4,11,8,8,2017,-9.223372036849262e+18,Vita,,
-9223372036105434864,-9223372036847997074,21,BZ,C4,11,23,8,2017,-9.223372036849262e+18,Vita,,
-9223372036105898298,-9223372036848013260,21,BZ,C4,11,2,8,2017,-9.223372036849262e+18,Vita,,
-9223372036107116486,-9223372036845590971,21,BZ,C4,11,21,8,2017,-9.223372036849262e+18,Vita,,
-9223372036108311244,-9223372036848116468,21,BZ,C4,11,12,8,2017,-9.22337203684926e+18,Vita,,
-9223372036113832284,-9223372036845964176,22,TN,C4,11,28,8,2017,-9.223372036849257e+18,Macello,,
-9223372036114541648,-9223372036847999737,21,BZ,C4,11,1,8,2017,-9.223372036849262e+18,Vita,,
-9223372036116265752,-9223372036847987737,21,BZ,C4,11,2,8,2017,-9.223372036849262e+18,Vita,,
-9223372036119348829,-9223372036847921373,22,TN,C4,11,22,8,2017,-9.223372036849256e+18,Vita,,
-9223372036120736243,-9223372036846174007,21,BZ,C4,11,26,8,2017,-9.22337203684926e+18,Macello,,
-9223372036123535494,-9223372036847979845,21,BZ,C4,11,3,8,2017,-9.223372036849262e+18,Vita,,
-9223372034100638753,-9223372036827078290,21,BZ,C4,11,30,9,2017,-9.223372036834265e+18,Vita,,
-9223372035871144379,-9223372036844428024,16,BG,C4,11,10,9,2017,-9.22337203685004e+18,Vita,,
-9223372036081172277,-9223372036844126142,21,BZ,C4,11,25,9,2017,-9.22337203684737e+18,Vita,,
-9223372036082781405,-9223372036847911552,21,BZ,C4,11,22,9,2017,-9.223372036849261e+18,Vita,,
-9223372036085936947,-9223372036847924439,21,BZ,C4,11,12,9,2017,-9.223372036849262e+18,Vita,,
-9223372036089337652,-9223372036844471720,21,BZ,C4,11,3,9,2017,-9.223372036847357e+18,Vita,,
-9223372036089891980,-9223372036847939630,21,BZ,C4,11,17,9,2017,-9.223372036849262e+18,Vita,,
-9223372036090176904,-9223372036847940350,21,BZ,C4,11,27,9,2017,-9.223372036849261e+18,Vita,,
