idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,GoodSeparationGose,CelluleSomaticheDifferenzialiDscc,DataAnalisiDscc,NumeroCampioneDscc
-9223372036233521552,-9223372036850034632,1,TO,C4,11,5,5,2021,,71.5,2021-05-05,34044111
-9223372036233521626,-9223372036847885344,1,TO,C4,11,5,5,2021,,0.0,2021-05-05,34044831
-9223372036233521925,-9223372036850034767,1,TO,C4,11,5,5,2021,,76.2,2021-05-05,34044366
-9223372036233521942,-9223372036847885345,1,TO,C4,11,5,5,2021,,71.1,2021-05-05,34044209
-9223372036233522021,-9223372036850034605,1,TO,C4,11,5,5,2021,,0.0,2021-05-05,34044818
-9223372036233523157,-9223372036850034593,1,TO,C4,11,5,5,2021,,56.7,2021-05-05,34044056
-9223372036233523560,-9223372036847885349,1,TO,C4,11,5,5,2021,,71.7,2021-05-05,34044025
-9223372036233524471,-9223372036850034498,1,TO,C4,11,5,5,2021,,0.0,2021-05-05,34044246
-9223372036233525178,-9223372036850034775,1,TO,C4,11,5,5,2021,,0.0,2021-05-05,34044849
-9223372036233525368,-9223372036850028468,1,TO,C4,11,5,5,2021,,76.0,2021-05-05,34044595
-9223372036233526189,-9223372036849294344,1,TO,C4,11,5,5,2021,,80.4,2021-05-05,34044479
-9223372036233526301,-9223372036850034575,1,TO,C4,11,5,5,2021,,73.1,2021-05-05,34044076
-9223372036233526534,-9223372036847885363,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,34021648
-9223372036233688016,-9223372036850616102,14,SO,C4,11,5,5,2021,1.0,76.6,2021-05-05,34362059
-9223372036233690463,-9223372036849363774,14,SO,C4,11,5,5,2021,1.0,60.7,2021-05-05,34362603
-9223372036233690479,-9223372036850616117,14,SO,C4,11,5,5,2021,1.0,44.0,2021-05-05,34362090
-9223372036233691087,-9223372036850616111,14,SO,C4,11,5,5,2021,1.0,61.7,2021-05-05,34339559
-9223372036233692515,-9223372036849436169,14,SO,C4,11,4,5,2021,1.0,66.4,2021-05-04,34339629
-9223372036233692654,-9223372036850616123,14,SO,C4,11,5,5,2021,1.0,60.3,2021-05-05,34362055
-9223372036233698398,-9223372036849436170,14,SO,C4,11,4,5,2021,1.0,87.0,2021-05-04,24164221
-9223372036233953059,-9223372036849341276,26,TV,C4,11,5,5,2021,1.0,63.9,2021-05-05,34990567
-9223372036233955811,-9223372036849341281,26,TV,C4,11,5,5,2021,1.0,51.0,2021-05-05,35027640
-9223372036233961613,-9223372036849341282,26,TV,C4,11,5,5,2021,1.0,48.3,2021-05-05,34990879
-9223372036233962141,-9223372036849341285,26,TV,C4,11,5,5,2021,1.0,69.2,2021-05-05,34990660
-9223372036234001401,-9223372036849277594,12,VA,C4,11,5,5,2021,1.0,41.7,2021-05-05,85003358
-9223372036234003939,-9223372036850164956,12,VA,C4,11,5,5,2021,1.0,83.8,2021-05-05,84762329
-9223372036234006483,-9223372036849277592,12,VA,C4,11,5,5,2021,1.0,72.3,2021-05-05,84987925
-9223372036234007334,-9223372036850164958,12,VA,C4,11,5,5,2021,1.0,58.7,2021-05-05,84988156
-9223372036234123308,-9223372036849294957,2,VC,C4,11,3,5,2021,,0.0,2021-05-03,35409856
-9223372036234123342,-9223372036849385902,2,VC,C4,11,3,5,2021,,0.0,2021-05-03,35409796
-9223372036234123395,-9223372036849385896,2,VC,C4,11,3,5,2021,,92.3,2021-05-03,35409704
-9223372036234123446,-9223372036849308570,2,VC,C4,11,4,5,2021,,47.9,2021-05-04,35409301
-9223372036234123564,-9223372036849376999,2,VC,C4,11,4,5,2021,,69.1,2021-05-04,35409144
-9223372036234123700,-9223372036849424491,2,VC,C4,11,4,5,2021,,0.0,2021-05-04,35409077
-9223372036234123734,-9223372036849203077,2,VC,C4,11,3,5,2021,,83.6,2021-05-03,35409060
-9223372036234124812,-9223372036849385893,2,VC,C4,11,3,5,2021,,73.4,2021-05-03,30900968
-9223372036234124829,-9223372036849203071,2,VC,C4,11,3,5,2021,,70.6,2021-05-03,30900894
-9223372036234124846,-9223372036849203073,2,VC,C4,11,3,5,2021,,80.8,2021-05-03,30900881
-9223372036234124897,-9223372036849203076,2,VC,C4,11,3,5,2021,,0.0,2021-05-03,30900795
-9223372036234124914,-9223372036849203069,2,VC,C4,11,3,5,2021,,0.0,2021-05-03,30900760
-9223372036234124948,-9223372036847886839,2,VC,C4,11,3,5,2021,,0.0,2021-05-03,30900659
-9223372036234126874,-9223372036850475495,1,TO,C4,11,4,5,2021,,83.6,2021-05-04,34049975
-9223372036234127060,-9223372036850475448,1,TO,C4,11,4,5,2021,,85.8,2021-05-04,34049860
-9223372036234127245,-9223372036849339830,1,TO,C4,11,4,5,2021,,75.3,2021-05-04,34049675
-9223372036234127262,-9223372036849199746,1,TO,C4,11,4,5,2021,,0.0,2021-05-04,34049666
-9223372036234127416,-9223372036850475452,1,TO,C4,11,4,5,2021,,88.1,2021-05-04,34049577
-9223372036234127450,-9223372036850475487,1,TO,C4,11,4,5,2021,,86.0,2021-05-04,34049560
-9223372036234127550,-9223372036850475474,1,TO,C4,11,4,5,2021,,82.1,2021-05-04,34049430
-9223372036234127602,-9223372036850475480,1,TO,C4,11,4,5,2021,,0.0,2021-05-04,34049390
-9223372036234134513,-9223372036849245665,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,34021857
-9223372036234134530,-9223372036849401770,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,34021849
-9223372036234134652,-9223372036849205354,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,34021782
-9223372036234134756,-9223372036849401793,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,34021747
-9223372036234134773,-9223372036849918860,1,TO,C4,11,3,5,2021,,73.9,2021-05-03,34021744
-9223372036234134842,-9223372036849919105,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,34021712
-9223372036234134860,-9223372036847886863,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,34021704
-9223372036234134913,-9223372036849245659,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,34021686
-9223372036234134931,-9223372036849919092,1,TO,C4,11,3,5,2021,,65.9,2021-05-03,34021682
-9223372036234134966,-9223372036849401763,1,TO,C4,11,3,5,2021,,81.9,2021-05-03,34021664
-9223372036234135053,-9223372036849401792,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,34021642
-9223372036234135190,-9223372036850475460,1,TO,C4,11,4,5,2021,,82.4,2021-05-04,34021592
-9223372036234135206,-9223372036849343495,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,34021583
-9223372036234135360,-9223372036849919083,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,34021516
-9223372036234136014,-9223372036849919061,1,TO,C4,11,3,5,2021,,82.9,2021-05-03,34021300
-9223372036234142143,-9223372036849918879,1,TO,C4,11,3,5,2021,,79.9,2021-05-03,33949897
-9223372036234142336,-9223372036849919116,1,TO,C4,11,3,5,2021,,74.2,2021-05-03,33949790
-9223372036234142618,-9223372036849245859,1,TO,C4,11,3,5,2021,,68.0,2021-05-03,33949647
-9223372036234142652,-9223372036849401771,1,TO,C4,11,3,5,2021,,61.4,2021-05-03,33949610
-9223372036234142895,-9223372036849401790,1,TO,C4,11,3,5,2021,,0.0,2021-05-03,33949487
-9223372036234143011,-9223372036849919074,1,TO,C4,11,3,5,2021,,60.5,2021-05-03,33949437
-9223372036234856714,-9223372036849609926,30,UD,C4,11,4,5,2021,1.0,56.0,2021-05-04,31321214
-9223372036234869531,-9223372036849349098,25,BL,C4,11,3,5,2021,1.0,39.0,2021-05-03,35092792
-9223372036234869643,-9223372036849580708,25,BL,C4,11,3,5,2021,1.0,67.5,2021-05-03,35092742
-9223372036234870086,-9223372036850536380,25,BL,C4,11,3,5,2021,1.0,88.5,2021-05-03,35092602
-9223372036234870114,-9223372036850536197,25,BL,C4,11,3,5,2021,1.0,31.6,2021-05-03,35092585
-9223372036234870253,-9223372036850535356,25,BL,C4,11,3,5,2021,1.0,83.4,2021-05-03,35092572
-9223372036234870309,-9223372036849209478,25,BL,C4,11,3,5,2021,1.0,46.9,2021-05-03,35092565
-9223372036234979615,-9223372036849190288,76,PZ,C4,11,4,5,2021,1.0,82.6,2021-05-04,34894198
-9223372036234979770,-9223372036849190293,76,PZ,C4,11,4,5,2021,1.0,79.2,2021-05-04,34894302
-9223372036234979801,-9223372036849190261,76,PZ,C4,11,4,5,2021,1.0,78.7,2021-05-04,34894392
-9223372036234981599,-9223372036849190297,76,PZ,C4,11,4,5,2021,1.0,70.2,2021-05-04,34894172
-9223372036234982374,-9223372036849190298,76,PZ,C4,11,4,5,2021,1.0,88.2,2021-05-04,34894239
-9223372036234982405,-9223372036849190301,76,PZ,C4,11,4,5,2021,1.0,45.6,2021-05-04,34894345
-9223372034192148233,-9223372036850039773,16,BG,C4,11,21,6,2021,0.0,0.0,2021-06-21,83758735
-9223372034192153823,-9223372036848114920,14,SO,C4,11,15,6,2021,0.0,0.0,2021-06-15,83735428
-9223372034192153837,-9223372036849124314,14,SO,C4,11,15,6,2021,0.0,0.0,2021-06-15,83735149
-9223372035973419947,-9223372036847139871,17,BS,C4,11,30,6,2021,1.0,82.7,2021-06-30,83585532
-9223372035973420031,-9223372036842006885,17,BS,C4,11,30,6,2021,1.0,83.4,2021-06-30,83585493
-9223372035973420400,-9223372036849191271,17,BS,C4,11,30,6,2021,1.0,93.5,2021-06-30,83585309
-9223372035973420451,-9223372036842014504,17,BS,C4,11,30,6,2021,1.0,79.4,2021-06-30,83585261
-9223372035973420552,-9223372036847139868,17,BS,C4,11,30,6,2021,1.0,92.0,2021-06-30,83585209
-9223372035973420569,-9223372036849191265,17,BS,C4,11,30,6,2021,1.0,76.3,2021-06-30,83585208
-9223372035999374028,-9223372036847943502,17,BS,C4,11,29,6,2021,1.0,56.7,2021-06-29,83692032
-9223372035999374338,-9223372036847872459,17,BS,C4,11,29,6,2021,1.0,86.6,2021-06-29,83691676
-9223372036020809352,-9223372036849226417,30,UD,C4,11,29,6,2021,1.0,68.6,2021-06-29,34776132
-9223372036022273959,-9223372036850251842,30,UD,C4,11,28,6,2021,1.0,69.6,2021-06-28,34776583
-9223372036022273975,-9223372036850251850,30,UD,C4,11,28,6,2021,1.0,86.0,2021-06-28,34776533
-9223372036022274070,-9223372036847997915,30,UD,C4,11,28,6,2021,1.0,59.3,2021-06-28,34776267
-9223372036022274181,-9223372036850252045,30,UD,C4,11,28,6,2021,1.0,80.7,2021-06-28,34776176
-9223372036022274213,-9223372036850251826,30,UD,C4,11,28,6,2021,1.0,73.7,2021-06-28,34776169
-9223372036022274309,-9223372036850251834,30,UD,C4,11,28,6,2021,1.0,77.6,2021-06-28,34776121
-9223372036022274465,-9223372036850251974,30,UD,C4,11,28,6,2021,1.0,58.5,2021-06-28,34776045
-9223372036022274527,-9223372036850252033,30,UD,C4,11,28,6,2021,1.0,81.1,2021-06-28,34776014
-9223372036028917868,-9223372036849227301,2,VC,C4,11,28,6,2021,,68.8,2021-06-28,35243490
-9223372036028917969,-9223372036849227312,2,VC,C4,11,28,6,2021,,66.1,2021-06-28,35243131
-9223372036028918575,-9223372036849422331,96,BI,C4,11,28,6,2021,,63.3,2021-06-28,35211740
-9223372036029110785,-9223372036850477059,3,NO,C4,11,26,6,2021,,49.6,2021-06-26,34048892
-9223372036058943429,-9223372036847885302,1,TO,C4,11,24,6,2021,,77.4,2021-06-24,35470836
-9223372036058943452,-9223372036850034803,1,TO,C4,11,24,6,2021,,90.5,2021-06-24,35470822
-9223372036058943542,-9223372036850034593,1,TO,C4,11,24,6,2021,,42.9,2021-06-24,35470795
-9223372036058943682,-9223372036847885318,1,TO,C4,11,24,6,2021,,79.8,2021-06-24,35470747
-9223372036058943749,-9223372036850034812,1,TO,C4,11,24,6,2021,,88.0,2021-06-24,35470715
-9223372036058943841,-9223372036850034819,1,TO,C4,11,24,6,2021,,83.5,2021-06-24,35470686
-9223372036058944429,-9223372036850034498,1,TO,C4,11,24,6,2021,,73.6,2021-06-24,35470530
-9223372036058944446,-9223372036850034849,1,TO,C4,11,24,6,2021,,75.5,2021-06-24,35470523
-9223372036058944681,-9223372036850034767,1,TO,C4,11,24,6,2021,,72.0,2021-06-24,35470479
-9223372036058944751,-9223372036850034556,1,TO,C4,11,24,6,2021,,69.0,2021-06-24,35470469
-9223372036058944935,-9223372036850034885,1,TO,C4,11,24,6,2021,,61.3,2021-06-24,35470439
-9223372036058945053,-9223372036849082293,1,TO,C4,11,24,6,2021,,73.9,2021-06-24,35470408
-9223372036058945087,-9223372036850034736,1,TO,C4,11,24,6,2021,,81.8,2021-06-24,35470405
-9223372036058945154,-9223372036850028546,1,TO,C4,11,24,6,2021,,0.0,2021-06-24,35470398
-9223372036058945255,-9223372036850034758,1,TO,C4,11,24,6,2021,,62.0,2021-06-24,35470366
-9223372036058945344,-9223372036849250295,1,TO,C4,11,24,6,2021,,0.0,2021-06-24,35470348
-9223372036058945432,-9223372036847885344,1,TO,C4,11,24,6,2021,,0.0,2021-06-24,35470336
-9223372036058945450,-9223372036850034748,1,TO,C4,11,24,6,2021,,0.0,2021-06-24,35470330
-9223372036058945519,-9223372036850034702,1,TO,C4,11,24,6,2021,,52.0,2021-06-24,35470314
-9223372036058945570,-9223372036849294344,1,TO,C4,11,24,6,2021,,79.3,2021-06-24,35470303
-9223372036058945639,-9223372036850034793,1,TO,C4,11,24,6,2021,,82.4,2021-06-24,35470293
-9223372036058945705,-9223372036850034858,1,TO,C4,11,24,6,2021,,0.0,2021-06-24,35470285
-9223372036058945745,-9223372036850034585,1,TO,C4,11,24,6,2021,,77.7,2021-06-24,35470276
-9223372036058945763,-9223372036850034867,1,TO,C4,11,24,6,2021,,81.4,2021-06-24,35470273
-9223372036058945780,-9223372036850034575,1,TO,C4,11,24,6,2021,,75.3,2021-06-24,35470267
-9223372036058945797,-9223372036847885349,1,TO,C4,11,24,6,2021,,67.9,2021-06-24,35470265
-9223372036058945854,-9223372036850034487,1,TO,C4,11,24,6,2021,,77.6,2021-06-24,35470253
-9223372036058945996,-9223372036850028468,1,TO,C4,11,24,6,2021,,81.5,2021-06-24,35470229
-9223372036058946045,-9223372036850034614,1,TO,C4,11,24,6,2021,,46.0,2021-06-24,35470201
-9223372036058946113,-9223372036847885345,1,TO,C4,11,24,6,2021,,59.8,2021-06-24,35470181
-9223372036058946130,-9223372036847885331,1,TO,C4,11,24,6,2021,,61.5,2021-06-24,35470180
-9223372036058946159,-9223372036850034605,1,TO,C4,11,24,6,2021,,0.0,2021-06-24,35470165
-9223372036058946177,-9223372036850034775,1,TO,C4,11,24,6,2021,,89.2,2021-06-24,35470164
-9223372036058946234,-9223372036850028529,1,TO,C4,11,24,6,2021,,72.8,2021-06-24,35470150
-9223372036058946295,-9223372036850034692,1,TO,C4,11,24,6,2021,,83.6,2021-06-24,35470109
-9223372036058946426,-9223372036849250292,1,TO,C4,11,24,6,2021,,89.2,2021-06-24,35470065
-9223372036063767197,-9223372036849192609,30,UD,C4,11,24,6,2021,1.0,80.6,2021-06-24,34755870
-9223372036063767212,-9223372036850272108,30,UD,C4,11,24,6,2021,1.0,55.5,2021-06-24,32832375
-9223372036064668558,-9223372036849927994,4,CN,C4,11,23,6,2021,,80.6,2021-06-23,35287913
-9223372036064668594,-9223372036849927750,4,CN,C4,11,23,6,2021,,72.0,2021-06-23,35287832
-9223372036064668679,-9223372036849927689,4,CN,C4,11,23,6,2021,,73.2,2021-06-23,35287596
-9223372036064668714,-9223372036849927831,4,CN,C4,11,23,6,2021,,85.4,2021-06-23,35287427
-9223372036064668749,-9223372036849927784,4,CN,C4,11,23,6,2021,,0.0,2021-06-23,35287371
-9223372036064668819,-9223372036849927814,4,CN,C4,11,23,6,2021,,84.1,2021-06-23,35287266
-9223372036064668836,-9223372036849927759,4,CN,C4,11,23,6,2021,,0.0,2021-06-23,35287254
-9223372036064668853,-9223372036849927612,4,CN,C4,11,23,6,2021,,84.6,2021-06-23,35287240
-9223372036064668904,-9223372036849927941,4,CN,C4,11,23,6,2021,,0.0,2021-06-23,35287149
-9223372036064668971,-9223372036849927666,4,CN,C4,11,23,6,2021,,66.7,2021-06-23,35287051
-9223372036064669179,-9223372036849927951,4,CN,C4,11,23,6,2021,,0.0,2021-06-23,35242626
-9223372036064669370,-9223372036849623607,4,CN,C4,11,23,6,2021,,0.0,2021-06-23,35242494
-9223372036064669491,-9223372036849927676,4,CN,C4,11,23,6,2021,,83.2,2021-06-23,35242413
-9223372036064669662,-9223372036849236106,4,CN,C4,11,23,6,2021,,85.9,2021-06-23,35242333
-9223372036064669697,-9223372036849927772,4,CN,C4,11,23,6,2021,,80.8,2021-06-23,35242310
-9223372036064669714,-9223372036849927714,4,CN,C4,11,23,6,2021,,69.0,2021-06-23,35242284
-9223372036064669801,-9223372036849927702,4,CN,C4,11,23,6,2021,,84.5,2021-06-23,35242226
-9223372036064669888,-9223372036849927795,4,CN,C4,11,23,6,2021,,81.5,2021-06-23,35242171
-9223372036064669972,-9223372036849918600,4,CN,C4,11,23,6,2021,,0.0,2021-06-23,35242141
-9223372036064670007,-9223372036849623608,4,CN,C4,11,23,6,2021,,0.0,2021-06-23,35242127
-9223372036064670162,-9223372036849927653,4,CN,C4,11,23,6,2021,,84.0,2021-06-23,35242054
-9223372036064670198,-9223372036849927804,4,CN,C4,11,23,6,2021,,0.0,2021-06-23,35242035
-9223372036064670215,-9223372036849927625,4,CN,C4,11,23,6,2021,,57.1,2021-06-23,35242034
-9223372036064670232,-9223372036849236105,4,CN,C4,11,23,6,2021,,70.1,2021-06-23,35242031
-9223372036064670300,-9223372036849623422,4,CN,C4,11,23,6,2021,,0.0,2021-06-23,35242010
-9223372036064670318,-9223372036849927985,4,CN,C4,11,23,6,2021,,0.0,2021-06-23,35242009
-9223372036064675373,-9223372036849927961,4,CN,C4,11,23,6,2021,,76.2,2021-06-23,33987040
-9223372036065036485,-9223372036850350250,17,BS,C4,11,22,6,2021,1.0,81.7,2021-06-22,83692027
-9223372036065036701,-9223372036849284758,17,BS,C4,11,22,6,2021,1.0,83.0,2021-06-22,83691764
-9223372036065275250,-9223372036849490664,25,BL,C4,11,22,6,2021,1.0,39.2,2021-06-22,35077178
-9223372036066220977,-9223372036849285698,25,BL,C4,11,21,6,2021,1.0,64.2,2021-06-21,36918365
-9223372036066221257,-9223372036849966308,25,BL,C4,11,21,6,2021,1.0,37.0,2021-06-21,36918042
-9223372036066277835,-9223372036849280830,16,BG,C4,11,21,6,2021,1.0,67.1,2021-06-21,83759009
-9223372036066419574,-9223372036849285147,17,BS,C4,11,22,6,2021,1.0,81.2,2021-06-22,85257808
-9223372036066672840,-9223372036849291117,24,VI,C4,11,18,6,2021,1.0,33.6,2021-06-18,36922298
-9223372036066697247,-9223372036850391970,1,TO,C4,11,18,6,2021,,0.0,2021-06-18,35198882
-9223372036066697265,-9223372036850391964,1,TO,C4,11,18,6,2021,,0.0,2021-06-18,35198881
-9223372036066697751,-9223372036850256965,1,TO,C4,11,18,6,2021,,0.0,2021-06-18,35198727
-9223372036066698467,-9223372036850391967,1,TO,C4,11,18,6,2021,,0.0,2021-06-18,35198541
-9223372036067788019,-9223372036849364032,14,SO,C4,11,21,6,2021,1.0,86.5,2021-06-21,83744024
-9223372036067788799,-9223372036849364030,14,SO,C4,11,21,6,2021,1.0,88.0,2021-06-21,83743720
-9223372036067790220,-9223372036849277584,14,SO,C4,11,21,6,2021,1.0,66.0,2021-06-21,83735722
-9223372036067797629,-9223372036850263074,14,SO,C4,11,21,6,2021,1.0,85.1,2021-06-21,83730810
-9223372036067798602,-9223372036850263113,14,SO,C4,11,21,6,2021,1.0,68.1,2021-06-21,83730555
-9223372036068281126,-9223372036850039784,16,BG,C4,11,21,6,2021,1.0,52.1,2021-06-21,83759243
-9223372036068281143,-9223372036850039807,16,BG,C4,11,21,6,2021,1.0,77.2,2021-06-21,83759158
-9223372036068281160,-9223372036849392570,16,BG,C4,11,21,6,2021,1.0,65.9,2021-06-21,83758782
-9223372036068281188,-9223372036849604464,16,BG,C4,11,21,6,2021,1.0,85.3,2021-06-21,83758711
-9223372036068281205,-9223372036850039796,16,BG,C4,11,21,6,2021,1.0,78.0,2021-06-21,83758709
-9223372036068718898,-9223372036849627198,1,TO,C4,11,21,6,2021,,76.9,2021-06-21,35236320
-9223372036068718915,-9223372036850228149,1,TO,C4,11,21,6,2021,,86.0,2021-06-21,35236293
-9223372036068718932,-9223372036849228631,1,TO,C4,11,21,6,2021,,0.0,2021-06-21,35236232
-9223372036069015579,-9223372036850574662,25,BL,C4,11,18,6,2021,1.0,87.8,2021-06-18,36918237
-9223372036069015677,-9223372036850574650,25,BL,C4,11,18,6,2021,1.0,79.1,2021-06-18,36917997
-9223372036069100245,-9223372036849390713,25,BL,C4,11,18,6,2021,1.0,68.0,2021-06-18,36918493
-9223372036069100335,-9223372036849390717,25,BL,C4,11,18,6,2021,1.0,63.4,2021-06-18,36918443
-9223372036069100396,-9223372036849390704,25,BL,C4,11,18,6,2021,1.0,76.0,2021-06-18,36918390
-9223372036069100425,-9223372036850574871,25,BL,C4,11,18,6,2021,1.0,60.2,2021-06-18,36918386
-9223372036069100491,-9223372036849236611,25,BL,C4,11,18,6,2021,1.0,36.4,2021-06-18,36918359
-9223372036069100552,-9223372036850574846,25,BL,C4,11,18,6,2021,1.0,56.4,2021-06-18,36918320
-9223372036069100614,-9223372036850574892,25,BL,C4,11,18,6,2021,1.0,7.2,2021-06-18,36918273
-9223372036069100786,-9223372036849300514,25,BL,C4,11,18,6,2021,1.0,69.2,2021-06-18,36918185
-9223372036069100957,-9223372036850574880,25,BL,C4,11,18,6,2021,1.0,72.6,2021-06-18,36918089
-9223372036069100986,-9223372036849390716,25,BL,C4,11,18,6,2021,1.0,76.1,2021-06-18,36918029
-9223372036070484556,-9223372036850369970,14,SO,C4,11,14,6,2021,1.0,74.1,2021-06-14,83743813
-9223372036070485565,-9223372036850369988,14,SO,C4,11,14,6,2021,1.0,51.8,2021-06-14,83743674
-9223372036070486070,-9223372036844021775,14,SO,C4,11,15,6,2021,1.0,86.3,2021-06-15,83735735
-9223372036070486164,-9223372036844021782,14,SO,C4,11,15,6,2021,1.0,52.2,2021-06-15,83735667
-9223372036070486331,-9223372036844021774,14,SO,C4,11,15,6,2021,1.0,64.9,2021-06-15,83735628
-9223372036070486691,-9223372036844021776,14,SO,C4,11,15,6,2021,1.0,63.3,2021-06-15,83735555
-9223372036071584444,-9223372036849996273,11,SP,C4,11,15,6,2021,,57.5,2021-06-15,35314342
-9223372036072551585,-9223372036849241036,10,GE,C4,11,16,6,2021,,88.1,2021-06-16,35314246
-9223372036073193967,-9223372036850164958,12,VA,C4,11,14,6,2021,1.0,78.3,2021-06-14,85301378
-9223372036073194080,-9223372036849277594,12,VA,C4,11,14,6,2021,1.0,59.1,2021-06-14,85299922
-9223372036073194183,-9223372036849277592,12,VA,C4,11,14,6,2021,1.0,55.6,2021-06-14,85299530
-9223372036073195093,-9223372036850164956,12,VA,C4,11,14,6,2021,1.0,74.9,2021-06-14,84787697
-9223372036073769002,-9223372036847878764,4,CN,C4,11,15,6,2021,,59.8,2021-06-15,35323549
-9223372036073769036,-9223372036849216022,4,CN,C4,11,15,6,2021,,71.6,2021-06-15,35315550
-9223372036073769053,-9223372036849216019,4,CN,C4,11,15,6,2021,,75.2,2021-06-15,35315206
-9223372036073774091,-9223372036849216016,4,CN,C4,11,15,6,2021,,65.9,2021-06-15,35282903
-9223372036073774108,-9223372036848125926,4,CN,C4,11,15,6,2021,,70.1,2021-06-15,35282881
-9223372036073774125,-9223372036847878812,4,CN,C4,11,15,6,2021,,0.0,2021-06-15,35282872
-9223372036073774142,-9223372036847878789,4,CN,C4,11,15,6,2021,,64.2,2021-06-15,35282847
-9223372036073774316,-9223372036849438465,4,CN,C4,11,15,6,2021,,82.3,2021-06-15,35282584
-9223372036073774333,-9223372036849216017,4,CN,C4,11,15,6,2021,,83.7,2021-06-15,35282572
-9223372036073774458,-9223372036849438380,4,CN,C4,11,15,6,2021,,76.5,2021-06-15,35282372
-9223372036073894564,-9223372036849342153,24,VI,C4,11,14,6,2021,1.0,73.0,2021-06-14,36934492
-9223372036073894623,-9223372036849785749,24,VI,C4,11,14,6,2021,1.0,77.2,2021-06-14,36934466
-9223372036073895063,-9223372036849793199,24,VI,C4,11,14,6,2021,1.0,75.0,2021-06-14,36934378
-9223372036073895122,-9223372036849785766,24,VI,C4,11,14,6,2021,1.0,78.9,2021-06-14,36934366
-9223372036073895209,-9223372036849793204,24,VI,C4,11,14,6,2021,1.0,78.3,2021-06-14,36934331
