,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,PagDiagnosiDiGravidanza,DataAnalisiPag,NumeroCampionePag,identifying_column
187,-9223372036723831873,-9223372036848622360,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,53.0,-9223372036848622360_2018-01-16
188,-9223372036723831881,-9223372036848662245,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,91.0,-9223372036848662245_2018-01-02
189,-9223372036723832024,-9223372036848632460,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,79.0,-9223372036848632460_2018-01-16
190,-9223372036723832271,-9223372036848620238,21,BZ,C4,11,17,1,2018,POSITIVA,2018-01-17,48.0,-9223372036848620238_2018-01-17
191,-9223372036723832280,-9223372036848628924,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,203.0,-9223372036848628924_2018-01-18
192,-9223372036723832311,-9223372036848642146,21,BZ,C4,11,19,1,2018,POSITIVA,2018-01-19,144.0,-9223372036848642146_2018-01-19
193,-9223372036723832331,-9223372036848632467,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,74.0,-9223372036848632467_2018-01-16
194,-9223372036723832340,-9223372036848642134,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,149.0,-9223372036848642134_2018-01-15
195,-9223372036723832349,-9223372036848652528,21,BZ,C4,11,15,1,2018,RIVEDIBILE,2018-01-15,139.0,-9223372036848652528_2018-01-15
196,-9223372036723832362,-9223372036848635248,21,BZ,C4,11,17,1,2018,POSITIVA,2018-01-17,113.0,-9223372036848635248_2018-01-17
197,-9223372036723832372,-9223372036848607257,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,251.0,-9223372036848607257_2018-01-18
198,-9223372036723832377,-9223372036848622160,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,260.0,-9223372036848622160_2018-01-18
199,-9223372036723832394,-9223372036848662004,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,223.0,-9223372036848662004_2018-01-18
200,-9223372036723832485,-9223372036848640646,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,177.0,-9223372036848640646_2018-01-25
201,-9223372036723832486,-9223372036848641647,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,174.0,-9223372036848641647_2018-01-25
202,-9223372036723832494,-9223372036848647890,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,165.0,-9223372036848647890_2018-01-25
203,-9223372036723832496,-9223372036848655986,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,161.0,-9223372036848655986_2018-01-25
204,-9223372036723832631,-9223372036848653973,21,BZ,C4,11,19,1,2018,NEGATIVA,2018-01-19,86.0,-9223372036848653973_2018-01-19
205,-9223372036723832634,-9223372036848661913,21,BZ,C4,11,19,1,2018,POSITIVA,2018-01-19,74.0,-9223372036848661913_2018-01-19
206,-9223372036723832654,-9223372036848623268,21,BZ,C4,11,27,1,2018,POSITIVA,2018-01-27,190.0,-9223372036848623268_2018-01-27
207,-9223372036723832673,-9223372036848644158,21,BZ,C4,11,27,1,2018,RIVEDIBILE,2018-01-27,178.0,-9223372036848644158_2018-01-27
208,-9223372036723832697,-9223372036848659964,21,BZ,C4,11,29,1,2018,POSITIVA,2018-01-29,145.0,-9223372036848659964_2018-01-29
209,-9223372036723832699,-9223372036849102013,21,BZ,C4,11,29,1,2018,RIVEDIBILE,2018-01-29,175.0,-9223372036849102013_2018-01-29
210,-9223372036723832709,-9223372036848620255,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,278.0,-9223372036848620255_2018-01-12
211,-9223372036723832714,-9223372036848647167,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,262.0,-9223372036848647167_2018-01-12
212,-9223372036723832717,-9223372036848655407,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,255.0,-9223372036848655407_2018-01-12
213,-9223372036723832720,-9223372036848620254,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,124.0,-9223372036848620254_2018-01-26
214,-9223372036723832723,-9223372036848642138,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,118.0,-9223372036848642138_2018-01-26
215,-9223372036723832724,-9223372036848647897,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,113.0,-9223372036848647897_2018-01-26
216,-9223372036723832727,-9223372036848623309,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,153.0,-9223372036848623309_2018-01-26
217,-9223372036723833013,-9223372036848627061,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,67.0,-9223372036848627061_2018-01-12
218,-9223372036723833016,-9223372036848649366,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,61.0,-9223372036848649366_2018-01-12
219,-9223372036723833018,-9223372036849115800,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,50.0,-9223372036849115800_2018-01-12
220,-9223372036723833063,-9223372036848661224,21,BZ,C4,11,23,1,2018,RIVEDIBILE,2018-01-23,326002.0,-9223372036848661224_2018-01-23
221,-9223372036723833065,-9223372036848661935,21,BZ,C4,11,23,1,2018,NEGATIVA,2018-01-23,127.0,-9223372036848661935_2018-01-23
222,-9223372036723833100,-9223372036848662531,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,2.0,-9223372036848662531_2018-01-16
223,-9223372036723833112,-9223372036848657786,21,BZ,C4,11,17,1,2018,POSITIVA,2018-01-17,40.0,-9223372036848657786_2018-01-17
224,-9223372036723833114,-9223372036848660247,21,BZ,C4,11,17,1,2018,POSITIVA,2018-01-17,45.0,-9223372036848660247_2018-01-17
225,-9223372036723833259,-9223372036848627135,21,BZ,C4,11,19,1,2018,POSITIVA,2018-01-19,70.0,-9223372036848627135_2018-01-19
226,-9223372036723833268,-9223372036848640250,21,BZ,C4,11,19,1,2018,RIVEDIBILE,2018-01-19,66.0,-9223372036848640250_2018-01-19
227,-9223372036723833269,-9223372036848654134,21,BZ,C4,11,19,1,2018,POSITIVA,2018-01-19,58.0,-9223372036848654134_2018-01-19
228,-9223372036723833277,-9223372036848662059,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,33.0,-9223372036848662059_2018-01-11
229,-9223372036723833292,-9223372036848627119,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,50.0,-9223372036848627119_2018-01-12
230,-9223372036723833297,-9223372036848644962,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,33.0,-9223372036848644962_2018-01-10
231,-9223372036723833300,-9223372036848648324,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,32.0,-9223372036848648324_2018-01-10
232,-9223372036723833324,-9223372036842213441,21,BZ,C4,11,13,1,2018,NEGATIVA,2018-01-13,15.0,-9223372036842213441_2018-01-13
233,-9223372036723833328,-9223372036848627124,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,57.0,-9223372036848627124_2018-01-13
234,-9223372036723833332,-9223372036848627154,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,58.0,-9223372036848627154_2018-01-13
235,-9223372036723833334,-9223372036848633109,21,BZ,C4,11,13,1,2018,NEGATIVA,2018-01-13,54.0,-9223372036848633109_2018-01-13
236,-9223372036723833337,-9223372036848633110,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,56.0,-9223372036848633110_2018-01-13
237,-9223372036723833374,-9223372036848659016,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,40.0,-9223372036848659016_2018-01-13
238,-9223372036723833377,-9223372036848660308,21,BZ,C4,11,13,1,2018,NEGATIVA,2018-01-13,34.0,-9223372036848660308_2018-01-13
239,-9223372036723833381,-9223372036849131692,21,BZ,C4,11,13,1,2018,NEGATIVA,2018-01-13,55.0,-9223372036849131692_2018-01-13
240,-9223372036723833425,-9223372036848650025,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,151.0,-9223372036848650025_2018-01-11
241,-9223372036723833467,-9223372036848655992,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,52.0,-9223372036848655992_2018-01-02
242,-9223372036723833487,-9223372036848621548,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,58.0,-9223372036848621548_2018-01-02
243,-9223372036723833488,-9223372036848626043,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,57.0,-9223372036848626043_2018-01-02
244,-9223372036723833489,-9223372036848627520,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,56.0,-9223372036848627520_2018-01-02
245,-9223372036723833542,-9223372036848632832,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,44.0,-9223372036848632832_2018-01-11
246,-9223372036723833544,-9223372036848642281,21,BZ,C4,11,11,1,2018,NEGATIVA,2018-01-11,41.0,-9223372036848642281_2018-01-11
247,-9223372036723833554,-9223372036848636160,21,BZ,C4,11,12,1,2018,RIVEDIBILE,2018-01-12,34.0,-9223372036848636160_2018-01-12
248,-9223372036723833557,-9223372036848640918,21,BZ,C4,11,12,1,2018,RIVEDIBILE,2018-01-12,36.0,-9223372036848640918_2018-01-12
249,-9223372036723833558,-9223372036848654364,21,BZ,C4,11,12,1,2018,NEGATIVA,2018-01-12,166913.0,-9223372036848654364_2018-01-12
250,-9223372036723833581,-9223372036848626070,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,80.0,-9223372036848626070_2018-01-15
251,-9223372036723833583,-9223372036848627511,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,79.0,-9223372036848627511_2018-01-15
252,-9223372036723833589,-9223372036848646409,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,69.0,-9223372036848646409_2018-01-15
253,-9223372036723833597,-9223372036848630993,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,140.0,-9223372036848630993_2018-01-10
254,-9223372036723833659,-9223372036848632852,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,57.0,-9223372036848632852_2018-01-10
255,-9223372036723833680,-9223372036848617586,21,BZ,C4,11,4,1,2018,POSITIVA,2018-01-04,64.0,-9223372036848617586_2018-01-04
256,-9223372036723833709,-9223372036848622489,21,BZ,C4,11,23,1,2018,POSITIVA,2018-01-23,67.0,-9223372036848622489_2018-01-23
257,-9223372036723833713,-9223372036848625931,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,66.0,-9223372036848625931_2018-01-25
258,-9223372036723833746,-9223372036848633457,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,146.0,-9223372036848633457_2018-01-12
259,-9223372036723833751,-9223372036848660340,21,BZ,C4,11,12,1,2018,NEGATIVA,2018-01-12,116.0,-9223372036848660340_2018-01-12
260,-9223372036723833776,-9223372036848654015,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,58.0,-9223372036848654015_2018-01-26
261,-9223372036723833821,-9223372036848622736,21,BZ,C4,11,7,1,2018,POSITIVA,2018-01-07,20.0,-9223372036848622736_2018-01-07
262,-9223372036723833866,-9223372036848622625,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,65.0,-9223372036848622625_2018-01-12
263,-9223372036723833867,-9223372036848647496,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,56.0,-9223372036848647496_2018-01-12
264,-9223372036723833868,-9223372036848651482,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,55.0,-9223372036848651482_2018-01-12
265,-9223372036723834503,-9223372036848632318,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,19.0,-9223372036848632318_2018-01-25
266,-9223372036723834678,-9223372036848640894,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,330.0,-9223372036848640894_2018-01-02
267,-9223372036723834679,-9223372036848651698,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,312.0,-9223372036848651698_2018-01-02
268,-9223372036723834687,-9223372036848661719,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,259.0,-9223372036848661719_2018-01-02
269,-9223372036723834805,-9223372036848616584,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,84.0,-9223372036848616584_2018-01-25
270,-9223372036723834808,-9223372036848624521,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,82.0,-9223372036848624521_2018-01-25
271,-9223372036723834811,-9223372036848632301,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,79.0,-9223372036848632301_2018-01-25
272,-9223372036723834837,-9223372036848642811,21,BZ,C4,11,29,1,2018,POSITIVA,2018-01-29,267.0,-9223372036848642811_2018-01-29
273,-9223372036723834841,-9223372036848649178,21,BZ,C4,11,29,1,2018,POSITIVA,2018-01-29,254.0,-9223372036848649178_2018-01-29
274,-9223372036723834845,-9223372036848653118,21,BZ,C4,11,29,1,2018,POSITIVA,2018-01-29,247.0,-9223372036848653118_2018-01-29
275,-9223372036723834860,-9223372036848630501,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,25.0,-9223372036848630501_2018-01-16
276,-9223372036723834880,-9223372036848653731,21,BZ,C4,11,18,1,2018,NEGATIVA,2018-01-18,70.0,-9223372036848653731_2018-01-18
277,-9223372036723834903,-9223372036848623725,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,167.0,-9223372036848623725_2018-01-20
278,-9223372036723834905,-9223372036848623734,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,170.0,-9223372036848623734_2018-01-20
279,-9223372036723834906,-9223372036848626506,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,166.0,-9223372036848626506_2018-01-20
280,-9223372036723834911,-9223372036848635234,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,160.0,-9223372036848635234_2018-01-20
281,-9223372036723834913,-9223372036848635243,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,162.0,-9223372036848635243_2018-01-20
282,-9223372036723834916,-9223372036848640288,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,158.0,-9223372036848640288_2018-01-20
283,-9223372036723834917,-9223372036848645215,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,159.0,-9223372036848645215_2018-01-20
284,-9223372036723834920,-9223372036849144840,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,145.0,-9223372036849144840_2018-01-20
285,-9223372036723834944,-9223372036848623713,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,212.0,-9223372036848623713_2018-01-16
286,-9223372036723834946,-9223372036848623735,21,BZ,C4,11,16,1,2018,NEGATIVA,2018-01-16,213.0,-9223372036848623735_2018-01-16
287,-9223372036723834948,-9223372036848629495,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,208.0,-9223372036848629495_2018-01-16
288,-9223372036723834949,-9223372036848635225,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,203.0,-9223372036848635225_2018-01-16
289,-9223372036723834951,-9223372036848636676,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,206.0,-9223372036848636676_2018-01-16
290,-9223372036723834952,-9223372036848640274,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,204.0,-9223372036848640274_2018-01-16
291,-9223372036723834953,-9223372036848645218,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,192.0,-9223372036848645218_2018-01-16
292,-9223372036723834954,-9223372036848651174,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,186.0,-9223372036848651174_2018-01-16
293,-9223372036723834957,-9223372036848660008,21,BZ,C4,11,16,1,2018,NEGATIVA,2018-01-16,168.0,-9223372036848660008_2018-01-16
294,-9223372036723834961,-9223372036849143305,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,214.0,-9223372036849143305_2018-01-16
295,-9223372036723834962,-9223372036850280363,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,210.0,-9223372036850280363_2018-01-16
296,-9223372036723834964,-9223372036848629465,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,42.0,-9223372036848629465_2018-01-30
297,-9223372036723834965,-9223372036848629477,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,41.0,-9223372036848629477_2018-01-30
298,-9223372036723834966,-9223372036848630233,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,40.0,-9223372036848630233_2018-01-30
299,-9223372036723834968,-9223372036848648372,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,15.0,-9223372036848648372_2018-01-30
300,-9223372036723834977,-9223372036848635236,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,202.0,-9223372036848635236_2018-01-30
301,-9223372036723834978,-9223372036848636542,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,200.0,-9223372036848636542_2018-01-30
302,-9223372036723834981,-9223372036848645234,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,194.0,-9223372036848645234_2018-01-30
303,-9223372036723834986,-9223372036848662500,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,112.0,-9223372036848662500_2018-01-30
304,-9223372036723834987,-9223372036849104526,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,204.0,-9223372036849104526_2018-01-30
305,-9223372036723834988,-9223372036849109183,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,205.0,-9223372036849109183_2018-01-30
306,-9223372036723835015,-9223372036848648854,21,BZ,C4,11,19,1,2018,POSITIVA,2018-01-19,40.0,-9223372036848648854_2018-01-19
307,-9223372036723835028,-9223372036848625453,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,83.0,-9223372036848625453_2018-01-13
308,-9223372036723835050,-9223372036848630218,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,141.0,-9223372036848630218_2018-01-11
309,-9223372036723835051,-9223372036848630237,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,140.0,-9223372036848630237_2018-01-11
310,-9223372036723835052,-9223372036848638737,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,133.0,-9223372036848638737_2018-01-11
311,-9223372036723835054,-9223372036848645620,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,129.0,-9223372036848645620_2018-01-11
312,-9223372036723835056,-9223372036848651005,21,BZ,C4,11,11,1,2018,NEGATIVA,2018-01-11,127.0,-9223372036848651005_2018-01-11
313,-9223372036723835063,-9223372036848625472,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,114.0,-9223372036848625472_2018-01-10
314,-9223372036723835065,-9223372036848630250,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,113.0,-9223372036848630250_2018-01-10
315,-9223372036723835067,-9223372036848630251,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,112.0,-9223372036848630251_2018-01-10
316,-9223372036723835069,-9223372036848635432,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,109.0,-9223372036848635432_2018-01-10
317,-9223372036723835073,-9223372036848642785,21,BZ,C4,11,10,1,2018,NEGATIVA,2018-01-10,104.0,-9223372036848642785_2018-01-10
318,-9223372036723835078,-9223372036848635435,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,61.0,-9223372036848635435_2018-01-13
319,-9223372036723835079,-9223372036848638727,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,59.0,-9223372036848638727_2018-01-13
320,-9223372036723835080,-9223372036848645647,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,56.0,-9223372036848645647_2018-01-13
321,-9223372036723835086,-9223372036848630204,21,BZ,C4,11,9,1,2018,NEGATIVA,2018-01-09,115.0,-9223372036848630204_2018-01-09
322,-9223372036723835088,-9223372036848634598,21,BZ,C4,11,9,1,2018,POSITIVA,2018-01-09,111.0,-9223372036848634598_2018-01-09
323,-9223372036723835092,-9223372036848657314,21,BZ,C4,11,9,1,2018,POSITIVA,2018-01-09,98.0,-9223372036848657314_2018-01-09
324,-9223372036723835095,-9223372036848662007,21,BZ,C4,11,9,1,2018,NEGATIVA,2018-01-09,85.0,-9223372036848662007_2018-01-09
325,-9223372036723835104,-9223372036848635418,21,BZ,C4,11,27,1,2018,NEGATIVA,2018-01-27,74.0,-9223372036848635418_2018-01-27
326,-9223372036723835132,-9223372036848625460,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,22.0,-9223372036848625460_2018-01-18
327,-9223372036723835135,-9223372036848657316,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,18.0,-9223372036848657316_2018-01-18
328,-9223372036723835174,-9223372036848625484,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,327.0,-9223372036848625484_2018-01-26
329,-9223372036723835177,-9223372036848630213,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,318.0,-9223372036848630213_2018-01-26
330,-9223372036723835189,-9223372036848655035,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,282.0,-9223372036848655035_2018-01-26
331,-9223372036723835193,-9223372036848657742,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,276.0,-9223372036848657742_2018-01-26
332,-9223372036723835195,-9223372036849128662,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,298.0,-9223372036849128662_2018-01-26
333,-9223372036723835196,-9223372036849128742,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,316.0,-9223372036849128742_2018-01-26
334,-9223372036723835217,-9223372036848623335,21,BZ,C4,11,7,1,2018,POSITIVA,2018-01-07,62.0,-9223372036848623335_2018-01-07
335,-9223372036723835220,-9223372036848641450,21,BZ,C4,11,7,1,2018,POSITIVA,2018-01-07,58.0,-9223372036848641450_2018-01-07
336,-9223372036723835222,-9223372036848654587,21,BZ,C4,11,7,1,2018,POSITIVA,2018-01-07,52.0,-9223372036848654587_2018-01-07
337,-9223372036723835225,-9223372036848629630,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,120.0,-9223372036848629630_2018-01-20
338,-9223372036723835227,-9223372036848629647,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,121.0,-9223372036848629647_2018-01-20
339,-9223372036723835229,-9223372036848636681,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,118.0,-9223372036848636681_2018-01-20
340,-9223372036723835236,-9223372036848652750,21,BZ,C4,11,20,1,2018,NEGATIVA,2018-01-20,108.0,-9223372036848652750_2018-01-20
341,-9223372036723835239,-9223372036848660825,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,94.0,-9223372036848660825_2018-01-20
342,-9223372036723835240,-9223372036849123011,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,100.0,-9223372036849123011_2018-01-20
343,-9223372036723835242,-9223372036848629651,21,BZ,C4,11,3,1,2018,POSITIVA,2018-01-03,65.0,-9223372036848629651_2018-01-03
344,-9223372036723835243,-9223372036848648542,21,BZ,C4,11,3,1,2018,POSITIVA,2018-01-03,58.0,-9223372036848648542_2018-01-03
345,-9223372036723835297,-9223372036848644585,21,BZ,C4,11,17,1,2018,POSITIVA,2018-01-17,113.0,-9223372036848644585_2018-01-17
346,-9223372036723835299,-9223372036848649789,21,BZ,C4,11,17,1,2018,POSITIVA,2018-01-17,109.0,-9223372036848649789_2018-01-17
347,-9223372036723835337,-9223372036848636663,21,BZ,C4,11,31,1,2018,POSITIVA,2018-01-31,8.0,-9223372036848636663_2018-01-31
348,-9223372036723835339,-9223372036848644593,21,BZ,C4,11,31,1,2018,POSITIVA,2018-01-31,6.0,-9223372036848644593_2018-01-31
349,-9223372036723835346,-9223372036848626512,21,BZ,C4,11,27,1,2018,NEGATIVA,2018-01-27,69.0,-9223372036848626512_2018-01-27
350,-9223372036723835347,-9223372036848635201,21,BZ,C4,11,27,1,2018,POSITIVA,2018-01-27,68.0,-9223372036848635201_2018-01-27
351,-9223372036723835348,-9223372036848635211,21,BZ,C4,11,27,1,2018,POSITIVA,2018-01-27,66.0,-9223372036848635211_2018-01-27
352,-9223372036723835350,-9223372036848642047,21,BZ,C4,11,27,1,2018,POSITIVA,2018-01-27,64.0,-9223372036848642047_2018-01-27
353,-9223372036723835353,-9223372036848660843,21,BZ,C4,11,27,1,2018,NEGATIVA,2018-01-27,55.0,-9223372036848660843_2018-01-27
354,-9223372036723835376,-9223372036848629637,21,BZ,C4,11,14,1,2018,POSITIVA,2018-01-14,60.0,-9223372036848629637_2018-01-14
355,-9223372036723835435,-9223372036848629638,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,81.0,-9223372036848629638_2018-01-16
356,-9223372036723835436,-9223372036848629639,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,80.0,-9223372036848629639_2018-01-16
357,-9223372036723835437,-9223372036848634610,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,78.0,-9223372036848634610_2018-01-16
