,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataDiagnosiGravidanza,EsitoDiagnosiGravidanza,full_date,identifying_column
176,-9223372036217050838,-9223372036850185968,24,VI,C4,11,28,11,2017,2017-11-28,POSITIVA,2017-11-28,-9223372036850185968_2017-11-28
177,-9223372036217050839,-9223372036850186240,24,VI,C4,11,28,11,2017,2017-11-28,POSITIVA,2017-11-28,-9223372036850186240_2017-11-28
178,-9223372036217051486,-9223372036850183323,24,VI,C4,11,28,11,2017,2017-11-28,POSITIVA,2017-11-28,-9223372036850183323_2017-11-28
179,-9223372036217051487,-9223372036850183357,24,VI,C4,11,28,11,2017,2017-11-28,NEGATIVA,2017-11-28,-9223372036850183357_2017-11-28
180,-9223372036217053883,-9223372036848565427,24,VI,C4,11,26,11,2017,2017-11-26,POSITIVA,2017-11-26,-9223372036848565427_2017-11-26
181,-9223372036217054964,-9223372036849384313,24,VI,C4,11,28,11,2017,2017-11-28,POSITIVA,2017-11-28,-9223372036849384313_2017-11-28
182,-9223372036217054965,-9223372036849657747,24,VI,C4,11,28,11,2017,2017-11-28,POSITIVA,2017-11-28,-9223372036849657747_2017-11-28
183,-9223372036217054966,-9223372036850176230,24,VI,C4,11,28,11,2017,2017-11-28,POSITIVA,2017-11-28,-9223372036850176230_2017-11-28
184,-9223372036217054970,-9223372036850185958,24,VI,C4,11,28,11,2017,2017-11-28,POSITIVA,2017-11-28,-9223372036850185958_2017-11-28
185,-9223372036217055616,-9223372036848573636,24,VI,C4,11,28,11,2017,2017-11-28,NEGATIVA,2017-11-28,-9223372036848573636_2017-11-28
186,-9223372036217055617,-9223372036848574590,24,VI,C4,11,28,11,2017,2017-11-28,POSITIVA,2017-11-28,-9223372036848574590_2017-11-28
187,-9223372036217055621,-9223372036850183262,24,VI,C4,11,28,11,2017,2017-11-28,NEGATIVA,2017-11-28,-9223372036850183262_2017-11-28
188,-9223372036217055623,-9223372036850185852,24,VI,C4,11,28,11,2017,2017-11-28,NEGATIVA,2017-11-28,-9223372036850185852_2017-11-28
189,-9223372036217055626,-9223372036850186109,24,VI,C4,11,28,11,2017,2017-11-28,POSITIVA,2017-11-28,-9223372036850186109_2017-11-28
190,-9223372036217055627,-9223372036850186255,24,VI,C4,11,28,11,2017,2017-11-28,POSITIVA,2017-11-28,-9223372036850186255_2017-11-28
191,-9223372036217415938,-9223372036849365934,16,BG,C4,11,10,11,2017,2017-11-10,POSITIVA,2017-11-10,-9223372036849365934_2017-11-10
192,-9223372036216415820,-9223372036848638895,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA,2018-01-18,-9223372036848638895_2018-01-18
193,-9223372036216417160,-9223372036849127520,21,BZ,C4,11,9,1,2018,2018-01-09,POSITIVA,2018-01-09,-9223372036849127520_2018-01-09
194,-9223372036216419052,-9223372036848624702,21,BZ,C4,11,8,1,2018,2018-01-08,POSITIVA,2018-01-08,-9223372036848624702_2018-01-08
195,-9223372036216419054,-9223372036848635010,21,BZ,C4,11,8,1,2018,2018-01-08,NEGATIVA,2018-01-08,-9223372036848635010_2018-01-08
196,-9223372036216420280,-9223372036848644371,21,BZ,C4,11,20,1,2018,2018-01-20,NEGATIVA,2018-01-20,-9223372036848644371_2018-01-20
197,-9223372036216421752,-9223372036848627116,21,BZ,C4,11,20,1,2018,2018-01-20,NEGATIVA,2018-01-20,-9223372036848627116_2018-01-20
198,-9223372036216423877,-9223372036848661321,21,BZ,C4,11,27,1,2018,2018-01-27,POSITIVA,2018-01-27,-9223372036848661321_2018-01-27
199,-9223372036216423909,-9223372036848642938,21,BZ,C4,11,6,1,2018,2018-01-06,POSITIVA,2018-01-06,-9223372036848642938_2018-01-06
200,-9223372036216423910,-9223372036848657483,21,BZ,C4,11,6,1,2018,2018-01-06,POSITIVA,2018-01-06,-9223372036848657483_2018-01-06
201,-9223372036216426521,-9223372036848642146,21,BZ,C4,11,19,1,2018,2018-01-19,POSITIVA,2018-01-19,-9223372036848642146_2018-01-19
202,-9223372036216426535,-9223372036848662004,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA,2018-01-18,-9223372036848662004_2018-01-18
203,-9223372036216426954,-9223372036848620255,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA,2018-01-12,-9223372036848620255_2018-01-12
204,-9223372036216427447,-9223372036848659016,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA,2018-01-13,-9223372036848659016_2018-01-13
205,-9223372036216427841,-9223372036848621548,21,BZ,C4,11,2,1,2018,2018-01-02,POSITIVA,2018-01-02,-9223372036848621548_2018-01-02
206,-9223372036216427842,-9223372036848627520,21,BZ,C4,11,2,1,2018,2018-01-02,POSITIVA,2018-01-02,-9223372036848627520_2018-01-02
207,-9223372036216427858,-9223372036848646409,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA,2018-01-15,-9223372036848646409_2018-01-15
208,-9223372036216427866,-9223372036848632852,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA,2018-01-10,-9223372036848632852_2018-01-10
209,-9223372036216427932,-9223372036848628924,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA,2018-01-18,-9223372036848628924_2018-01-18
210,-9223372036216427944,-9223372036848632467,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848632467_2018-01-16
211,-9223372036216427947,-9223372036848642134,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA,2018-01-15,-9223372036848642134_2018-01-15
212,-9223372036216427950,-9223372036848652528,21,BZ,C4,11,15,1,2018,2018-01-15,RIVEDIBILE,2018-01-15,-9223372036848652528_2018-01-15
213,-9223372036216428385,-9223372036849102013,21,BZ,C4,11,29,1,2018,2018-01-29,RIVEDIBILE,2018-01-29,-9223372036849102013_2018-01-29
214,-9223372036216428388,-9223372036848642138,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA,2018-01-26,-9223372036848642138_2018-01-26
215,-9223372036216428391,-9223372036848623309,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA,2018-01-26,-9223372036848623309_2018-01-26
216,-9223372036216428806,-9223372036848616584,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA,2018-01-25,-9223372036848616584_2018-01-25
217,-9223372036216428815,-9223372036848627061,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA,2018-01-12,-9223372036848627061_2018-01-12
218,-9223372036216428817,-9223372036848649366,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA,2018-01-12,-9223372036848649366_2018-01-12
219,-9223372036216428868,-9223372036848662059,21,BZ,C4,11,11,1,2018,2018-01-11,POSITIVA,2018-01-11,-9223372036848662059_2018-01-11
220,-9223372036216428880,-9223372036848660308,21,BZ,C4,11,13,1,2018,2018-01-13,NEGATIVA,2018-01-13,-9223372036848660308_2018-01-13
221,-9223372036216429183,-9223372036848624521,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA,2018-01-25,-9223372036848624521_2018-01-25
222,-9223372036216429198,-9223372036848623725,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA,2018-01-20,-9223372036848623725_2018-01-20
223,-9223372036216429205,-9223372036848645218,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848645218_2018-01-16
224,-9223372036216429209,-9223372036850280363,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036850280363_2018-01-16
225,-9223372036216429210,-9223372036848629477,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA,2018-01-30,-9223372036848629477_2018-01-30
226,-9223372036216429217,-9223372036848648854,21,BZ,C4,11,19,1,2018,2018-01-19,POSITIVA,2018-01-19,-9223372036848648854_2018-01-19
227,-9223372036216429221,-9223372036848635432,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA,2018-01-10,-9223372036848635432_2018-01-10
228,-9223372036216429226,-9223372036848630204,21,BZ,C4,11,9,1,2018,2018-01-09,NEGATIVA,2018-01-09,-9223372036848630204_2018-01-09
229,-9223372036216429227,-9223372036848634598,21,BZ,C4,11,9,1,2018,2018-01-09,POSITIVA,2018-01-09,-9223372036848634598_2018-01-09
230,-9223372036216429228,-9223372036848657314,21,BZ,C4,11,9,1,2018,2018-01-09,POSITIVA,2018-01-09,-9223372036848657314_2018-01-09
231,-9223372036216429233,-9223372036848657316,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA,2018-01-18,-9223372036848657316_2018-01-18
232,-9223372036216429285,-9223372036848642281,21,BZ,C4,11,11,1,2018,2018-01-11,NEGATIVA,2018-01-11,-9223372036848642281_2018-01-11
233,-9223372036216429286,-9223372036848636160,21,BZ,C4,11,12,1,2018,2018-01-12,RIVEDIBILE,2018-01-12,-9223372036848636160_2018-01-12
234,-9223372036216429305,-9223372036848617586,21,BZ,C4,11,4,1,2018,2018-01-04,POSITIVA,2018-01-04,-9223372036848617586_2018-01-04
235,-9223372036216429319,-9223372036848660340,21,BZ,C4,11,12,1,2018,2018-01-12,NEGATIVA,2018-01-12,-9223372036848660340_2018-01-12
236,-9223372036216429562,-9223372036848644585,21,BZ,C4,11,17,1,2018,2018-01-17,POSITIVA,2018-01-17,-9223372036848644585_2018-01-17
237,-9223372036216429574,-9223372036848626512,21,BZ,C4,11,27,1,2018,2018-01-27,NEGATIVA,2018-01-27,-9223372036848626512_2018-01-27
238,-9223372036216429592,-9223372036848629638,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848629638_2018-01-16
239,-9223372036216429593,-9223372036848636649,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848636649_2018-01-16
240,-9223372036216429626,-9223372036848648334,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA,2018-01-15,-9223372036848648334_2018-01-15
241,-9223372036216429627,-9223372036848655974,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA,2018-01-15,-9223372036848655974_2018-01-15
242,-9223372036216429630,-9223372036848626515,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848626515_2018-01-16
243,-9223372036216430138,-9223372036848640894,21,BZ,C4,11,2,1,2018,2018-01-02,POSITIVA,2018-01-02,-9223372036848640894_2018-01-02
244,-9223372036216430141,-9223372036848661719,21,BZ,C4,11,2,1,2018,2018-01-02,POSITIVA,2018-01-02,-9223372036848661719_2018-01-02
245,-9223372036216430539,-9223372036848653118,21,BZ,C4,11,29,1,2018,2018-01-29,POSITIVA,2018-01-29,-9223372036848653118_2018-01-29
246,-9223372036216430552,-9223372036848623734,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA,2018-01-20,-9223372036848623734_2018-01-20
247,-9223372036216430559,-9223372036848660008,21,BZ,C4,11,16,1,2018,2018-01-16,NEGATIVA,2018-01-16,-9223372036848660008_2018-01-16
248,-9223372036216430563,-9223372036848645234,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA,2018-01-30,-9223372036848645234_2018-01-30
249,-9223372036216430568,-9223372036848625453,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA,2018-01-13,-9223372036848625453_2018-01-13
250,-9223372036216430574,-9223372036848630218,21,BZ,C4,11,11,1,2018,2018-01-11,POSITIVA,2018-01-11,-9223372036848630218_2018-01-11
251,-9223372036216430579,-9223372036848642785,21,BZ,C4,11,10,1,2018,2018-01-10,NEGATIVA,2018-01-10,-9223372036848642785_2018-01-10
252,-9223372036216430591,-9223372036848630213,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA,2018-01-26,-9223372036848630213_2018-01-26
253,-9223372036216430597,-9223372036849128662,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA,2018-01-26,-9223372036849128662_2018-01-26
254,-9223372036216430602,-9223372036848629630,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA,2018-01-20,-9223372036848629630_2018-01-20
255,-9223372036216430603,-9223372036848629647,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA,2018-01-20,-9223372036848629647_2018-01-20
256,-9223372036216430604,-9223372036848636681,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA,2018-01-20,-9223372036848636681_2018-01-20
257,-9223372036216430917,-9223372036848651353,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA,2018-01-25,-9223372036848651353_2018-01-25
258,-9223372036216430918,-9223372036848655742,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA,2018-01-25,-9223372036848655742_2018-01-25
259,-9223372036216430937,-9223372036848648701,21,BZ,C4,11,1,1,2018,2018-01-01,NEGATIVA,2018-01-01,-9223372036848648701_2018-01-01
260,-9223372036216430999,-9223372036848635211,21,BZ,C4,11,27,1,2018,2018-01-27,POSITIVA,2018-01-27,-9223372036848635211_2018-01-27
261,-9223372036216431013,-9223372036848629639,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848629639_2018-01-16
262,-9223372036216431014,-9223372036848634610,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848634610_2018-01-16
263,-9223372036216431016,-9223372036848649787,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848649787_2018-01-16
264,-9223372036216431017,-9223372036848656133,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848656133_2018-01-16
265,-9223372036216431025,-9223372036848649933,21,BZ,C4,11,28,1,2018,2018-01-28,POSITIVA,2018-01-28,-9223372036848649933_2018-01-28
266,-9223372036216431029,-9223372036849431341,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA,2018-01-13,-9223372036849431341_2018-01-13
267,-9223372036216431047,-9223372036848634592,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA,2018-01-12,-9223372036848634592_2018-01-12
268,-9223372036216431368,-9223372036848639074,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA,2018-01-13,-9223372036848639074_2018-01-13
269,-9223372036216431443,-9223372036848630506,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA,2018-01-25,-9223372036848630506_2018-01-25
270,-9223372036216431465,-9223372036848645690,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA,2018-01-15,-9223372036848645690_2018-01-15
271,-9223372036216431816,-9223372036848627359,21,BZ,C4,11,12,1,2018,2018-01-12,NEGATIVA,2018-01-12,-9223372036848627359_2018-01-12
272,-9223372036216431821,-9223372036848627327,21,BZ,C4,11,28,1,2018,2018-01-28,POSITIVA,2018-01-28,-9223372036848627327_2018-01-28
273,-9223372036216431822,-9223372036848658828,21,BZ,C4,11,28,1,2018,2018-01-28,POSITIVA,2018-01-28,-9223372036848658828_2018-01-28
274,-9223372036216431832,-9223372036848633103,21,BZ,C4,11,21,1,2018,2018-01-21,NEGATIVA,2018-01-21,-9223372036848633103_2018-01-21
275,-9223372036216431834,-9223372036848636192,21,BZ,C4,11,21,1,2018,2018-01-21,POSITIVA,2018-01-21,-9223372036848636192_2018-01-21
276,-9223372036216431893,-9223372036848625462,21,BZ,C4,11,23,1,2018,2018-01-23,POSITIVA,2018-01-23,-9223372036848625462_2018-01-23
277,-9223372036216431895,-9223372036848651161,21,BZ,C4,11,3,1,2018,2018-01-03,POSITIVA,2018-01-03,-9223372036848651161_2018-01-03
278,-9223372036216431901,-9223372036848643345,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA,2018-01-26,-9223372036848643345_2018-01-26
279,-9223372036216432283,-9223372036848656347,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA,2018-01-18,-9223372036848656347_2018-01-18
280,-9223372036216432370,-9223372036848630174,21,BZ,C4,11,10,1,2018,2018-01-10,NEGATIVA,2018-01-10,-9223372036848630174_2018-01-10
281,-9223372036216432371,-9223372036849125611,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA,2018-01-10,-9223372036849125611_2018-01-10
282,-9223372036216432378,-9223372036848662002,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA,2018-01-25,-9223372036848662002_2018-01-25
283,-9223372036216433247,-9223372036848626870,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA,2018-01-10,-9223372036848626870_2018-01-10
284,-9223372036216433274,-9223372036848654408,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA,2018-01-20,-9223372036848654408_2018-01-20
285,-9223372036216433716,-9223372036848649852,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA,2018-01-18,-9223372036848649852_2018-01-18
286,-9223372036216444226,-9223372036848635986,21,BZ,C4,11,9,1,2018,2018-01-09,POSITIVA,2018-01-09,-9223372036848635986_2018-01-09
287,-9223372036216444229,-9223372036848642059,21,BZ,C4,11,9,1,2018,2018-01-09,POSITIVA,2018-01-09,-9223372036848642059_2018-01-09
288,-9223372036216444658,-9223372036848633697,21,BZ,C4,11,8,1,2018,2018-01-08,POSITIVA,2018-01-08,-9223372036848633697_2018-01-08
289,-9223372036216453204,-9223372036848622360,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848622360_2018-01-16
290,-9223372036216453206,-9223372036848662245,21,BZ,C4,11,2,1,2018,2018-01-02,POSITIVA,2018-01-02,-9223372036848662245_2018-01-02
291,-9223372036216453649,-9223372036848620238,21,BZ,C4,11,17,1,2018,2018-01-17,POSITIVA,2018-01-17,-9223372036848620238_2018-01-17
292,-9223372036216453690,-9223372036848641647,21,BZ,C4,11,25,1,2018,2018-01-25,POSITIVA,2018-01-25,-9223372036848641647_2018-01-25
293,-9223372036216454091,-9223372036848644158,21,BZ,C4,11,27,1,2018,2018-01-27,RIVEDIBILE,2018-01-27,-9223372036848644158_2018-01-27
294,-9223372036216454097,-9223372036848659964,21,BZ,C4,11,29,1,2018,2018-01-29,POSITIVA,2018-01-29,-9223372036848659964_2018-01-29
295,-9223372036216454563,-9223372036848648324,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA,2018-01-10,-9223372036848648324_2018-01-10
296,-9223372036216454586,-9223372036848650025,21,BZ,C4,11,11,1,2018,2018-01-11,POSITIVA,2018-01-11,-9223372036848650025_2018-01-11
297,-9223372036216454986,-9223372036848640918,21,BZ,C4,11,12,1,2018,2018-01-12,RIVEDIBILE,2018-01-12,-9223372036848640918_2018-01-12
298,-9223372036216455029,-9223372036848651482,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA,2018-01-12,-9223372036848651482_2018-01-12
299,-9223372036216455933,-9223372036848630501,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848630501_2018-01-16
300,-9223372036216455946,-9223372036848635236,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA,2018-01-30,-9223372036848635236_2018-01-30
301,-9223372036216456260,-9223372036848651005,21,BZ,C4,11,11,1,2018,2018-01-11,NEGATIVA,2018-01-11,-9223372036848651005_2018-01-11
302,-9223372036216456262,-9223372036848625472,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA,2018-01-10,-9223372036848625472_2018-01-10
303,-9223372036216456263,-9223372036848630250,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA,2018-01-10,-9223372036848630250_2018-01-10
304,-9223372036216456264,-9223372036848645647,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA,2018-01-13,-9223372036848645647_2018-01-13
305,-9223372036216456267,-9223372036848635418,21,BZ,C4,11,27,1,2018,2018-01-27,NEGATIVA,2018-01-27,-9223372036848635418_2018-01-27
306,-9223372036216456282,-9223372036848655035,21,BZ,C4,11,26,1,2018,2018-01-26,POSITIVA,2018-01-26,-9223372036848655035_2018-01-26
307,-9223372036216456288,-9223372036848623335,21,BZ,C4,11,7,1,2018,2018-01-07,POSITIVA,2018-01-07,-9223372036848623335_2018-01-07
308,-9223372036216456290,-9223372036849123011,21,BZ,C4,11,20,1,2018,2018-01-20,POSITIVA,2018-01-20,-9223372036849123011_2018-01-20
309,-9223372036216456291,-9223372036848629651,21,BZ,C4,11,3,1,2018,2018-01-03,POSITIVA,2018-01-03,-9223372036848629651_2018-01-03
310,-9223372036216456292,-9223372036848648542,21,BZ,C4,11,3,1,2018,2018-01-03,POSITIVA,2018-01-03,-9223372036848648542_2018-01-03
311,-9223372036216456307,-9223372036848644593,21,BZ,C4,11,31,1,2018,2018-01-31,POSITIVA,2018-01-31,-9223372036848644593_2018-01-31
312,-9223372036216456309,-9223372036848642047,21,BZ,C4,11,27,1,2018,2018-01-27,POSITIVA,2018-01-27,-9223372036848642047_2018-01-27
313,-9223372036216456321,-9223372036848648354,21,BZ,C4,11,22,1,2018,2018-01-22,POSITIVA,2018-01-22,-9223372036848648354_2018-01-22
314,-9223372036216456325,-9223372036848620448,21,BZ,C4,11,5,1,2018,2018-01-05,POSITIVA,2018-01-05,-9223372036848620448_2018-01-05
315,-9223372036216456331,-9223372036848634626,21,BZ,C4,11,22,1,2018,2018-01-22,POSITIVA,2018-01-22,-9223372036848634626_2018-01-22
316,-9223372036216456707,-9223372036848657376,21,BZ,C4,11,22,1,2018,2018-01-22,NEGATIVA,2018-01-22,-9223372036848657376_2018-01-22
317,-9223372036216456721,-9223372036848631134,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA,2018-01-12,-9223372036848631134_2018-01-12
318,-9223372036216456732,-9223372036848658268,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848658268_2018-01-16
319,-9223372036216456739,-9223372036848659041,21,BZ,C4,11,27,1,2018,2018-01-27,NEGATIVA,2018-01-27,-9223372036848659041_2018-01-27
320,-9223372036216456753,-9223372036849157182,21,BZ,C4,11,30,1,2018,2018-01-30,POSITIVA,2018-01-30,-9223372036849157182_2018-01-30
321,-9223372036216456756,-9223372036848623971,21,BZ,C4,11,15,1,2018,2018-01-15,POSITIVA,2018-01-15,-9223372036848623971_2018-01-15
322,-9223372036216456772,-9223372036848625848,21,BZ,C4,11,28,1,2018,2018-01-28,NEGATIVA,2018-01-28,-9223372036848625848_2018-01-28
323,-9223372036216457198,-9223372036848625535,21,BZ,C4,11,23,1,2018,2018-01-23,POSITIVA,2018-01-23,-9223372036848625535_2018-01-23
324,-9223372036216457639,-9223372036848633081,21,BZ,C4,11,16,1,2018,2018-01-16,POSITIVA,2018-01-16,-9223372036848633081_2018-01-16
325,-9223372036216457647,-9223372036848622462,21,BZ,C4,11,24,1,2018,2018-01-24,POSITIVA,2018-01-24,-9223372036848622462_2018-01-24
326,-9223372036216457668,-9223372036848647156,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA,2018-01-10,-9223372036848647156_2018-01-10
327,-9223372036216458068,-9223372036848631149,21,BZ,C4,11,1,1,2018,2018-01-01,POSITIVA,2018-01-01,-9223372036848631149_2018-01-01
328,-9223372036216458069,-9223372036848637768,21,BZ,C4,11,1,1,2018,2018-01-01,POSITIVA,2018-01-01,-9223372036848637768_2018-01-01
329,-9223372036216458514,-9223372036848660671,21,BZ,C4,11,13,1,2018,2018-01-13,POSITIVA,2018-01-13,-9223372036848660671_2018-01-13
330,-9223372036216458572,-9223372036849141583,21,BZ,C4,11,10,1,2018,2018-01-10,POSITIVA,2018-01-10,-9223372036849141583_2018-01-10
331,-9223372036216458706,-9223372036848635439,17,BS,C4,11,31,1,2018,2018-01-31,POSITIVA,2018-01-31,-9223372036848635439_2018-01-31
332,-9223372036216463158,-9223372036848638706,21,BZ,C4,11,9,1,2018,2018-01-09,POSITIVA,2018-01-09,-9223372036848638706_2018-01-09
333,-9223372036216469770,-9223372036848659139,21,BZ,C4,11,17,1,2018,2018-01-17,NEGATIVA,2018-01-17,-9223372036848659139_2018-01-17
334,-9223372036216469797,-9223372036848662495,21,BZ,C4,11,27,1,2018,2018-01-27,NEGATIVA,2018-01-27,-9223372036848662495_2018-01-27
335,-9223372036216469977,-9223372036848632002,21,BZ,C4,11,17,1,2018,2018-01-17,POSITIVA,2018-01-17,-9223372036848632002_2018-01-17
336,-9223372036216470112,-9223372036848658835,21,BZ,C4,11,9,1,2018,2018-01-09,POSITIVA,2018-01-09,-9223372036848658835_2018-01-09
337,-9223372036216470167,-9223372036848652186,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA,2018-01-12,-9223372036848652186_2018-01-12
338,-9223372036216470381,-9223372036848658184,21,BZ,C4,11,27,1,2018,2018-01-27,RIVEDIBILE,2018-01-27,-9223372036848658184_2018-01-27
339,-9223372036216470838,-9223372036848651118,21,BZ,C4,11,12,1,2018,2018-01-12,POSITIVA,2018-01-12,-9223372036848651118_2018-01-12
340,-9223372036216471434,-9223372036848646214,21,BZ,C4,11,2,1,2018,2018-01-02,NEGATIVA,2018-01-02,-9223372036848646214_2018-01-02
341,-9223372036216471771,-9223372036848646419,21,BZ,C4,11,18,1,2018,2018-01-18,POSITIVA,2018-01-18,-9223372036848646419_2018-01-18
342,-9223372036216472434,-9223372036848635248,21,BZ,C4,11,17,1,2018,2018-01-17,POSITIVA,2018-01-17,-9223372036848635248_2018-01-17
