,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
724,-9223372036848655302,-9223372036714883914,21,BZ,C4,11,Acetone,-0.02,mM/l,29,12,2018,-9223372036848655302_2018
726,-9223372036848602096,-9223372036716229255,22,TN,C4,11,Acetone,0.0,mM/l,28,12,2018,-9223372036848602096_2018
727,-9223372036849133549,-9223372036716035785,22,TN,C4,11,Acetone,0.0,mM/l,28,12,2018,-9223372036849133549_2018
728,-9223372036848651000,-9223372036715201067,21,BZ,C4,11,Acetone,-0.02,mM/l,30,12,2018,-9223372036848651000_2018
729,-9223372036849109183,-9223372036715197672,21,BZ,C4,11,Acetone,-0.04,mM/l,22,12,2018,-9223372036849109183_2018
730,-9223372036848630160,-9223372036715187470,21,BZ,C4,11,Acetone,-0.03,mM/l,24,12,2018,-9223372036848630160_2018
731,-9223372036848646438,-9223372036715177116,21,BZ,C4,11,Acetone,-0.05,mM/l,29,12,2018,-9223372036848646438_2018
732,-9223372036848650562,-9223372036715176213,21,BZ,C4,11,Acetone,0.0,mM/l,29,12,2018,-9223372036848650562_2018
733,-9223372036848632823,-9223372036715158646,21,BZ,C4,11,Acetone,-0.04,mM/l,28,12,2018,-9223372036848632823_2018
734,-9223372036848633460,-9223372036715153391,21,BZ,C4,11,Acetone,0.08,mM/l,27,12,2018,-9223372036848633460_2018
735,-9223372036848611949,-9223372036715153163,21,BZ,C4,11,Acetone,0.0,mM/l,27,12,2018,-9223372036848611949_2018
736,-9223372036848615935,-9223372036715264189,21,BZ,C4,11,Acetone,0.02,mM/l,26,12,2018,-9223372036848615935_2018
737,-9223372036849126756,-9223372036715260030,21,BZ,C4,11,Acetone,-0.01,mM/l,17,12,2018,-9223372036849126756_2018
738,-9223372036848634893,-9223372036715256279,21,BZ,C4,11,Acetone,0.19,mM/l,18,12,2018,-9223372036848634893_2018
739,-9223372036848637808,-9223372036715235568,21,BZ,C4,11,Acetone,0.17,mM/l,22,12,2018,-9223372036848637808_2018
740,-9223372036849144587,-9223372036715212116,21,BZ,C4,11,Acetone,-0.04,mM/l,26,12,2018,-9223372036849144587_2018
741,-9223372036848614597,-9223372036715200584,21,BZ,C4,11,Acetone,0.01,mM/l,26,12,2018,-9223372036848614597_2018
742,-9223372036848640391,-9223372036715171654,21,BZ,C4,11,Acetone,-0.08,mM/l,27,12,2018,-9223372036848640391_2018
743,-9223372036849106502,-9223372036715158781,21,BZ,C4,11,Acetone,0.1,mM/l,28,12,2018,-9223372036849106502_2018
744,-9223372036848625959,-9223372036715152287,21,BZ,C4,11,Acetone,-0.08,mM/l,28,12,2018,-9223372036848625959_2018
745,-9223372036848648761,-9223372036715049094,21,BZ,C4,11,Acetone,0.0,mM/l,17,12,2018,-9223372036848648761_2018
747,-9223372036848623401,-9223372036715233959,21,BZ,C4,11,Acetone,0.19,mM/l,15,12,2018,-9223372036848623401_2018
748,-9223372036848661241,-9223372036715216416,21,BZ,C4,11,Acetone,0.06,mM/l,19,12,2018,-9223372036848661241_2018
749,-9223372036848642782,-9223372036715199828,21,BZ,C4,11,Acetone,-0.06,mM/l,25,12,2018,-9223372036848642782_2018
750,-9223372036848658263,-9223372036715184699,21,BZ,C4,11,Acetone,0.06,mM/l,18,12,2018,-9223372036848658263_2018
751,-9223372036849088290,-9223372036715183818,21,BZ,C4,11,Acetone,-0.04,mM/l,18,12,2018,-9223372036849088290_2018
752,-9223372036848627516,-9223372036715172200,21,BZ,C4,11,Acetone,-0.07,mM/l,26,12,2018,-9223372036848627516_2018
753,-9223372036848633060,-9223372036715171507,21,BZ,C4,11,Acetone,0.06,mM/l,26,12,2018,-9223372036848633060_2018
754,-9223372036848613016,-9223372036715071732,21,BZ,C4,11,Acetone,0.02,mM/l,19,12,2018,-9223372036848613016_2018
756,-9223372036848645319,-9223372036715226364,21,BZ,C4,11,Acetone,-0.02,mM/l,22,12,2018,-9223372036848645319_2018
757,-9223372036848623792,-9223372036715213339,21,BZ,C4,11,Acetone,0.07,mM/l,17,12,2018,-9223372036848623792_2018
758,-9223372036848611897,-9223372036715184049,21,BZ,C4,11,Acetone,-0.04,mM/l,17,12,2018,-9223372036848611897_2018
759,-9223372036848627529,-9223372036715176927,21,BZ,C4,11,Acetone,-0.08,mM/l,29,12,2018,-9223372036848627529_2018
760,-9223372036848623268,-9223372036715100602,21,BZ,C4,11,Acetone,-0.04,mM/l,29,12,2018,-9223372036848623268_2018
761,-9223372036848647170,-9223372036715095981,21,BZ,C4,11,Acetone,0.02,mM/l,28,12,2018,-9223372036848647170_2018
