,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
2704,-9223372036848645716,-9223372036698130484,21,BZ,C4,11,Acido Stearico (C18:0),0.421,g/100 g,28,2,2019,-9223372036848645716_2019
2724,-9223372036850262300,-9223372036697985018,21,BZ,C4,11,Acido Stearico (C18:0),0.325,g/100 g,23,2,2019,-9223372036850262300_2019
2734,-9223372036848652160,-9223372036700532337,21,BZ,C4,11,Acido Stearico (C18:0),0.31,g/100 g,19,2,2019,-9223372036848652160_2019
2753,-9223372036848644614,-9223372036698157178,21,BZ,C4,11,Acido Stearico (C18:0),0.351,g/100 g,22,2,2019,-9223372036848644614_2019
2756,-9223372036848615988,-9223372036698116108,21,BZ,C4,11,Acido Stearico (C18:0),0.381,g/100 g,28,2,2019,-9223372036848615988_2019
2758,-9223372036848618023,-9223372036705026007,21,BZ,C4,11,Acido Stearico (C18:0),0.305,g/100 g,6,2,2019,-9223372036848618023_2019
2791,-9223372036848035167,-9223372036702799278,21,BZ,C4,11,Acido Stearico (C18:0),0.276,g/100 g,9,2,2019,-9223372036848035167_2019
2794,-9223372036848625450,-9223372036702763669,21,BZ,C4,11,Acido Stearico (C18:0),0.405,g/100 g,12,2,2019,-9223372036848625450_2019
2801,-9223372036848626227,-9223372036700483363,21,BZ,C4,11,Acido Stearico (C18:0),0.296,g/100 g,19,2,2019,-9223372036848626227_2019
2811,-9223372036848660059,-9223372036705022313,21,BZ,C4,11,Acido Stearico (C18:0),0.378,g/100 g,1,2,2019,-9223372036848660059_2019
2857,-9223372036848642443,-9223372036700524986,21,BZ,C4,11,Acido Stearico (C18:0),0.202,g/100 g,16,2,2019,-9223372036848642443_2019
2879,-9223372036848618370,-9223372036698177167,21,BZ,C4,11,Acido Stearico (C18:0),0.337,g/100 g,21,2,2019,-9223372036848618370_2019
2887,-9223372036848635228,-9223372036705035328,21,BZ,C4,11,Acido Stearico (C18:0),0.309,g/100 g,5,2,2019,-9223372036848635228_2019
2903,-9223372036848662537,-9223372036702828530,21,BZ,C4,11,Acido Stearico (C18:0),0.266,g/100 g,14,2,2019,-9223372036848662537_2019
2923,-9223372036848661059,-9223372036705022502,21,BZ,C4,11,Acido Stearico (C18:0),0.286,g/100 g,6,2,2019,-9223372036848661059_2019
2945,-9223372036848127489,-9223372036702826791,21,BZ,C4,11,Acido Stearico (C18:0),0.31,g/100 g,13,2,2019,-9223372036848127489_2019
