idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataAsciutta
-9223372030595596535,-9223372036848018085,21,BZ,C4,11,4,2,2024,2024-02-04
-9223372030595626291,-9223372036848124520,21,BZ,C4,11,5,2,2024,2024-02-05
-9223372030595704723,-9223372036844524809,21,BZ,C4,11,7,2,2024,2024-02-07
-9223372030595713713,-9223372036845427383,21,BZ,C4,11,4,2,2024,2024-02-04
-9223372030595713803,-9223372036848642473,21,BZ,C4,11,4,2,2024,2024-02-04
-9223372030595728176,-9223372036834642854,21,BZ,C4,11,7,2,2024,2024-02-07
-9223372030595741014,-9223372036848120177,21,BZ,C4,11,5,2,2024,2024-02-05
-9223372030595830473,-9223372036847950534,21,BZ,C4,11,5,2,2024,2024-02-05
-9223372030595830501,-9223372036847941741,21,BZ,C4,11,3,2,2024,2024-02-03
-9223372030595830632,-9223372036835023802,21,BZ,C4,11,9,2,2024,2024-02-09
-9223372030595831469,-9223372036848622137,21,BZ,C4,11,10,2,2024,2024-02-10
-9223372030595835177,-9223372036845067495,21,BZ,C4,11,10,2,2024,2024-02-10
-9223372030595837031,-9223372036847984678,21,BZ,C4,11,12,2,2024,2024-02-12
-9223372030595837092,-9223372036846154655,21,BZ,C4,11,1,2,2024,2024-02-01
-9223372030595841772,-9223372036849110281,21,BZ,C4,11,8,2,2024,2024-02-08
-9223372030595841800,-9223372036847984679,21,BZ,C4,11,2,2,2024,2024-02-02
-9223372030595845645,-9223372036846490132,21,BZ,C4,11,8,2,2024,2024-02-08
-9223372030595847255,-9223372036848628618,21,BZ,C4,11,1,2,2024,2024-02-01
-9223372030595849690,-9223372036847987647,21,BZ,C4,11,12,2,2024,2024-02-12
-9223372030595861703,-9223372036845943683,21,BZ,C4,11,10,2,2024,2024-02-10
-9223372030595861731,-9223372036848627127,21,BZ,C4,11,10,2,2024,2024-02-10
-9223372030595861779,-9223372036847922482,21,BZ,C4,11,10,2,2024,2024-02-10
-9223372030595861986,-9223372036846079105,21,BZ,C4,11,2,2,2024,2024-02-02
-9223372030595861995,-9223372036846491523,21,BZ,C4,11,1,2,2024,2024-02-01
-9223372030598916710,-9223372036846188992,25,BL,C4,11,11,2,2024,2024-02-11
-9223372030598916749,-9223372036846188989,25,BL,C4,11,11,2,2024,2024-02-11
-9223372030603383506,-9223372036846483967,22,TN,C4,11,10,2,2024,2024-02-10
-9223372030606340074,-9223372036846323229,22,TN,C4,11,15,2,2024,2024-02-15
-9223372030606340094,-9223372036848587471,22,TN,C4,11,10,2,2024,2024-02-10
-9223372030606740774,-9223372036846173471,22,TN,C4,11,10,2,2024,2024-02-10
-9223372030613420447,-9223372036848114936,22,TN,C4,11,11,2,2024,2024-02-11
-9223372030617384885,-9223372036845805037,22,TN,C4,11,4,2,2024,2024-02-04
-9223372030617485262,-9223372036833466183,17,BS,C4,11,2,2,2024,2024-02-02
-9223372030617485302,-9223372036831977745,17,BS,C4,11,2,2,2024,2024-02-02
-9223372030617520210,-9223372036849455437,17,BS,C4,11,2,2,2024,2024-02-02
-9223372030617520249,-9223372036849455424,17,BS,C4,11,2,2,2024,2024-02-02
-9223372030619244651,-9223372036845292954,22,TN,C4,11,14,2,2024,2024-02-14
-9223372030619244783,-9223372036848114206,22,TN,C4,11,14,2,2024,2024-02-14
-9223372030619245254,-9223372036848597710,22,TN,C4,11,1,2,2024,2024-02-01
-9223372030624422517,-9223372036849909456,36,MO,C4,11,10,2,2024,2024-02-10
-9223372030625072326,-9223372036834234781,22,TN,C4,11,1,2,2024,2024-02-01
-9223372030625072327,-9223372036847872557,22,TN,C4,11,1,2,2024,2024-02-01
-9223372030625072354,-9223372036848601310,22,TN,C4,11,1,2,2024,2024-02-01
-9223372030625072378,-9223372036846128576,22,TN,C4,11,1,2,2024,2024-02-01
-9223372030630250911,-9223372036845564083,22,TN,C4,11,10,2,2024,2024-02-10
-9223372030631483307,-9223372036845972206,21,BZ,C4,11,1,2,2024,2024-02-01
-9223372030631490933,-9223372036847968205,21,BZ,C4,11,5,2,2024,2024-02-05
-9223372030631494342,-9223372036848127309,21,BZ,C4,11,7,2,2024,2024-02-07
-9223372030631495796,-9223372036847891524,21,BZ,C4,11,2,2,2024,2024-02-02
-9223372030631497435,-9223372036848628616,21,BZ,C4,11,4,2,2024,2024-02-04
-9223372030631504007,-9223372036848013259,21,BZ,C4,11,1,2,2024,2024-02-01
-9223372030631504662,-9223372036848620255,21,BZ,C4,11,2,2,2024,2024-02-02
-9223372030631504701,-9223372036848635957,21,BZ,C4,11,2,2,2024,2024-02-02
-9223372030631506489,-9223372036848626057,21,BZ,C4,11,2,2,2024,2024-02-02
-9223372030631506527,-9223372036844908928,21,BZ,C4,11,2,2,2024,2024-02-02
-9223372030631508440,-9223372036844714011,21,BZ,C4,11,1,2,2024,2024-02-01
-9223372030631738688,-9223372036846256342,21,BZ,C4,11,4,2,2024,2024-02-04
-9223372030631739876,-9223372036845892165,21,BZ,C4,11,5,2,2024,2024-02-05
-9223372030631768228,-9223372036845235103,21,BZ,C4,11,2,2,2024,2024-02-02
-9223372030631777993,-9223372036848614611,21,BZ,C4,11,1,2,2024,2024-02-01
-9223372030631780562,-9223372036848649568,21,BZ,C4,11,1,2,2024,2024-02-01
-9223372030631791870,-9223372036847936333,21,BZ,C4,11,5,2,2024,2024-02-05
-9223372030631811156,-9223372036848630414,21,BZ,C4,11,2,2,2024,2024-02-02
-9223372030631859146,-9223372036845643026,21,BZ,C4,11,6,2,2024,2024-02-06
-9223372030631859910,-9223372036845393385,21,BZ,C4,11,3,2,2024,2024-02-03
-9223372030631967904,-9223372036845537276,21,BZ,C4,11,5,2,2024,2024-02-05
-9223372030633889170,-9223372036849906454,17,BS,C4,11,10,2,2024,2024-02-10
-9223372030633889190,-9223372036849906315,17,BS,C4,11,10,2,2024,2024-02-10
-9223372030633889229,-9223372036849906300,17,BS,C4,11,10,2,2024,2024-02-10
-9223372030643408477,-9223372036847940929,22,TN,C4,11,8,2,2024,2024-02-08
-9223372030643408505,-9223372036807347404,22,TN,C4,11,8,2,2024,2024-02-08
-9223372030645082875,-9223372036846546986,16,BG,C4,11,8,2,2024,2024-02-08
-9223372030650035066,-9223372036848598260,22,TN,C4,11,1,2,2024,2024-02-01
-9223372030650035091,-9223372036845721227,22,TN,C4,11,1,2,2024,2024-02-01
-9223372030655599746,-9223372036848593249,22,TN,C4,11,5,2,2024,2024-02-05
-9223372030658832220,-9223372036850034803,1,TO,C4,11,2,2,2024,2024-02-02
-9223372030662954730,-9223372036846916456,14,SO,C4,11,5,2,2024,2024-02-05
-9223372030668319251,-9223372036848610380,21,BZ,C4,11,1,2,2024,2024-02-01
-9223372030668319271,-9223372036848620896,21,BZ,C4,11,1,2,2024,2024-02-01
-9223372029720199470,-9223372036846489899,22,TN,C4,11,30,3,2024,2024-03-30
-9223372029733941404,-9223372036848123897,22,TN,C4,11,30,3,2024,2024-03-30
-9223372030133107893,-9223372036845997357,21,BZ,C4,11,28,3,2024,2024-03-28
-9223372030133107946,-9223372036848620234,21,BZ,C4,11,28,3,2024,2024-03-28
-9223372030191109862,-9223372036847997031,21,BZ,C4,11,19,3,2024,2024-03-19
-9223372030191204444,-9223372036846486732,21,BZ,C4,11,30,3,2024,2024-03-30
-9223372030191255378,-9223372036845042342,21,BZ,C4,11,22,3,2024,2024-03-22
-9223372030191282679,-9223372036847968244,21,BZ,C4,11,22,3,2024,2024-03-22
-9223372030191282693,-9223372036848015359,21,BZ,C4,11,22,3,2024,2024-03-22
-9223372030191284676,-9223372036846909475,21,BZ,C4,11,22,3,2024,2024-03-22
-9223372030191284712,-9223372036847920393,21,BZ,C4,11,22,3,2024,2024-03-22
-9223372030191382719,-9223372036848623332,21,BZ,C4,11,23,3,2024,2024-03-23
-9223372030212802975,-9223372036850291027,17,BS,C4,11,29,3,2024,2024-03-29
-9223372030217801457,-9223372036846490001,21,BZ,C4,11,19,3,2024,2024-03-19
-9223372030217816054,-9223372036848612939,21,BZ,C4,11,26,3,2024,2024-03-26
-9223372030217824915,-9223372036847955220,21,BZ,C4,11,27,3,2024,2024-03-27
-9223372030217825282,-9223372036849128573,21,BZ,C4,11,28,3,2024,2024-03-28
-9223372030217825283,-9223372036848608586,21,BZ,C4,11,28,3,2024,2024-03-28
-9223372030217825485,-9223372036848119290,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030217825755,-9223372036848635961,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030217825870,-9223372036847952031,21,BZ,C4,11,19,3,2024,2024-03-19
-9223372030217826067,-9223372036847883615,21,BZ,C4,11,30,3,2024,2024-03-30
-9223372030217826072,-9223372036848616569,21,BZ,C4,11,25,3,2024,2024-03-25
-9223372030217826073,-9223372036846491967,21,BZ,C4,11,25,3,2024,2024-03-25
-9223372030217826141,-9223372036847987739,21,BZ,C4,11,28,3,2024,2024-03-28
-9223372030217826521,-9223372036848004499,21,BZ,C4,11,29,3,2024,2024-03-29
-9223372030217838957,-9223372036846326059,21,BZ,C4,11,26,3,2024,2024-03-26
-9223372030217838996,-9223372036845610146,21,BZ,C4,11,26,3,2024,2024-03-26
-9223372030217839944,-9223372036848629718,21,BZ,C4,11,13,3,2024,2024-03-13
-9223372030217841343,-9223372036844909132,21,BZ,C4,11,16,3,2024,2024-03-16
-9223372030217841378,-9223372036846489853,21,BZ,C4,11,16,3,2024,2024-03-16
-9223372030217876722,-9223372036844020736,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030232206790,-9223372036833935507,25,BL,C4,11,20,3,2024,2024-03-20
-9223372030243615066,-9223372036848629617,21,BZ,C4,11,13,3,2024,2024-03-13
-9223372030243654084,-9223372036847913135,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030243659125,-9223372036848644421,21,BZ,C4,11,12,3,2024,2024-03-12
-9223372030243659434,-9223372036846933141,21,BZ,C4,11,12,3,2024,2024-03-12
-9223372030243666571,-9223372036848643640,21,BZ,C4,11,30,3,2024,2024-03-30
-9223372030243745183,-9223372036845193550,21,BZ,C4,11,25,3,2024,2024-03-25
-9223372030243745218,-9223372036847913228,21,BZ,C4,11,25,3,2024,2024-03-25
-9223372030243746354,-9223372036844931020,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030243749038,-9223372036847936290,21,BZ,C4,11,8,3,2024,2024-03-08
-9223372030243776425,-9223372036846195261,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030243819623,-9223372036845702633,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030243824845,-9223372036845490697,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030244225859,-9223372036846492476,21,BZ,C4,11,25,3,2024,2024-03-25
-9223372030244262647,-9223372036847325913,21,BZ,C4,11,28,3,2024,2024-03-28
-9223372030244273009,-9223372036848126584,21,BZ,C4,11,18,3,2024,2024-03-18
-9223372030244316777,-9223372036845491240,21,BZ,C4,11,14,3,2024,2024-03-14
-9223372030244316812,-9223372036845622540,21,BZ,C4,11,14,3,2024,2024-03-14
-9223372030244316851,-9223372036846205968,21,BZ,C4,11,14,3,2024,2024-03-14
-9223372030244316901,-9223372036846491365,21,BZ,C4,11,14,3,2024,2024-03-14
-9223372030274408838,-9223372036848019733,22,TN,C4,11,30,3,2024,2024-03-30
-9223372030274408839,-9223372036848634409,22,TN,C4,11,30,3,2024,2024-03-30
-9223372030286071649,-9223372036847999860,22,TN,C4,11,25,3,2024,2024-03-25
-9223372030294309886,-9223372036845234656,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030294319772,-9223372036845022837,21,BZ,C4,11,18,3,2024,2024-03-18
-9223372030294457251,-9223372036848618562,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030294457308,-9223372036846230786,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030294460750,-9223372036847928408,21,BZ,C4,11,29,3,2024,2024-03-29
-9223372030294461006,-9223372036848636884,21,BZ,C4,11,8,3,2024,2024-03-08
-9223372030294461212,-9223372036848004385,21,BZ,C4,11,6,3,2024,2024-03-06
-9223372030294463492,-9223372036848615495,21,BZ,C4,11,19,3,2024,2024-03-19
-9223372030294463534,-9223372036845427784,21,BZ,C4,11,18,3,2024,2024-03-18
-9223372030294464464,-9223372036847987702,21,BZ,C4,11,8,3,2024,2024-03-08
-9223372030294558615,-9223372036848612924,21,BZ,C4,11,21,3,2024,2024-03-21
-9223372030294558703,-9223372036845972430,21,BZ,C4,11,12,3,2024,2024-03-12
-9223372030294566414,-9223372036847946282,21,BZ,C4,11,30,3,2024,2024-03-30
-9223372030294570652,-9223372036848126016,21,BZ,C4,11,12,3,2024,2024-03-12
-9223372030294570697,-9223372036847906799,21,BZ,C4,11,29,3,2024,2024-03-29
-9223372030294585899,-9223372036835156012,21,BZ,C4,11,5,3,2024,2024-03-05
-9223372030294603090,-9223372036847920373,21,BZ,C4,11,30,3,2024,2024-03-30
-9223372030294627773,-9223372036848626204,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030294646033,-9223372036847950513,21,BZ,C4,11,29,3,2024,2024-03-29
-9223372030294646386,-9223372036845661932,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030294646387,-9223372036848125600,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030294658233,-9223372036848122714,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030294660658,-9223372036848632460,21,BZ,C4,11,28,3,2024,2024-03-28
-9223372030294661186,-9223372036845135371,21,BZ,C4,11,17,3,2024,2024-03-17
-9223372030294661206,-9223372036844931043,21,BZ,C4,11,17,3,2024,2024-03-17
-9223372030294661246,-9223372036849143241,21,BZ,C4,11,17,3,2024,2024-03-17
-9223372030294666251,-9223372036847956538,21,BZ,C4,11,9,3,2024,2024-03-09
-9223372030294667857,-9223372036845193568,21,BZ,C4,11,27,3,2024,2024-03-27
-9223372030294669422,-9223372036846172823,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030294680591,-9223372036848616559,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030294693629,-9223372036848631532,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030316062605,-9223372036847913212,22,TN,C4,11,25,3,2024,2024-03-25
-9223372030330170550,-9223372036849401770,1,TO,C4,11,15,3,2024,2024-03-15
-9223372030332495933,-9223372036835724581,22,TN,C4,11,20,3,2024,2024-03-20
-9223372030332499443,-9223372036847940363,22,TN,C4,11,20,3,2024,2024-03-20
-9223372030336287966,-9223372036845252195,22,TN,C4,11,29,3,2024,2024-03-29
-9223372030340474945,-9223372036848640819,21,BZ,C4,11,26,3,2024,2024-03-26
-9223372030340513449,-9223372036846913733,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030340520354,-9223372036848629780,21,BZ,C4,11,26,3,2024,2024-03-26
-9223372030340520412,-9223372036845118191,21,BZ,C4,11,8,3,2024,2024-03-08
-9223372030340520432,-9223372036846487540,21,BZ,C4,11,8,3,2024,2024-03-08
-9223372030340524132,-9223372036847953968,21,BZ,C4,11,22,3,2024,2024-03-22
-9223372030340525448,-9223372036846645630,21,BZ,C4,11,18,3,2024,2024-03-18
-9223372030340525518,-9223372036845814584,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030340525949,-9223372036847972716,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030340527208,-9223372036845212798,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030340529740,-9223372036845811910,21,BZ,C4,11,30,3,2024,2024-03-30
-9223372030340530051,-9223372036848117740,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030340532400,-9223372036848002105,21,BZ,C4,11,3,3,2024,2024-03-03
-9223372030340533033,-9223372036848126167,21,BZ,C4,11,30,3,2024,2024-03-30
-9223372030340533092,-9223372036845392530,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030340533112,-9223372036845490936,21,BZ,C4,11,18,3,2024,2024-03-18
-9223372030340533380,-9223372036847932566,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030340535488,-9223372036844738177,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030340536478,-9223372036844294479,21,BZ,C4,11,27,3,2024,2024-03-27
-9223372030340537519,-9223372036848119217,21,BZ,C4,11,14,3,2024,2024-03-14
-9223372030340541303,-9223372036846326712,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030340541796,-9223372036847984705,21,BZ,C4,11,25,3,2024,2024-03-25
-9223372030340544197,-9223372036847984708,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030340545203,-9223372036846645523,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030340545226,-9223372036845135562,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030340545838,-9223372036844931332,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030340546424,-9223372036844738174,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030340546983,-9223372036844688054,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030340550216,-9223372036848018073,21,BZ,C4,11,7,3,2024,2024-03-07
-9223372030340550914,-9223372036844799294,21,BZ,C4,11,16,3,2024,2024-03-16
-9223372030340554199,-9223372036848613521,21,BZ,C4,11,25,3,2024,2024-03-25
-9223372030340554219,-9223372036845745433,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030340555149,-9223372036848622678,21,BZ,C4,11,30,3,2024,2024-03-30
-9223372030340555502,-9223372036848616457,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030340555545,-9223372036845155740,21,BZ,C4,11,3,3,2024,2024-03-03
-9223372030340627381,-9223372036844788207,21,BZ,C4,11,28,3,2024,2024-03-28
-9223372030340628310,-9223372036846490584,21,BZ,C4,11,29,3,2024,2024-03-29
-9223372030340641051,-9223372036847987766,21,BZ,C4,11,25,3,2024,2024-03-25
-9223372030340641312,-9223372036846034416,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030340641346,-9223372036847936353,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030340641390,-9223372036848631799,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030340645610,-9223372036846326771,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030340646475,-9223372036847962879,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030340647995,-9223372036846489919,21,BZ,C4,11,22,3,2024,2024-03-22
-9223372030340650006,-9223372036848636302,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030340651116,-9223372036848614572,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030340654264,-9223372036845681302,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030340654287,-9223372036846488970,21,BZ,C4,11,9,3,2024,2024-03-09
-9223372030340666251,-9223372036848127393,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030340667349,-9223372036848627090,21,BZ,C4,11,22,3,2024,2024-03-22
-9223372030340674726,-9223372036845643139,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030340674784,-9223372036846489729,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030340696797,-9223372036845943490,21,BZ,C4,11,24,3,2024,2024-03-24
-9223372030342468439,-9223372036850556297,97,LC,C4,11,14,3,2024,2024-03-14
-9223372030349957829,-9223372036850176237,24,VI,C4,11,8,3,2024,2024-03-08
-9223372030349957876,-9223372036846114702,24,VI,C4,11,1,3,2024,2024-03-01
-9223372030349957912,-9223372036850176152,24,VI,C4,11,1,3,2024,2024-03-01
-9223372030355539544,-9223372036848114953,22,TN,C4,11,10,3,2024,2024-03-10
-9223372030357678634,-9223372036804661263,76,PZ,C4,11,18,3,2024,2024-03-18
-9223372030363365267,-9223372036845731070,1,TO,C4,11,17,3,2024,2024-03-17
-9223372030365001720,-9223372036847955267,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030366999268,-9223372036846368295,13,CO,C4,11,29,3,2024,2024-03-29
-9223372030371921067,-9223372036848624458,21,BZ,C4,11,22,3,2024,2024-03-22
-9223372030371928938,-9223372036845943626,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030371936994,-9223372036846323811,21,BZ,C4,11,21,3,2024,2024-03-21
-9223372030371938490,-9223372036848635248,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030371941127,-9223372036846490779,21,BZ,C4,11,25,3,2024,2024-03-25
-9223372030371942333,-9223372036847984676,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030371942372,-9223372036846008983,21,BZ,C4,11,8,3,2024,2024-03-08
-9223372030371961868,-9223372036847984696,21,BZ,C4,11,7,3,2024,2024-03-07
-9223372030371965464,-9223372036848123478,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030371966295,-9223372036846195434,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030371971372,-9223372036848622339,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030371976877,-9223372036848617549,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030371976881,-9223372036846184897,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030371976910,-9223372036847940379,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030371978096,-9223372036848627143,21,BZ,C4,11,24,3,2024,2024-03-24
-9223372030371981037,-9223372036849100453,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030371988233,-9223372036846491538,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030371988570,-9223372036846487756,21,BZ,C4,11,5,3,2024,2024-03-05
-9223372030371990146,-9223372036846488853,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030371990249,-9223372036848618028,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030371992839,-9223372036844850851,21,BZ,C4,11,18,3,2024,2024-03-18
-9223372030371992863,-9223372036845212822,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030371993135,-9223372036848122672,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030372015455,-9223372036847943537,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372021737,-9223372036845622779,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372058628,-9223372036847961460,21,BZ,C4,11,21,3,2024,2024-03-21
-9223372030372058648,-9223372036846090514,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030372063772,-9223372036848614156,21,BZ,C4,11,20,3,2024,2024-03-20
-9223372030372067878,-9223372036847956580,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030372069423,-9223372036847950587,21,BZ,C4,11,25,3,2024,2024-03-25
-9223372030372088459,-9223372036847955269,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030372090581,-9223372036845938006,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030372091096,-9223372036845972693,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030372096805,-9223372036846323874,21,BZ,C4,11,7,3,2024,2024-03-07
-9223372030372106157,-9223372036847951967,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030372106811,-9223372036847883552,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372120514,-9223372036848618909,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372120540,-9223372036847922557,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372136276,-9223372036848645497,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372137227,-9223372036848633587,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030372137851,-9223372036845661978,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030372138508,-9223372036844904825,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372145435,-9223372036848013304,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372145455,-9223372036844932332,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372145989,-9223372036848636538,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372146009,-9223372036845808218,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372146845,-9223372036848610342,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030372151139,-9223372036845213678,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030372151162,-9223372036846104141,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030372821239,-9223372036822607569,1,TO,C4,11,28,3,2024,2024-03-28
-9223372030374393666,-9223372036844737712,22,TN,C4,11,6,3,2024,2024-03-06
-9223372030386859609,-9223372036847946517,22,TN,C4,11,20,3,2024,2024-03-20
-9223372030386860336,-9223372036848597871,22,TN,C4,11,20,3,2024,2024-03-20
-9223372030388292302,-9223372036849570278,103,VB,C4,11,25,3,2024,2024-03-25
-9223372030390088789,-9223372036848595979,22,TN,C4,11,10,3,2024,2024-03-10
-9223372030393119901,-9223372036850185485,24,VI,C4,11,27,3,2024,2024-03-27
-9223372030393119963,-9223372036845118201,24,VI,C4,11,7,3,2024,2024-03-07
-9223372030397525308,-9223372036829810906,22,TN,C4,11,13,3,2024,2024-03-13
-9223372030402963419,-9223372036846487460,4,CN,C4,11,18,3,2024,2024-03-18
-9223372030402963492,-9223372036846104025,4,CN,C4,11,23,3,2024,2024-03-23
-9223372030402985459,-9223372036849927804,4,CN,C4,11,21,3,2024,2024-03-21
-9223372030402985539,-9223372036848619788,4,CN,C4,11,21,3,2024,2024-03-21
-9223372030402985597,-9223372036846490704,4,CN,C4,11,23,3,2024,2024-03-23
-9223372030405780659,-9223372036850095794,1,TO,C4,11,15,3,2024,2024-03-15
-9223372030412785514,-9223372036847883424,17,BS,C4,11,6,3,2024,2024-03-06
-9223372030412785787,-9223372036849455422,17,BS,C4,11,16,3,2024,2024-03-16
-9223372030412785788,-9223372036844111251,17,BS,C4,11,6,3,2024,2024-03-06
-9223372030412785790,-9223372036849206057,17,BS,C4,11,6,3,2024,2024-03-06
-9223372030412786186,-9223372036844383624,30,UD,C4,11,16,3,2024,2024-03-16
-9223372030412786187,-9223372036850354719,30,UD,C4,11,16,3,2024,2024-03-16
-9223372030412807445,-9223372036846909646,22,TN,C4,11,15,3,2024,2024-03-15
-9223372030415074622,-9223372036848018025,21,BZ,C4,11,5,3,2024,2024-03-05
-9223372030415080053,-9223372036848119154,21,BZ,C4,11,12,3,2024,2024-03-12
-9223372030415080113,-9223372036848117834,21,BZ,C4,11,12,3,2024,2024-03-12
-9223372030415080153,-9223372036845004843,21,BZ,C4,11,12,3,2024,2024-03-12
-9223372030415080204,-9223372036845004841,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030415084542,-9223372036848622128,21,BZ,C4,11,13,3,2024,2024-03-13
-9223372030415084577,-9223372036844129495,21,BZ,C4,11,5,3,2024,2024-03-05
-9223372030415084635,-9223372036845778520,21,BZ,C4,11,4,3,2024,2024-03-04
-9223372030415085437,-9223372036848627284,21,BZ,C4,11,18,3,2024,2024-03-18
-9223372030415087049,-9223372036844637954,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030415088490,-9223372036848631453,21,BZ,C4,11,19,3,2024,2024-03-19
-9223372030415093602,-9223372036844955047,21,BZ,C4,11,19,3,2024,2024-03-19
-9223372030415093704,-9223372036846066070,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030415095426,-9223372036847951900,21,BZ,C4,11,12,3,2024,2024-03-12
-9223372030415102284,-9223372036848620256,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030415102312,-9223372036844524788,21,BZ,C4,11,15,3,2024,2024-03-15
-9223372030415105424,-9223372036845449543,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030415105472,-9223372036844955062,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030415105501,-9223372036847943520,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030415113743,-9223372036847930079,21,BZ,C4,11,10,3,2024,2024-03-10
-9223372030415115749,-9223372036847943529,21,BZ,C4,11,1,3,2024,2024-03-01
-9223372030415115783,-9223372036848013270,21,BZ,C4,11,1,3,2024,2024-03-01
